水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅳ类,29.3,7.17,4.67,453.9,6.4,4.8,1.42,0.243,4.98
Ⅲ类,31.7,7.84,7.52,469.0,23.4,5.46,0.329,0.14,3.33
Ⅳ类,32.5,7.12,3.38,377.0,7.5,3.65,0.108,0.173,2.56
Ⅲ类,31.3,7.21,6.16,319.2,18.0,3.58,0.466,0.183,3.15
Ⅱ类,29.0,7.96,8.0,138.4,18.4,1.61,0.058,0.072,1.83
Ⅱ类,30.4,7.56,8.79,157.7,3.3,1.56,0.033,0.025,1.27
Ⅱ类,31.8,7.5,8.38,199.4,7.3,3.13,0.006,0.08,1.88
Ⅱ类,29.3,7.06,6.48,174.5,13.1,1.6,0.017,0.055,1.44
Ⅱ类,27.5,7.47,8.02,147.9,7.3,1.14,0.016,0.024,1.19
Ⅱ类,29.4,7.37,6.56,168.9,15.7,2.12,0.045,0.046,1.58
Ⅲ类,23.4,6.55,5.11,39.0,27.4,1.31,0.041,0.044,1.06
Ⅱ类,26.2,7.24,7.96,52.6,11.8,1.95,0.018,0.036,0.76
劣Ⅵ类,31.4,7.2,1.66,1043.0,16.1,3.39,0.211,0.118,1.67
Ⅳ类,30.7,7.68,3.16,12454.1,1204.0,3.37,0.055,0.067,1.34
Ⅲ类,32.2,7.57,6.73,1086.8,22.2,5.03,0.188,0.15,2.45
Ⅲ类,30.6,7.36,5.7,134.0,34.6,2.37,0.136,0.092,1.88
Ⅱ类,31.1,7.26,6.34,128.0,4.5,2.64,0.072,0.052,1.64
Ⅱ类,29.5,6.87,7.09,96.7,21.5,1.52,0.022,0.051,1.83
Ⅰ类,30.1,8.48,8.77,53.9,2.6,1.61,0.02,0.01,0.63
Ⅱ类,30.7,7.22,6.88,109.7,13.8,1.62,0.051,0.071,1.83
Ⅱ类,27.0,6.9,7.97,34.1,28.0,1.93,0.081,0.053,0.69
Ⅱ类,31.1,7.33,7.2,157.0,2.7,2.02,0.069,0.048,2.26
Ⅰ类,25.2,7.8,9.68,29.3,4.8,1.56,0.149,0.013,0.3
Ⅲ类,29.7,7.98,5.97,378.0,37.8,4.57,0.134,0.09,0.82
Ⅴ类,29.2,6.88,2.66,293.0,38.4,6.99,0.966,0.076,3.25
Ⅴ类,29.9,7.3,2.7,423.1,39.1,5.79,0.25,0.135,2.69
Ⅴ类,28.2,7.18,2.86,451.2,21.1,3.32,0.8,0.154,4.31
Ⅴ类,28.1,6.71,2.52,219.6,43.9,6.1,1.311,0.133,4.03
劣Ⅵ类,28.9,6.87,1.59,312.0,51.8,7.21,0.887,0.147,2.81
Ⅴ类,29.7,8.49,6.16,296.2,41.7,4.65,0.048,0.112,1.72
劣Ⅵ类,29.0,6.55,0.67,334.0,39.0,5.82,1.506,0.168,3.71
劣Ⅵ类,29.3,7.04,1.8,515.8,42.5,6.43,1.015,0.233,6.09
Ⅴ类,26.8,6.91,5.98,232.5,28.5,5.05,0.883,0.104,2.72
Ⅳ类,28.5,8.97,7.82,258.4,27.9,5.75,0.013,0.08,0.86
Ⅳ类,28.6,7.32,5.41,317.2,31.9,5.11,0.311,0.057,0.84
Ⅳ类,29.6,7.48,3.9,447.8,18.7,3.36,0.212,0.07,1.94
劣Ⅵ类,28.9,7.05,1.13,416.4,32.2,6.94,0.884,0.195,3.86
Ⅲ类,29.6,7.76,5.48,241.4,29.8,1.75,0.086,0.078,1.54
Ⅱ类,26.9,7.07,6.21,104.2,27.1,2.2,0.033,0.04,1.27
Ⅳ类,29.1,7.26,3.83,355.6,54.3,5.12,0.258,0.082,1.54
Ⅳ类,27.8,7.31,3.15,354.1,23.3,3.8,0.1,0.073,1.86
Ⅳ类,27.8,7.11,4.95,135.1,22.5,3.07,0.1,0.049,1.46
劣Ⅵ类,29.6,6.99,1.43,314.2,27.3,5.41,0.376,0.067,1.57
Ⅳ类,28.3,7.4,3.55,440.5,26.8,4.12,0.1,0.143,1.45
Ⅴ类,28.8,7.73,2.54,818.6,15.0,5.31,0.209,0.118,2.24
Ⅴ类,29.0,7.29,2.0,386.6,25.2,3.9,0.092,0.134,1.32
Ⅴ类,30.3,7.25,2.91,462.1,24.1,3.73,0.061,0.084,1.88
Ⅲ类,30.2,7.4,5.18,409.5,24.4,3.09,0.053,0.087,1.38
劣Ⅵ类,30.3,7.19,1.88,345.1,24.9,3.35,0.003,0.071,2.18
Ⅲ类,29.8,8.66,8.66,562.2,12.6,5.42,0.02,0.034,0.49
Ⅱ类,28.6,6.67,6.54,137.4,53.8,2.47,0.016,0.047,1.27
Ⅳ类,29.4,7.14,3.88,305.6,51.7,5.1,0.058,0.05,1.44
Ⅴ类,30.8,6.98,2.53,255.8,34.4,5.63,0.053,0.116,4.52
Ⅲ类,29.4,7.6,5.4,294.3,37.9,2.84,0.055,0.058,2.11
Ⅲ类,27.9,7.79,5.15,282.8,41.2,2.1,0.05,0.062,1.17
Ⅲ类,31.0,8.1,9.32,1466.6,8.5,5.26,0.101,0.093,1.27
Ⅴ类,29.1,8.32,2.22,1401.1,6.4,6.44,0.064,0.059,0.65
Ⅱ类,26.7,7.1,6.77,412.3,25.2,2.31,0.02,0.045,1.35
Ⅲ类,30.4,7.52,6.19,195.5,12.4,3.59,0.014,0.029,0.59
Ⅲ类,29.9,7.38,5.33,246.5,27.3,2.1,0.043,0.05,2.09
Ⅱ类,29.0,8.69,7.54,82.9,3.0,1.86,0.012,0.019,0.6
Ⅲ类,29.4,7.67,6.19,327.3,31.1,5.6,0.154,0.118,1.2
Ⅱ类,26.3,7.85,8.65,206.5,3.4,2.25,0.003,0.045,1.65
劣Ⅵ类,28.3,6.88,0.31,526.4,64.9,5.92,0.282,0.124,2.82
Ⅳ类,28.4,7.07,4.27,417.2,32.4,6.26,0.16,0.136,1.98
Ⅳ类,29.2,6.89,4.83,358.2,51.9,3.28,0.008,0.125,1.94
Ⅴ类,29.1,7.0,2.93,395.3,26.2,7.67,0.532,0.129,2.11
Ⅴ类,29.1,7.21,4.2,442.8,72.2,7.79,0.192,0.344,3.47
Ⅱ类,31.5,7.78,6.07,882.6,10.5,3.06,0.036,0.087,2.82
Ⅲ类,30.9,7.73,6.11,851.8,12.1,2.66,0.021,0.137,1.92
Ⅳ类,32.6,8.29,8.32,1113.8,24.7,6.16,0.114,0.078,1.32
Ⅲ类,31.7,8.83,9.56,272.2,33.7,4.33,0.1,0.103,2.02
Ⅳ类,30.1,7.41,4.25,697.2,2.8,6.51,0.014,0.16,0.66
Ⅴ类,28.1,7.55,2.99,832.0,19.8,2.25,0.016,0.092,2.82
Ⅳ类,29.5,7.13,7.04,968.5,22.0,6.45,0.366,0.211,4.59
Ⅳ类,29.9,8.15,4.02,1986.3,23.3,5.33,0.104,0.093,1.14
Ⅲ类,29.5,7.65,5.93,967.8,7.9,5.84,0.008,0.166,1.69
Ⅲ类,30.6,8.17,7.35,1252.0,7.8,4.73,0.049,0.096,1.9
Ⅲ类,30.4,8.8,10.33,379.8,14.5,5.28,0.013,0.055,0.78
Ⅱ类,25.2,7.54,8.14,81.2,21.8,2.9,0.041,0.042,1.87
劣Ⅵ类,29.7,9.01,6.89,267.2,17.3,4.7,0.016,0.037,0.66
Ⅱ类,26.9,7.84,8.43,108.8,40.2,2.83,0.03,0.037,1.15
Ⅲ类,17.4,6.99,5.71,77.8,4.6,2.56,0.006,0.008,1.01
Ⅱ类,29.7,7.8,7.13,101.1,4.0,1.56,0.006,0.037,0.26
Ⅱ类,29.0,8.9,8.53,162.6,14.8,2.32,0.006,0.027,0.84
劣Ⅵ类,28.6,7.91,1.5,1479.9,54.4,4.79,0.077,0.099,1.24
劣Ⅵ类,30.8,7.94,1.96,1458.2,13.2,5.06,0.075,0.103,1.14
Ⅲ类,31.5,8.68,8.99,707.4,6.9,5.01,0.05,0.06,0.85
Ⅲ类,29.3,7.71,5.26,239.1,37.2,1.85,0.039,0.047,1.89
Ⅲ类,27.3,7.53,5.75,211.8,15.6,2.04,0.094,0.033,1.03
Ⅳ类,29.6,7.16,3.35,263.7,20.6,7.16,0.052,0.098,3.1
Ⅱ类,25.6,7.58,6.35,189.1,59.1,1.85,0.126,0.08,1.71
Ⅲ类,28.9,7.24,6.17,440.6,46.9,4.35,0.456,0.137,3.08
Ⅲ类,28.1,7.61,5.28,443.5,10.9,4.17,0.289,0.1,2.89
Ⅳ类,27.8,7.22,3.69,199.0,15.1,3.43,0.003,0.038,1.31
Ⅲ类,30.5,6.83,5.64,93.3,7.9,1.6,0.016,0.049,1.27
Ⅱ类,31.8,7.17,6.2,727.8,143.0,2.48,0.097,0.07,1.82
Ⅱ类,30.6,7.16,6.32,85.3,31.9,2.07,0.04,0.067,1.05
Ⅱ类,29.8,8.72,8.51,39.8,6.1,1.75,0.023,0.023,0.43
Ⅱ类,33.4,8.44,8.24,113.8,1.8,2.02,0.024,0.025,0.92
Ⅲ类,30.5,7.21,7.03,115.8,19.2,3.38,0.046,0.108,1.43
Ⅱ类,31.0,6.34,8.21,162.1,2.5,2.11,0.052,0.073,0.42
Ⅲ类,30.5,7.12,5.96,122.4,19.7,1.82,0.118,0.172,2.96
Ⅲ类,32.6,8.13,8.74,136.7,28.1,2.15,0.026,0.111,1.19
Ⅲ类,28.3,6.97,5.82,60.6,1.0,1.82,0.03,0.025,0.85
Ⅱ类,30.0,7.07,6.91,113.1,13.2,2.92,0.159,0.083,2.24
Ⅱ类,27.5,6.8,6.77,82.8,3.2,1.45,0.019,0.034,1.04
Ⅳ类,29.4,6.91,3.63,168.4,10.0,1.99,0.022,0.034,1.29
Ⅳ类,30.3,7.03,4.88,180.5,3.9,1.91,0.021,0.063,1.6
Ⅱ类,30.0,7.04,7.25,97.5,1.7,2.24,0.079,0.074,2.22
Ⅱ类,30.1,8.06,14.86,119.4,5.5,2.32,0.05,0.043,0.8
Ⅳ类,31.5,7.0,5.69,127.9,25.8,4.66,1.05,0.162,2.58
Ⅲ类,29.0,7.18,7.67,133.1,10.4,2.12,0.128,0.132,2.28
Ⅲ类,30.3,7.01,5.34,135.2,5.3,1.16,0.28,0.07,2.16
Ⅳ类,32.2,7.07,4.48,151.2,10.7,1.51,0.239,0.09,2.39
Ⅲ类,29.0,7.04,5.46,215.1,14.4,1.63,0.093,0.083,1.48
Ⅲ类,31.3,6.48,5.94,155.4,13.7,1.96,0.145,0.093,5.45
Ⅱ类,30.9,6.57,6.77,210.8,24.2,1.75,0.03,0.095,11.81
Ⅱ类,29.9,7.19,7.2,211.8,17.4,1.37,0.076,0.071,1.45
Ⅳ类,31.8,6.58,3.11,432.1,149.8,3.5,0.22,0.172,3.27
Ⅳ类,30.5,6.4,3.38,173.0,18.0,2.69,0.31,0.162,3.93
Ⅲ类,29.7,6.8,5.82,155.0,7.9,2.0,0.178,0.153,5.62
Ⅱ类,31.5,7.07,6.12,227.2,7.3,2.3,0.108,0.065,1.71
Ⅲ类,29.8,6.84,5.75,97.2,17.9,1.74,0.057,0.068,1.54
Ⅱ类,28.1,6.94,7.57,69.6,16.5,1.73,0.04,0.038,1.16
Ⅱ类,30.9,6.83,7.15,35.9,12.8,1.45,0.013,0.039,0.87
Ⅱ类,30.2,6.78,6.33,61.0,13.0,1.72,0.078,0.047,1.18
Ⅱ类,30.1,6.84,6.47,99.4,7.5,1.99,0.098,0.067,1.42
Ⅱ类,30.9,7.0,7.18,85.5,569.9,2.23,0.05,0.035,1.07
Ⅲ类,28.9,7.0,5.43,73.9,30.4,3.43,0.116,0.123,1.95
Ⅱ类,29.0,7.41,7.22,269.4,24.5,1.34,0.004,0.078,1.86
Ⅳ类,31.4,6.94,4.77,89.7,28.1,3.04,0.078,0.111,1.68
Ⅲ类,29.8,7.39,7.29,60.6,4.6,2.53,0.067,0.106,1.72
Ⅲ类,28.1,6.99,6.2,52.7,28.7,2.37,0.036,0.107,2.04
Ⅲ类,30.4,6.8,6.62,65.2,13.0,1.81,0.058,0.104,1.79
Ⅱ类,28.4,7.18,6.89,151.2,12.1,1.45,0.052,0.066,1.65
Ⅳ类,29.7,6.36,4.58,191.5,25.7,4.22,0.173,0.087,2.49
Ⅳ类,31.6,6.93,4.51,141.3,12.6,2.3,0.153,0.077,1.65
Ⅱ类,31.0,7.24,7.44,102.3,17.2,2.5,0.043,0.055,1.63
Ⅲ类,31.4,7.44,5.84,156.1,25.3,2.33,0.241,0.074,1.3
Ⅲ类,27.9,6.97,5.65,106.1,24.0,3.62,0.222,0.078,1.86
Ⅱ类,28.2,7.12,7.22,185.6,20.9,2.13,0.043,0.042,0.93
Ⅲ类,26.1,6.96,6.73,131.3,65.4,2.72,0.052,0.102,1.18
Ⅱ类,26.0,7.79,6.81,251.1,24.1,2.67,0.076,0.075,1.05
Ⅲ类,29.4,7.78,5.68,340.4,15.8,2.96,0.051,0.121,2.2
Ⅲ类,28.9,7.66,6.37,307.9,7.6,2.67,0.252,0.119,2.15
Ⅳ类,27.6,7.44,3.86,405.9,8.4,2.82,0.078,0.108,1.61
Ⅱ类,27.1,6.51,6.6,70.7,100.8,3.23,0.224,0.083,1.38
Ⅱ类,29.6,7.62,6.5,313.9,13.7,2.1,0.066,0.063,1.28
Ⅱ类,28.8,7.74,6.38,307.9,35.8,2.43,0.004,0.07,1.91
Ⅲ类,26.1,6.49,6.55,54.2,154.7,3.39,0.139,0.114,1.28
Ⅲ类,27.8,6.73,5.76,106.9,8.3,1.07,0.012,0.025,0.86
Ⅲ类,26.8,7.28,7.69,108.8,21.4,3.87,0.037,0.14,3.9
Ⅳ类,27.5,7.2,4.71,241.5,34.0,3.24,0.086,0.077,1.51
Ⅲ类,30.6,7.37,5.78,327.8,16.2,3.83,0.246,0.097,1.89
Ⅱ类,31.0,8.1,7.84,377.7,11.7,2.25,0.033,0.053,1.0
Ⅲ类,30.8,7.29,5.75,362.3,10.0,3.15,0.288,0.054,2.1
Ⅲ类,31.2,8.62,6.36,203.8,6.6,4.33,0.085,0.042,1.22
Ⅲ类,30.0,6.43,5.16,119.8,6.6,2.62,0.001,0.064,2.12
Ⅱ类,29.4,6.82,6.47,68.0,18.0,2.19,0.213,0.067,1.15
Ⅲ类,29.8,6.81,5.27,130.9,15.0,2.57,0.082,0.089,1.65
Ⅱ类,29.7,7.12,6.48,111.3,7.0,1.74,0.063,0.033,0.98
Ⅱ类,30.3,7.46,7.52,152.6,24.5,2.02,0.034,0.039,1.52
Ⅱ类,30.1,7.43,6.22,158.7,7.3,2.24,0.097,0.096,1.7
Ⅲ类,29.9,7.28,5.75,126.5,11.4,3.57,0.116,0.105,1.76
Ⅲ类,30.7,7.22,5.36,126.4,8.2,2.53,0.156,0.1,1.65
Ⅲ类,31.0,7.24,5.89,103.9,19.4,2.91,0.12,0.101,1.27
Ⅱ类,29.1,7.67,8.06,135.7,17.9,2.31,0.183,0.054,0.98
Ⅱ类,27.3,6.94,6.44,89.5,11.4,2.01,0.133,0.022,0.76
Ⅱ类,28.4,7.4,7.35,122.2,28.2,1.53,0.034,0.034,0.91
Ⅱ类,31.4,7.55,6.39,242.8,11.4,1.35,0.052,0.048,1.87
Ⅱ类,28.6,7.22,7.18,98.3,18.9,1.55,0.097,0.057,0.96
Ⅱ类,25.1,7.25,7.51,84.0,4.7,1.3,0.022,0.023,0.79
Ⅱ类,30.1,8.37,12.56,108.0,3.8,2.33,0.007,0.022,2.67
Ⅱ类,32.4,7.47,7.69,129.5,12.2,1.8,0.064,0.046,1.14
Ⅲ类,31.7,7.3,5.64,168.7,14.6,1.72,0.089,0.048,1.23
Ⅳ类,32.6,7.02,4.22,146.1,7.1,3.16,0.058,0.045,1.12
Ⅲ类,30.0,7.28,5.84,154.1,10.5,4.01,0.298,0.053,1.27
Ⅱ类,31.9,6.82,6.04,62.4,13.9,2.66,0.117,0.058,0.96
Ⅲ类,30.8,7.19,6.33,108.2,25.2,2.53,0.267,0.109,1.41
Ⅳ类,30.8,7.04,4.49,200.7,17.9,4.29,1.433,0.057,3.03
Ⅱ类,30.8,7.46,6.87,142.7,12.4,1.84,0.049,0.044,1.14
Ⅲ类,28.2,7.16,5.15,179.7,20.0,3.71,0.112,0.135,1.64
Ⅱ类,30.4,7.19,7.66,141.8,23.6,1.73,0.036,0.048,1.24
Ⅲ类,26.7,6.64,7.7,50.8,80.3,3.78,0.118,0.178,1.57
Ⅱ类,24.1,7.02,8.68,35.0,42.6,1.24,0.004,0.025,0.77
Ⅱ类,29.4,6.98,6.44,83.8,24.5,3.36,0.191,0.09,1.63
Ⅲ类,28.9,6.56,5.61,103.1,26.5,1.87,0.176,0.044,1.03
Ⅳ类,29.8,6.59,6.03,110.7,16.4,3.57,0.08,0.078,1.3
Ⅲ类,29.0,6.91,5.52,268.5,17.0,2.07,0.35,0.059,1.25
Ⅴ类,33.0,6.69,2.82,106.6,13.7,2.03,0.001,0.057,1.18
Ⅲ类,29.4,7.31,6.85,145.0,10.4,2.46,0.035,0.106,1.42
Ⅱ类,26.9,6.75,6.82,86.3,30.2,1.92,0.074,0.033,1.37
Ⅱ类,29.1,6.9,8.24,258.6,8.2,1.68,0.056,0.027,0.89
Ⅲ类,29.4,7.1,5.64,135.4,16.4,2.36,0.069,0.092,1.27
Ⅲ类,30.9,6.81,5.65,137.0,7.4,1.98,0.001,0.089,1.61
Ⅱ类,31.6,7.67,12.24,1115.5,10.8,3.93,0.322,0.027,6.63
Ⅱ类,30.5,7.9,8.95,1205.4,1208.1,2.26,0.137,0.068,2.67
Ⅰ类,28.3,8.2,9.64,513.3,8.0,1.12,0.021,0.005,5.24
Ⅳ类,26.5,8.3,9.14,846.2,9.1,6.59,0.215,0.043,1.96
Ⅱ类,28.5,7.6,6.85,895.1,4.6,2.9,0.005,0.021,5.3
Ⅳ类,28.8,7.64,14.56,1471.2,8.6,5.49,0.155,0.3,4.59
Ⅰ类,27.8,8.24,10.14,658.5,9.7,1.28,0.012,0.015,18.13
Ⅳ类,27.9,7.55,4.16,1191.4,3.3,4.02,0.083,0.048,1.5
Ⅳ类,31.9,7.53,7.74,4694.3,68.0,6.84,0.094,0.078,3.44
劣Ⅵ类,28.2,9.12,9.36,604.1,74.5,9.35,0.035,0.109,1.61
Ⅲ类,25.8,8.47,8.08,1153.0,98.7,5.25,0.125,0.116,4.87
劣Ⅵ类,29.2,7.63,0.5,3620.9,55.5,4.4,0.613,0.201,3.94
Ⅲ类,29.5,8.69,8.86,779.3,7.0,5.06,0.13,0.046,1.37
Ⅲ类,31.8,7.74,6.08,1724.9,33.6,4.5,0.091,0.047,11.34
Ⅲ类,31.3,8.03,8.52,676.0,14.8,4.71,0.034,0.08,1.34
Ⅳ类,31.5,7.74,5.26,2186.6,59.4,6.36,0.266,0.243,3.86
Ⅲ类,31.0,7.66,5.93,1463.0,11.2,4.54,0.22,0.12,1.66
Ⅲ类,30.1,8.32,12.02,1354.9,15.8,5.34,0.028,0.074,2.32
Ⅲ类,27.9,7.94,6.33,939.2,18.3,4.62,0.138,0.135,2.55
Ⅲ类,30.4,7.73,6.35,602.2,41.7,4.59,0.216,0.067,1.52
Ⅳ类,32.2,8.8,15.68,1465.9,29.9,8.25,0.022,0.129,1.52
Ⅳ类,30.9,8.24,4.9,1114.0,14.9,5.31,0.111,0.18,3.96
Ⅳ类,30.4,7.69,7.05,1570.0,36.7,6.11,0.222,0.15,3.49
Ⅱ类,30.0,7.8,6.34,902.5,25.3,3.65,0.061,0.01,3.58
Ⅴ类,29.4,7.75,3.39,1098.5,75.5,5.24,1.788,0.263,4.56
Ⅱ类,31.6,8.03,9.36,724.0,21.8,3.48,0.082,0.027,2.26
Ⅲ类,27.2,8.03,10.62,1015.1,44.0,2.24,0.014,0.109,26.91
Ⅳ类,28.9,8.18,4.62,883.1,18.8,7.75,0.141,0.105,2.26
劣Ⅵ类,24.4,7.43,1.45,668.5,11.1,4.82,2.094,0.375,5.84
劣Ⅵ类,27.9,7.77,6.5,657.1,1.9,6.85,0.786,0.491,5.67
Ⅴ类,26.6,8.19,14.33,472.6,11.0,6.65,0.088,0.328,8.01
劣Ⅵ类,27.0,7.91,11.06,554.7,8.2,8.42,0.094,0.573,6.38
Ⅴ类,29.2,7.37,2.21,1017.4,3.1,3.09,0.048,0.135,2.66
Ⅳ类,26.3,7.45,4.11,741.9,4.3,5.38,0.141,0.259,5.19
Ⅱ类,31.9,7.83,9.3,1387.4,87.0,2.2,0.059,0.063,2.99
Ⅲ类,25.5,8.29,5.93,1540.5,34.0,5.04,0.029,0.057,0.84
Ⅳ类,31.1,7.66,4.77,949.2,55.3,2.08,0.157,0.084,3.72
Ⅲ类,30.3,7.75,5.04,906.2,52.8,3.55,0.556,0.095,5.02
Ⅲ类,30.1,7.86,6.62,1046.4,77.5,3.4,0.067,0.168,4.26
Ⅳ类,30.0,7.88,10.47,2786.3,67.7,6.62,0.114,0.142,3.95
Ⅲ类,27.6,7.91,8.73,2047.3,241.0,4.05,0.041,0.101,1.74
Ⅱ类,24.4,8.16,9.17,1109.8,6.2,1.45,0.043,0.024,1.23
Ⅳ类,31.0,8.11,8.53,1927.1,15.6,5.19,1.237,0.268,5.48
Ⅳ类,31.5,8.0,6.4,1874.1,16.4,4.34,0.292,0.214,5.33
Ⅲ类,29.6,7.85,11.07,2766.4,16.8,5.61,0.1,0.059,1.86
Ⅴ类,32.5,7.27,12.16,9494.0,121.0,12.36,0.032,0.175,2.66
劣Ⅵ类,29.8,7.69,0.94,1271.1,84.6,7.18,1.04,0.229,4.56
Ⅴ类,29.1,7.91,2.87,1169.0,36.5,6.64,0.589,0.292,3.72
Ⅲ类,30.9,8.0,6.47,613.2,20.9,2.67,0.087,0.139,2.93
Ⅱ类,30.6,8.8,8.89,266.3,1.5,2.26,0.008,0.012,0.32
Ⅳ类,27.2,7.72,4.81,937.4,68.9,3.21,0.082,0.15,2.83
Ⅳ类,31.5,8.54,10.18,562.5,45.8,6.62,0.617,0.136,3.4
Ⅱ类,28.5,8.21,11.1,478.3,3.5,2.34,0.03,0.035,1.94
Ⅱ类,23.5,8.09,9.15,297.5,13.4,3.21,0.006,0.023,2.42
Ⅲ类,30.7,7.58,5.46,743.0,15.1,2.31,0.159,0.172,2.96
Ⅱ类,28.3,8.43,9.42,577.7,14.4,1.93,0.129,0.028,2.26
Ⅱ类,32.7,7.86,7.76,589.6,3.0,3.03,0.004,0.022,2.59
Ⅱ类,31.2,8.18,7.46,510.9,2.6,2.77,0.013,0.014,0.6
Ⅱ类,30.8,7.84,7.6,436.5,10.0,3.18,0.007,0.042,2.86
Ⅳ类,29.6,7.38,3.96,602.5,5.4,4.43,0.259,0.158,4.75
Ⅰ类,31.9,7.85,8.99,528.1,6.3,0.98,0.005,0.008,3.2
Ⅲ类,30.2,8.11,6.77,861.0,39.5,1.89,0.343,0.117,7.38
Ⅲ类,32.0,8.4,14.42,1208.7,16.6,5.22,0.126,0.102,7.53
Ⅲ类,30.5,7.79,6.79,1529.9,92.6,3.72,0.346,0.153,6.74
Ⅳ类,30.9,7.89,5.54,1995.1,43.1,4.59,0.466,0.29,7.9
Ⅳ类,31.6,7.74,4.46,1192.6,69.1,4.12,0.028,0.238,4.24
Ⅲ类,33.1,7.86,5.11,1049.4,15.9,2.89,0.058,0.097,2.35
Ⅳ类,31.9,7.54,3.4,831.2,58.2,6.75,0.115,0.193,3.49
Ⅳ类,27.9,7.99,7.99,728.6,195.6,3.22,0.182,0.265,3.56
Ⅳ类,28.1,7.36,3.28,908.0,111.6,4.27,0.963,0.271,7.95
劣Ⅵ类,30.2,7.48,1.3,1200.4,6.9,4.3,0.342,0.083,0.53
Ⅱ类,30.5,8.43,9.75,992.8,6.2,2.66,0.164,0.014,1.21
Ⅳ类,28.6,7.54,4.41,789.9,54.5,7.24,0.308,0.244,1.76
Ⅱ类,31.3,8.5,9.69,863.5,5.4,2.43,0.015,0.013,4.34
Ⅲ类,32.2,7.86,5.84,898.3,21.3,3.31,0.049,0.046,1.95
Ⅲ类,32.2,7.74,5.87,635.2,4.8,2.55,0.009,0.064,1.1
Ⅲ类,30.9,7.73,5.02,1744.0,12.0,3.67,0.034,0.151,2.44
Ⅱ类,30.6,7.49,6.15,351.6,8.3,2.68,0.008,0.033,0.8
Ⅲ类,32.3,7.49,5.45,834.2,42.0,5.02,0.462,0.161,3.99
Ⅱ类,32.5,8.38,10.34,558.7,13.9,3.16,0.031,0.042,1.5
Ⅱ类,32.1,8.45,7.64,266.9,2.4,1.59,0.009,0.011,0.76
Ⅱ类,29.6,8.53,7.15,266.8,5.2,1.05,0.004,0.01,0.75
Ⅱ类,29.6,8.55,10.25,201.6,7.8,3.29,0.008,0.01,0.42
Ⅱ类,32.1,8.24,9.79,428.0,22.8,3.13,0.008,0.029,1.64
Ⅲ类,33.2,7.83,6.6,369.3,37.0,4.02,0.001,0.05,0.85
Ⅲ类,31.2,7.74,10.46,1332.1,38.6,4.2,0.042,0.08,0.61
Ⅲ类,28.5,8.1,9.9,1235.1,10.4,4.52,0.11,0.072,1.55
Ⅳ类,31.1,7.91,6.7,977.9,203.8,6.1,0.978,0.212,6.92
Ⅳ类,29.4,8.55,16.67,1038.9,11.4,8.55,0.008,0.129,1.46
Ⅲ类,31.5,7.71,5.55,368.3,5.1,3.31,0.022,0.037,0.54
Ⅲ类,28.6,7.63,5.3,300.0,22.2,5.27,0.025,0.077,1.02
Ⅳ类,28.8,7.04,6.6,155.6,24.4,3.51,0.045,0.296,1.34
Ⅲ类,32.5,7.43,5.74,196.8,61.3,3.51,0.001,0.103,1.46
Ⅲ类,28.2,7.28,5.02,153.6,32.3,2.97,0.05,0.137,1.4
Ⅱ类,27.3,7.28,7.72,118.0,22.8,2.39,0.03,0.081,0.99
Ⅳ类,31.9,7.66,4.07,714.7,18.6,3.09,0.05,0.09,0.59
Ⅲ类,31.4,7.75,6.1,1231.0,17.0,5.41,0.207,0.093,3.68
Ⅲ类,32.5,8.78,10.56,623.1,49.5,3.66,0.192,0.142,2.05
Ⅲ类,32.6,7.49,5.19,643.2,40.4,2.84,0.306,0.095,1.95
Ⅱ类,32.2,8.02,8.43,644.0,8.8,3.08,0.022,0.032,1.26
Ⅳ类,32.1,7.61,3.12,783.3,17.6,3.58,0.353,0.13,3.77
Ⅲ类,31.5,8.49,17.06,916.4,12.9,4.34,0.027,0.042,0.86
劣Ⅵ类,31.7,7.46,0.77,961.9,23.5,5.17,0.041,0.129,2.2
Ⅳ类,31.0,7.54,4.43,683.2,15.5,3.56,0.083,0.148,1.94
Ⅲ类,31.9,7.7,6.45,1031.7,12.1,3.37,0.357,0.172,4.08
Ⅱ类,31.8,8.7,8.89,271.3,4.4,2.95,0.01,0.02,0.28
Ⅲ类,29.1,7.3,6.28,604.6,9.2,3.26,0.017,0.12,3.06
Ⅲ类,32.7,7.93,5.88,695.8,25.1,3.18,0.064,0.163,1.13
劣Ⅵ类,31.7,7.06,1.13,384.1,54.4,4.09,0.16,0.109,2.52
Ⅳ类,29.6,6.83,3.37,150.9,224.2,5.18,0.016,0.155,2.3
Ⅲ类,31.5,7.72,5.72,371.3,22.3,2.31,0.007,0.061,1.43
劣Ⅵ类,32.5,9.13,8.49,142.2,11.9,5.64,0.01,0.049,1.11
Ⅳ类,30.5,7.27,3.44,242.4,22.3,3.97,0.097,0.052,0.93
Ⅲ类,31.1,7.74,7.73,181.4,44.5,4.01,0.015,0.127,1.94
Ⅴ类,30.4,6.85,2.91,140.3,13.0,5.22,0.021,0.055,0.92
Ⅲ类,31.4,7.48,6.04,456.4,7.6,4.87,0.031,0.1,0.72
Ⅲ类,30.8,7.33,6.0,377.9,31.8,5.04,0.025,0.073,0.74
