水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅳ类,31.2,7.19,3.27,336.2,26.6,3.88,0.49,0.055,1.84
Ⅱ类,31.2,8.78,7.66,300.9,15.8,3.95,0.029,0.048,2.34
Ⅲ类,30.7,7.02,5.68,156.6,22.2,3.34,0.166,0.091,2.65
Ⅴ类,30.4,6.63,2.42,167.0,18.4,2.67,0.076,0.07,3.0
劣Ⅵ类,32.1,6.74,1.38,249.7,16.5,5.58,0.019,0.101,1.54
Ⅳ类,28.4,7.03,4.73,445.9,11.5,4.65,0.822,0.208,4.72
Ⅳ类,30.8,7.44,4.52,464.1,10.6,5.4,0.243,0.134,3.4
Ⅳ类,30.9,7.12,3.71,361.3,9.5,3.6,0.098,0.172,2.61
Ⅲ类,30.7,7.23,5.96,322.8,17.2,3.39,0.338,0.17,3.12
Ⅱ类,28.2,7.63,7.09,153.2,18.3,1.72,0.056,0.071,1.99
Ⅲ类,29.2,7.58,5.75,246.4,9.6,4.07,0.073,0.145,2.39
Ⅱ类,29.5,7.41,7.51,153.7,4.2,1.55,0.031,0.026,1.3
Ⅲ类,29.4,7.08,5.68,255.6,30.9,4.57,0.297,0.184,3.38
Ⅱ类,30.7,7.19,7.49,201.5,9.7,2.52,0.003,0.089,1.94
Ⅱ类,29.3,7.29,6.79,172.7,22.2,1.46,0.027,0.055,1.79
Ⅲ类,28.2,6.89,5.75,151.7,13.8,1.61,0.021,0.064,1.49
Ⅱ类,26.5,7.15,6.46,147.0,4.2,0.86,0.014,0.023,1.24
Ⅲ类,28.4,7.14,5.57,168.2,17.2,1.62,0.038,0.045,1.6
Ⅳ类,23.5,6.61,4.66,41.7,34.3,1.29,0.053,0.044,1.23
Ⅱ类,25.7,6.87,6.94,54.5,10.5,1.89,0.022,0.034,0.69
劣Ⅵ类,31.2,7.19,1.62,939.7,17.8,3.52,0.181,0.116,1.71
Ⅱ类,30.3,8.88,9.2,51.2,7.6,1.83,0.005,0.017,0.35
Ⅳ类,32.1,7.66,4.08,16436.0,2371.7,3.62,0.058,0.068,1.38
Ⅲ类,30.5,7.48,5.39,1064.5,21.3,4.99,0.192,0.15,2.46
Ⅲ类,30.2,7.28,5.4,135.3,36.4,2.31,0.131,0.093,1.86
Ⅱ类,30.6,7.13,6.08,127.7,4.9,2.58,0.072,0.052,1.66
Ⅱ类,29.2,6.86,7.07,95.4,21.1,1.52,0.018,0.05,1.8
Ⅰ类,29.3,7.95,8.22,53.4,3.7,1.59,0.032,0.01,0.62
Ⅱ类,30.0,7.09,6.54,111.7,15.4,1.61,0.064,0.072,1.92
Ⅱ类,26.0,6.9,7.82,36.5,33.5,1.73,0.071,0.051,0.72
Ⅱ类,30.6,7.22,6.6,155.3,3.3,1.75,0.068,0.047,2.22
Ⅰ类,24.4,7.25,8.8,28.6,4.9,1.47,0.14,0.01,0.33
Ⅲ类,29.7,7.94,6.07,374.2,36.3,5.02,0.154,0.092,0.88
Ⅴ类,29.3,6.89,2.74,298.2,40.6,7.28,1.14,0.076,3.69
劣Ⅵ类,29.2,7.26,1.63,435.1,37.5,5.41,0.271,0.131,2.63
Ⅴ类,27.9,7.2,2.4,412.2,32.2,3.45,0.731,0.158,3.85
Ⅴ类,28.0,6.71,2.22,217.3,44.4,6.08,1.36,0.142,4.08
劣Ⅵ类,28.6,6.84,1.34,310.4,54.8,6.83,0.9,0.135,2.73
Ⅴ类,29.6,8.48,6.12,291.7,35.6,4.85,0.04,0.107,1.18
劣Ⅵ类,28.8,6.58,1.21,322.6,35.8,5.82,1.462,0.17,3.67
Ⅳ类,27.6,6.95,4.94,107.6,29.0,3.81,0.336,0.086,2.54
Ⅴ类,26.4,6.28,4.52,153.7,33.4,4.87,0.941,0.111,2.97
Ⅳ类,28.5,8.84,6.79,298.5,27.4,5.45,0.019,0.077,0.88
Ⅳ类,28.6,8.19,7.03,350.2,34.9,4.43,0.049,0.063,0.4
Ⅴ类,29.1,7.38,2.94,469.2,15.6,2.86,0.197,0.065,1.89
劣Ⅵ类,28.8,7.06,1.6,425.6,31.6,6.82,0.832,0.184,3.82
Ⅲ类,29.6,7.76,5.52,241.8,36.4,1.49,0.084,0.078,1.56
Ⅱ类,27.0,7.07,6.19,101.8,28.9,2.15,0.038,0.039,1.33
Ⅳ类,29.2,7.29,3.79,355.2,47.8,5.14,0.222,0.083,1.55
Ⅳ类,27.7,7.33,3.15,383.5,15.0,3.54,0.101,0.078,1.93
Ⅲ类,27.8,7.1,5.05,127.6,18.8,3.02,0.094,0.048,1.52
劣Ⅵ类,29.5,6.96,1.31,313.7,28.2,5.27,0.373,0.076,1.59
Ⅳ类,28.3,7.36,3.59,437.3,43.1,4.23,0.092,0.142,1.44
Ⅴ类,29.0,7.74,2.89,825.8,15.9,5.32,0.232,0.122,2.32
Ⅴ类,28.5,7.3,2.0,393.6,27.9,3.98,0.088,0.131,1.44
Ⅴ类,30.1,7.22,2.87,455.4,23.3,3.8,0.06,0.083,1.91
Ⅳ类,30.0,7.42,4.99,418.8,25.1,3.18,0.052,0.083,1.51
劣Ⅵ类,30.2,7.18,1.82,356.3,22.2,3.4,0.001,0.072,2.22
Ⅲ类,29.4,8.44,6.87,587.2,17.1,4.86,0.033,0.034,0.47
Ⅱ类,29.0,6.69,6.62,143.2,39.0,2.14,0.011,0.048,1.34
Ⅳ类,29.4,7.18,4.09,305.0,45.8,4.89,0.055,0.054,1.51
Ⅴ类,30.3,6.97,2.26,259.1,38.2,5.45,0.099,0.132,4.3
Ⅲ类,29.3,7.6,5.41,294.0,40.5,3.08,0.051,0.058,2.14
Ⅳ类,27.7,7.58,4.85,324.5,41.2,2.53,0.047,0.089,1.18
Ⅳ类,30.1,7.71,3.62,1492.3,8.3,5.02,0.131,0.091,1.35
Ⅳ类,30.4,8.83,8.87,1473.0,249.7,7.05,0.031,0.114,1.11
劣Ⅵ类,28.7,8.18,1.1,1404.7,17.9,6.33,0.061,0.056,0.62
Ⅱ类,26.7,7.16,7.03,327.7,29.0,2.69,0.02,0.042,1.36
Ⅱ类,29.1,7.5,6.26,173.7,57.7,3.95,0.006,0.047,1.15
Ⅳ类,30.2,7.35,4.9,196.3,12.5,3.41,0.017,0.028,0.54
Ⅲ类,29.5,7.46,5.57,242.0,27.2,1.83,0.044,0.051,2.02
Ⅱ类,29.1,8.71,7.46,82.9,3.3,2.02,0.013,0.018,0.63
Ⅳ类,28.8,7.39,3.05,327.0,35.2,4.85,0.182,0.109,1.0
Ⅱ类,26.3,7.92,7.32,196.3,3.3,1.81,0.007,0.042,1.65
劣Ⅵ类,28.2,6.87,0.53,509.2,104.0,5.64,0.352,0.131,2.82
Ⅳ类,29.9,7.05,3.79,431.2,35.8,6.51,0.181,0.144,2.04
Ⅳ类,29.0,6.89,4.25,359.4,53.7,3.27,0.01,0.137,1.96
Ⅴ类,28.9,7.01,2.94,404.6,20.3,7.56,0.557,0.133,2.1
Ⅴ类,28.9,7.16,3.8,438.6,56.4,7.55,0.133,0.303,3.66
Ⅲ类,31.0,7.7,5.4,881.1,11.4,2.91,0.037,0.087,2.9
Ⅲ类,30.9,7.72,6.01,851.5,14.3,2.28,0.02,0.137,1.92
Ⅲ类,32.2,8.06,6.25,1109.7,31.8,5.94,0.125,0.074,1.37
Ⅱ类,31.0,7.91,6.12,268.2,31.4,3.97,0.11,0.097,1.91
Ⅳ类,30.0,7.45,4.35,695.8,2.7,6.18,0.011,0.158,0.68
Ⅴ类,29.1,6.98,3.36,897.9,21.8,6.94,0.676,0.31,4.4
Ⅳ类,29.9,8.13,3.39,1986.3,26.2,5.36,0.113,0.093,1.24
Ⅳ类,29.2,7.37,3.8,961.0,8.8,5.2,0.031,0.152,1.74
Ⅲ类,30.2,8.2,8.43,1223.9,11.6,4.75,0.045,0.09,1.71
Ⅲ类,30.1,8.81,9.4,360.9,14.1,5.39,0.016,0.053,0.63
Ⅱ类,25.1,7.49,7.87,81.3,21.4,2.36,0.042,0.041,1.89
Ⅲ类,29.9,8.91,6.07,268.7,15.8,4.31,0.018,0.032,0.64
Ⅱ类,26.8,7.82,8.21,108.3,34.8,2.54,0.03,0.036,1.12
Ⅲ类,17.1,6.97,5.37,77.4,4.6,2.22,0.004,0.006,1.0
Ⅱ类,29.5,7.74,6.84,101.4,3.6,1.55,0.006,0.038,0.37
Ⅲ类,27.6,6.68,5.35,88.3,37.4,3.39,0.115,0.068,3.5
Ⅱ类,28.8,8.98,8.81,160.7,5.4,2.27,0.01,0.028,0.88
劣Ⅵ类,28.5,7.91,1.43,1478.6,54.1,4.87,0.073,0.101,1.3
劣Ⅵ类,30.6,7.86,1.36,1456.6,12.5,5.02,0.049,0.096,1.11
Ⅲ类,31.0,8.35,5.56,709.5,6.8,5.06,0.044,0.053,0.74
Ⅲ类,29.2,7.69,5.26,237.0,32.7,1.81,0.038,0.044,1.87
Ⅱ类,25.2,7.55,7.37,184.4,11.5,1.65,0.004,0.027,1.33
Ⅳ类,28.5,7.36,3.84,206.1,11.6,3.06,0.039,0.051,1.54
Ⅲ类,27.1,7.52,5.73,211.0,12.9,1.74,0.097,0.031,1.05
Ⅱ类,24.8,6.97,7.01,72.9,79.6,2.19,0.094,0.036,1.5
Ⅳ类,29.5,7.19,3.24,262.5,19.6,7.22,0.049,0.102,2.46
Ⅱ类,25.8,7.61,6.47,187.7,76.6,1.47,0.089,0.092,1.82
Ⅲ类,28.7,7.24,6.23,343.7,50.3,3.85,0.271,0.12,2.73
Ⅳ类,27.6,7.55,4.76,450.4,11.7,4.39,0.33,0.103,2.81
Ⅳ类,28.1,7.21,4.36,196.2,14.0,3.18,0.0003,0.039,1.41
Ⅲ类,29.9,6.81,5.52,93.2,8.9,1.36,0.017,0.051,1.28
Ⅲ类,30.7,7.25,5.88,3798.6,90.1,3.72,0.223,0.133,2.44
Ⅱ类,30.2,7.41,6.89,88.4,42.9,1.97,0.034,0.073,1.04
Ⅱ类,29.1,8.31,7.78,38.9,4.0,1.97,0.034,0.023,0.48
Ⅱ类,31.4,7.88,7.27,112.9,1.8,2.08,0.033,0.027,0.96
Ⅲ类,27.9,7.16,7.79,115.1,18.9,3.62,0.049,0.106,1.43
Ⅲ类,29.0,6.34,5.7,171.0,1.9,1.91,0.048,0.069,0.43
Ⅲ类,29.6,7.07,5.64,116.8,21.1,1.35,0.141,0.181,2.98
Ⅲ类,30.2,7.18,6.21,104.4,14.4,2.18,0.044,0.112,1.27
Ⅳ类,27.6,6.84,4.14,61.3,0.9,1.51,0.03,0.023,0.86
Ⅱ类,28.4,6.81,6.92,107.9,7.9,2.92,0.133,0.086,2.27
Ⅲ类,25.7,6.66,5.21,83.6,3.1,1.68,0.028,0.035,1.06
Ⅲ类,29.7,7.05,5.93,171.1,10.4,1.78,0.023,0.029,1.24
Ⅲ类,29.5,7.04,5.08,175.2,4.6,1.97,0.014,0.065,1.49
Ⅲ类,28.5,6.79,5.67,102.3,3.6,3.01,0.098,0.083,2.38
Ⅱ类,29.8,6.85,14.92,116.5,5.7,2.56,0.052,0.033,0.77
Ⅲ类,29.3,6.94,5.29,128.4,32.3,4.55,0.905,0.143,2.54
Ⅲ类,27.8,7.13,6.54,132.7,10.0,1.91,0.118,0.128,2.26
Ⅳ类,27.7,6.52,4.98,108.2,19.9,2.13,0.097,0.076,2.1
Ⅲ类,29.3,6.98,5.09,135.0,4.5,0.75,0.303,0.073,2.43
Ⅳ类,31.0,7.1,4.6,150.5,12.5,1.37,0.23,0.085,2.45
Ⅲ类,27.9,7.03,5.31,211.1,17.7,1.65,0.115,0.085,1.63
Ⅲ类,29.0,6.48,5.8,152.2,15.1,1.97,0.152,0.095,5.4
Ⅲ类,30.8,6.74,6.56,96.5,1.9,3.48,0.084,0.136,0.79
Ⅱ类,28.8,6.53,6.26,214.0,26.0,1.77,0.042,0.1,11.94
Ⅱ类,28.6,7.14,6.59,217.6,26.9,1.5,0.119,0.081,1.45
Ⅳ类,30.0,7.02,3.05,7692.1,37.0,3.88,0.325,0.212,3.12
Ⅳ类,29.2,6.41,4.12,170.8,24.1,2.47,0.37,0.17,3.97
Ⅳ类,27.9,6.73,4.03,161.5,10.0,1.74,0.186,0.153,5.61
Ⅳ类,30.2,6.92,4.39,227.5,10.5,2.24,0.149,0.069,1.72
Ⅲ类,29.4,6.66,5.74,104.4,17.8,1.57,0.066,0.067,1.54
Ⅱ类,27.8,6.91,7.26,79.2,15.3,1.76,0.038,0.045,1.17
Ⅱ类,28.1,6.69,6.34,37.8,10.8,1.35,0.014,0.037,0.91
Ⅱ类,29.8,6.75,6.28,61.6,12.4,1.85,0.11,0.048,1.29
Ⅱ类,29.4,6.83,6.36,99.7,8.4,1.95,0.091,0.064,1.4
Ⅱ类,29.5,6.82,6.68,85.5,788.3,2.24,0.049,0.034,1.06
Ⅱ类,29.1,6.92,6.54,91.6,7.6,2.09,0.028,0.048,1.16
Ⅲ类,28.6,7.05,5.65,73.8,24.3,3.28,0.114,0.101,1.93
Ⅱ类,26.2,7.46,8.04,267.9,22.8,1.49,0.01,0.074,1.83
Ⅳ类,30.6,6.95,4.25,733.9,91.1,3.56,0.062,0.087,1.92
Ⅲ类,28.6,7.16,6.69,60.3,6.0,2.7,0.074,0.109,1.72
Ⅲ类,28.5,7.06,6.15,53.7,28.4,1.95,0.033,0.118,1.77
Ⅲ类,28.8,6.68,5.55,66.8,28.3,1.96,0.083,0.102,1.87
Ⅳ类,28.4,6.34,4.75,188.1,29.2,4.27,0.151,0.086,2.43
Ⅳ类,31.6,6.96,4.42,140.4,10.6,2.13,0.19,0.072,1.65
Ⅲ类,30.1,7.04,5.7,100.9,18.8,2.85,0.057,0.054,1.57
Ⅲ类,28.9,7.94,5.51,175.8,21.5,1.97,0.08,0.072,1.66
Ⅲ类,31.2,7.47,5.9,155.8,23.2,2.54,0.24,0.074,1.31
Ⅳ类,26.9,6.78,4.65,111.5,23.9,3.5,0.192,0.07,1.73
Ⅱ类,27.7,7.04,7.09,164.9,18.2,1.52,0.055,0.041,0.93
Ⅲ类,25.4,7.23,6.41,151.7,130.9,2.88,0.065,0.115,1.1
Ⅱ类,25.9,7.78,6.61,241.6,40.1,2.56,0.054,0.075,1.09
Ⅳ类,27.2,7.64,4.27,351.7,23.0,3.05,0.45,0.125,2.44
Ⅲ类,28.5,7.59,5.93,294.3,6.7,2.48,0.324,0.12,2.22
Ⅳ类,26.7,7.44,3.34,390.6,15.5,2.71,0.195,0.14,1.66
Ⅱ类,27.0,6.64,6.61,79.8,66.0,3.08,0.255,0.072,1.45
Ⅱ类,29.2,7.57,6.29,314.1,21.7,2.1,0.081,0.069,1.2
Ⅱ类,28.7,7.73,6.37,304.6,34.7,2.42,0.011,0.067,1.82
Ⅲ类,25.5,6.51,6.69,53.3,154.2,3.32,0.15,0.121,1.29
Ⅲ类,27.8,6.73,5.65,108.1,6.8,1.22,0.01,0.028,0.85
Ⅰ类,29.2,8.19,10.74,105.5,0.8,1.92,0.002,0.008,0.81
Ⅲ类,26.6,7.08,6.27,108.9,40.9,3.02,0.002,0.129,4.2
Ⅲ类,27.1,7.26,5.1,203.5,34.0,3.08,0.09,0.078,1.42
Ⅳ类,29.7,7.27,4.24,327.0,17.9,3.82,0.29,0.1,2.02
Ⅱ类,29.6,7.88,6.84,378.5,15.2,2.4,0.062,0.062,1.06
Ⅳ类,28.9,7.22,4.12,372.3,9.1,3.16,0.312,0.056,2.26
Ⅲ类,30.6,8.33,5.69,204.4,6.9,4.48,0.086,0.041,1.21
Ⅳ类,29.4,6.37,4.46,118.7,7.5,2.8,0.009,0.065,2.1
Ⅱ类,27.5,6.73,6.2,71.8,17.2,2.33,0.22,0.068,1.26
Ⅲ类,29.5,6.8,5.27,131.1,17.3,2.1,0.077,0.09,1.62
Ⅱ类,29.3,7.21,7.01,114.5,5.9,1.5,0.056,0.031,0.97
Ⅱ类,29.9,7.29,6.76,143.8,32.8,1.74,0.052,0.037,1.55
Ⅲ类,29.8,7.38,5.54,148.1,7.9,2.16,0.104,0.094,1.69
Ⅳ类,29.3,7.15,4.67,126.0,11.2,3.96,0.113,0.106,1.82
Ⅲ类,30.7,7.21,5.41,127.4,4.8,2.48,0.171,0.113,1.63
Ⅱ类,30.8,7.26,6.27,101.2,16.9,3.02,0.113,0.1,1.25
Ⅱ类,28.2,7.39,6.38,138.9,22.2,2.3,0.201,0.054,0.98
Ⅱ类,27.3,6.99,6.44,89.6,12.0,2.06,0.092,0.022,0.69
Ⅱ类,27.9,7.32,6.62,157.4,28.5,1.44,0.034,0.03,0.87
Ⅲ类,30.8,7.39,5.33,242.4,8.7,1.29,0.057,0.046,1.83
Ⅱ类,26.5,7.17,7.19,99.3,21.7,1.24,0.115,0.062,0.98
Ⅱ类,24.8,7.2,7.28,84.4,5.9,1.09,0.032,0.025,0.83
Ⅱ类,29.9,8.2,11.0,107.9,3.7,2.35,0.005,0.02,2.66
Ⅱ类,28.4,7.4,7.4,128.3,10.7,1.69,0.064,0.045,1.15
Ⅲ类,31.4,7.3,5.58,162.6,13.0,1.48,0.091,0.048,1.23
Ⅳ类,30.3,7.1,4.7,144.1,6.1,3.28,0.049,0.041,1.1
Ⅲ类,29.5,7.24,5.36,154.7,8.9,3.81,0.298,0.05,1.17
Ⅱ类,29.0,6.84,6.17,67.2,14.2,2.64,0.126,0.059,1.04
Ⅲ类,30.5,7.13,6.15,111.9,24.7,2.37,0.26,0.102,1.46
Ⅳ类,29.8,7.03,3.98,197.2,17.3,3.98,1.188,0.058,2.58
Ⅱ类,30.6,7.44,6.65,141.9,9.9,1.74,0.045,0.049,1.18
Ⅲ类,27.8,7.16,5.27,171.7,19.9,3.67,0.134,0.15,1.67
Ⅱ类,30.0,7.16,7.75,168.3,23.4,1.65,0.038,0.046,1.23
Ⅲ类,27.0,7.06,5.02,142.0,40.2,3.53,0.361,0.118,3.08
Ⅳ类,26.2,6.59,7.68,46.1,96.3,4.28,0.141,0.21,1.7
Ⅱ类,23.1,7.02,8.54,37.0,21.6,0.98,0.002,0.024,0.78
Ⅱ类,28.4,7.52,7.0,103.0,29.0,3.07,0.262,0.095,1.79
Ⅲ类,28.6,6.9,5.51,85.0,28.3,3.26,0.199,0.087,1.63
Ⅲ类,27.4,6.45,5.58,97.3,12.3,1.4,0.225,0.04,1.28
Ⅳ类,29.6,6.47,5.6,108.1,19.8,3.47,0.097,0.094,1.28
Ⅲ类,28.6,6.93,5.22,263.4,23.3,1.93,0.339,0.057,1.17
Ⅲ类,28.8,7.28,6.53,145.3,9.2,2.55,0.035,0.103,1.4
Ⅱ类,26.2,6.74,6.73,86.5,20.2,1.91,0.124,0.036,1.46
Ⅱ类,28.4,6.82,6.74,271.2,8.6,1.28,0.049,0.024,0.87
Ⅲ类,29.4,7.15,5.76,137.6,14.7,2.28,0.067,0.089,1.31
Ⅱ类,30.4,7.56,10.75,1130.4,9.4,3.79,0.272,0.049,5.43
Ⅱ类,29.7,7.92,8.89,1188.1,1280.9,2.26,0.119,0.075,2.74
Ⅰ类,28.0,8.21,9.47,513.9,13.5,1.04,0.021,0.004,5.16
Ⅳ类,26.2,7.79,6.09,858.1,7.4,6.68,0.218,0.044,1.83
Ⅲ类,27.7,7.47,5.0,895.7,4.8,2.79,0.008,0.022,5.35
Ⅲ类,27.2,8.61,10.1,356.2,8.2,5.83,0.006,0.047,1.15
Ⅳ类,28.3,7.49,9.11,1378.7,9.4,5.34,0.064,0.282,4.28
Ⅱ类,27.1,7.85,6.29,657.2,6.6,1.34,0.009,0.012,17.83
Ⅳ类,26.6,7.6,3.58,1199.7,2.2,4.0,0.083,0.046,1.36
Ⅲ类,30.0,8.01,9.58,1324.6,4.8,4.37,0.01,0.054,2.64
Ⅳ类,31.1,7.46,8.21,4863.5,69.3,6.97,0.043,0.068,3.29
Ⅳ类,28.2,8.78,6.79,610.5,67.0,8.94,0.034,0.1,1.48
Ⅲ类,25.2,8.04,5.0,1167.5,77.4,5.12,0.176,0.118,4.9
劣Ⅵ类,28.8,7.61,0.06,3415.7,46.6,4.8,0.467,0.197,4.1
Ⅲ类,28.7,8.47,7.87,783.3,4.6,4.84,0.154,0.031,1.27
Ⅳ类,31.2,7.5,4.29,1704.0,16.5,3.6,0.077,0.041,11.29
Ⅳ类,29.7,7.49,3.52,662.8,20.3,4.66,0.049,0.074,1.39
Ⅴ类,30.8,7.6,2.69,2161.4,63.9,2.69,0.277,0.252,4.3
Ⅳ类,30.3,7.58,4.45,1465.0,11.4,4.53,0.198,0.117,1.66
Ⅲ类,29.5,8.26,12.99,1274.3,10.1,4.24,0.023,0.058,2.31
劣Ⅵ类,27.4,7.6,1.22,929.1,21.0,4.49,0.177,0.134,2.57
Ⅳ类,29.6,7.61,4.97,599.5,40.3,4.62,0.239,0.061,1.61
Ⅳ类,31.1,8.35,13.05,1480.6,25.0,7.38,0.02,0.127,1.4
Ⅲ类,29.9,7.32,6.78,1077.7,46.7,4.45,0.621,0.089,3.15
劣Ⅵ类,29.6,7.83,0.9,1114.5,15.3,5.15,0.097,0.187,4.24
Ⅳ类,29.9,7.64,6.34,1568.4,32.1,6.03,0.237,0.163,3.47
Ⅲ类,30.1,7.78,5.72,916.9,23.9,3.69,0.038,0.008,3.6
劣Ⅵ类,29.3,7.69,0.97,1087.8,64.9,5.42,1.832,0.266,4.52
Ⅱ类,31.2,7.95,9.45,719.8,4.7,3.49,0.084,0.026,2.23
Ⅳ类,26.0,7.54,3.41,1022.5,46.1,2.21,0.037,0.097,26.59
Ⅳ类,29.0,8.36,7.83,1012.2,18.4,6.6,0.084,0.094,2.4
劣Ⅵ类,24.4,7.44,0.45,663.0,10.9,4.74,2.248,0.382,5.82
劣Ⅵ类,26.9,7.51,3.19,649.8,0.9,7.59,0.966,0.496,5.92
Ⅴ类,26.5,8.38,8.54,468.6,9.8,6.7,0.049,0.35,7.86
劣Ⅵ类,27.6,7.38,5.22,582.0,7.1,8.13,0.069,0.557,6.21
劣Ⅵ类,28.2,7.33,0.75,1018.9,1.4,3.0,0.055,0.128,2.67
劣Ⅵ类,25.2,7.4,1.8,740.3,134.7,5.47,0.17,0.257,5.17
Ⅲ类,30.2,7.68,5.53,1406.1,104.7,2.35,0.066,0.067,3.19
Ⅲ类,25.3,8.16,5.66,1554.0,32.7,5.0,0.022,0.053,0.85
Ⅳ类,30.6,7.67,4.52,948.2,55.3,2.41,0.125,0.08,4.05
Ⅳ类,30.2,7.69,4.81,777.2,50.3,3.54,0.429,0.091,4.89
Ⅲ类,29.5,7.78,5.44,1121.9,93.2,2.99,0.054,0.135,4.36
Ⅲ类,29.4,7.73,6.83,2767.7,68.1,6.0,0.115,0.112,3.83
Ⅳ类,27.1,7.75,3.78,1958.3,220.3,3.53,0.041,0.094,1.78
Ⅱ类,24.4,8.14,9.12,1111.0,4.6,1.29,0.042,0.027,1.22
Ⅴ类,30.0,7.93,5.79,1733.2,21.5,4.94,1.228,0.303,5.35
Ⅳ类,30.3,7.84,4.45,1819.1,23.3,4.19,0.333,0.223,5.42
Ⅲ类,29.1,7.68,8.53,2754.2,51.3,5.5,0.099,0.054,2.34
Ⅴ类,32.1,7.24,13.06,9466.4,106.7,12.77,0.016,0.235,2.27
劣Ⅵ类,28.4,7.65,0.15,1207.5,70.6,7.45,1.224,0.236,5.06
Ⅳ类,29.3,7.94,4.61,1136.5,55.6,5.74,0.682,0.224,3.47
Ⅲ类,30.1,7.88,5.2,607.5,21.2,2.53,0.138,0.153,2.98
Ⅱ类,30.3,8.78,8.78,263.3,1.6,2.09,0.008,0.008,0.28
Ⅳ类,27.0,7.72,4.61,944.5,81.7,3.11,0.093,0.175,2.84
Ⅳ类,28.0,7.73,4.03,481.9,3.4,2.09,0.031,0.034,1.8
Ⅱ类,24.6,8.03,7.04,506.9,16.4,2.44,0.016,0.042,2.9
Ⅱ类,23.2,7.75,6.84,299.3,13.0,3.07,0.02,0.024,2.44
Ⅲ类,30.5,7.61,5.13,735.5,19.7,2.13,0.064,0.163,2.77
Ⅱ类,26.3,7.82,6.94,591.6,16.4,1.64,0.192,0.028,2.31
Ⅱ类,32.6,7.86,7.73,589.2,3.8,2.26,0.001,0.021,2.74
Ⅱ类,30.2,8.02,6.01,509.0,2.7,2.54,0.009,0.014,0.67
Ⅲ类,29.2,7.72,5.62,443.8,9.4,2.98,0.008,0.041,2.89
Ⅴ类,29.5,7.36,2.74,585.3,5.2,4.25,0.314,0.17,4.82
Ⅱ类,29.7,7.71,7.24,537.1,4.8,0.89,0.005,0.006,3.29
Ⅲ类,30.4,8.03,6.82,856.8,46.7,1.64,0.299,0.116,7.2
Ⅳ类,30.9,7.57,3.08,1348.5,142.9,4.06,0.035,0.278,7.21
Ⅳ类,29.8,7.77,4.64,1494.0,102.2,3.96,0.262,0.152,6.49
Ⅳ类,31.3,7.88,5.08,2036.1,56.6,4.57,0.43,0.216,7.63
Ⅳ类,31.0,7.72,3.5,1117.9,64.6,3.3,0.018,0.178,4.05
Ⅳ类,31.5,7.75,4.31,1028.1,27.5,2.99,0.052,0.09,2.47
Ⅳ类,31.5,7.47,3.45,800.9,69.9,6.79,0.064,0.172,3.27
Ⅱ类,30.4,8.17,6.18,1015.8,106.0,2.48,0.001,0.068,3.59
Ⅳ类,26.4,7.97,7.95,724.5,261.5,2.5,0.117,0.244,3.72
Ⅴ类,27.7,7.36,2.37,1011.8,200.0,6.17,1.219,0.368,8.66
劣Ⅵ类,29.6,7.45,0.52,1190.3,7.6,4.14,0.426,0.077,0.63
Ⅳ类,28.5,7.51,4.21,778.4,38.6,7.35,0.363,0.221,1.77
Ⅱ类,30.9,8.31,8.71,870.8,4.7,2.32,0.015,0.01,4.29
Ⅲ类,32.1,7.83,5.55,898.2,22.4,3.14,0.035,0.043,2.8
Ⅲ类,31.8,7.72,5.65,636.6,5.6,2.76,0.001,0.06,1.14
Ⅳ类,30.2,7.72,4.61,1753.5,22.3,3.44,0.035,0.158,2.6
Ⅳ类,30.1,7.33,4.74,349.3,7.1,2.34,0.008,0.031,0.85
Ⅲ类,31.8,7.5,5.55,817.5,30.8,4.32,0.374,0.137,3.73
Ⅱ类,31.8,7.86,7.28,568.1,12.1,2.95,0.027,0.037,1.44
Ⅲ类,28.1,7.97,5.75,371.5,3.6,1.75,0.003,0.014,1.15
Ⅱ类,30.2,8.47,7.75,266.4,3.8,1.57,0.007,0.011,0.73
Ⅱ类,29.8,8.48,6.96,273.1,4.9,1.13,0.005,0.007,0.74
Ⅱ类,27.6,7.79,6.99,209.7,5.7,2.93,0.001,0.011,0.45
劣Ⅵ类,29.2,7.52,1.74,573.5,16.0,7.51,0.12,0.213,1.98
Ⅱ类,31.5,8.17,10.88,427.9,17.7,3.01,0.007,0.023,1.58
Ⅲ类,32.3,7.76,6.39,372.5,37.7,4.04,0.009,0.05,0.83
劣Ⅵ类,27.6,7.42,1.09,1317.8,30.5,4.72,0.048,0.092,0.69
Ⅲ类,27.2,7.87,5.3,1244.6,12.6,4.25,0.124,0.063,1.53
Ⅳ类,29.2,7.72,4.89,956.6,196.7,6.12,1.33,0.218,7.35
Ⅳ类,28.4,7.59,7.32,1073.5,12.4,6.55,0.016,0.112,1.63
Ⅳ类,30.9,7.53,3.61,369.4,6.0,3.54,0.014,0.039,0.56
Ⅲ类,28.9,7.94,5.6,290.2,14.4,5.43,0.028,0.069,1.04
Ⅲ类,28.0,7.12,6.26,161.5,30.6,3.94,0.054,0.168,1.62
Ⅲ类,32.6,7.48,5.96,193.6,55.8,3.09,0.009,0.101,1.51
Ⅲ类,27.8,7.37,5.13,156.0,32.1,3.0,0.049,0.142,1.36
