水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅲ类,24.4,7.94,5.77,372.6,11.0,2.53,0.186,0.095,2.39
Ⅱ类,25.2,8.39,8.07,480.8,2.4,1.09,0.052,0.074,2.79
Ⅰ类,23.3,8.05,8.71,318.0,3.8,1.27,0.003,0.011,2.18
Ⅰ类,23.5,7.98,8.08,314.4,7.6,0.73,0.018,0.011,1.18
Ⅴ类,21.9,7.95,5.33,547.1,136.6,2.02,0.066,0.391,6.78
Ⅳ类,24.2,8.11,7.17,495.3,87.7,4.64,0.074,0.204,3.2
Ⅳ类,23.0,7.65,4.11,509.8,23.8,4.65,0.878,0.211,4.42
Ⅲ类,23.9,7.2,5.87,550.8,6.1,3.46,0.225,0.092,3.56
Ⅲ类,21.6,7.08,5.31,589.4,11.4,3.29,0.039,0.195,6.9
Ⅳ类,22.4,7.55,3.75,438.1,24.9,2.09,0.392,0.202,6.38
Ⅳ类,23.4,7.42,3.62,389.0,47.2,4.49,0.079,0.205,6.91
Ⅴ类,21.3,7.5,2.78,424.8,30.3,2.85,1.009,0.235,5.76
Ⅴ类,25.9,8.01,4.79,464.2,73.2,7.44,0.064,0.304,2.55
劣Ⅵ类,22.7,7.39,1.94,458.8,35.8,2.38,1.072,0.197,6.4
Ⅲ类,20.9,8.02,5.41,562.3,46.1,3.86,0.462,0.176,4.05
Ⅳ类,22.6,7.6,4.13,404.3,50.4,3.47,0.348,0.134,3.27
Ⅳ类,24.2,7.5,4.83,433.4,21.8,3.68,0.037,0.087,5.66
劣Ⅵ类,21.1,7.29,3.39,363.6,99.9,6.45,0.993,0.466,7.46
Ⅳ类,20.8,7.95,5.96,571.8,148.5,4.67,0.296,0.228,12.34
Ⅲ类,23.0,7.93,5.41,519.3,24.9,2.75,0.062,0.139,7.5
Ⅲ类,24.7,7.9,6.41,487.3,59.1,3.42,0.036,0.134,7.33
Ⅲ类,18.8,7.72,5.16,329.8,28.2,2.01,0.053,0.064,3.82
劣Ⅵ类,25.9,9.51,19.02,289.9,13.6,3.8,0.015,0.124,3.63
Ⅱ类,21.4,7.94,6.85,404.2,48.8,1.96,0.064,0.079,5.02
Ⅰ类,20.8,8.14,8.99,292.2,888.9,1.22,0.0001,0.008,0.45
Ⅱ类,17.7,8.22,8.74,398.1,15.6,0.36,0.026,0.033,4.09
Ⅰ类,31.2,8.65,14.71,196.1,3.0,1.4,0.014,0.011,0.37
Ⅱ类,24.4,8.53,6.23,299.8,7.2,3.92,0.001,0.02,0.47
Ⅲ类,30.0,7.71,7.93,323.9,159.8,5.97,0.112,0.2,5.04
Ⅲ类,25.0,7.74,7.67,932.3,65.7,4.05,0.261,0.108,6.89
Ⅳ类,25.4,8.05,4.99,231.7,5.5,1.72,0.003,0.014,0.44
Ⅲ类,28.9,8.1,6.88,946.5,144.7,3.94,0.033,0.118,7.87
Ⅱ类,28.0,8.03,6.84,835.5,1607.3,2.89,0.047,0.089,5.37
Ⅱ类,29.4,8.0,6.1,845.3,9.8,2.52,0.017,0.02,6.32
Ⅱ类,29.3,8.37,6.09,1475.9,12.6,2.29,0.149,0.02,3.64
Ⅲ类,25.9,8.3,5.38,781.6,70.4,3.18,0.045,0.07,0.97
Ⅱ类,25.9,8.7,7.34,779.1,159.2,2.76,0.008,0.086,5.62
Ⅱ类,26.7,8.26,7.95,1038.6,74.7,2.2,0.013,0.04,2.42
Ⅲ类,24.3,8.38,6.83,1360.3,216.5,4.53,0.005,0.079,2.75
Ⅱ类,24.4,8.46,8.52,998.0,15.6,2.35,0.025,0.018,1.79
Ⅳ类,23.3,8.38,5.96,730.4,178.3,4.92,0.022,0.22,3.87
Ⅱ类,28.5,7.93,7.13,240.9,2.9,2.36,0.016,0.019,0.96
Ⅱ类,29.3,8.14,7.9,245.7,6.5,2.94,0.007,0.021,0.94
Ⅱ类,31.0,8.73,10.86,218.0,9.6,1.62,0.013,0.014,0.75
Ⅰ类,21.5,8.11,8.58,384.8,14.4,1.45,0.001,0.017,1.0
Ⅱ类,17.7,8.1,7.33,593.4,253.8,1.76,0.022,0.081,1.5
Ⅲ类,22.2,8.46,7.28,798.1,207.9,2.26,0.093,0.143,4.16
Ⅱ类,20.0,8.26,7.0,647.9,312.9,2.34,0.125,0.028,2.61
Ⅰ类,22.0,8.69,7.89,357.2,264.1,0.89,0.012,0.001,1.34
Ⅱ类,16.0,8.32,6.4,535.2,17.7,2.82,0.078,0.035,0.96
Ⅳ类,23.7,8.53,7.96,1469.3,47.6,7.35,0.035,0.035,1.28
Ⅲ类,24.5,8.31,8.04,7474.6,33.3,4.62,0.209,0.033,22.86
Ⅲ类,28.6,8.23,8.83,352.5,28.6,4.95,0.043,0.172,1.75
Ⅲ类,27.4,8.07,7.25,534.6,7.9,4.22,0.005,0.098,5.12
Ⅳ类,29.2,8.47,23.41,526.4,19.2,9.17,0.033,0.162,4.17
Ⅱ类,25.5,8.59,6.11,289.1,12.3,1.83,0.032,0.03,4.77
Ⅱ类,18.6,7.72,8.65,207.8,28.5,2.29,0.019,0.047,3.9
Ⅰ类,22.5,7.55,8.32,201.4,2.8,1.06,0.004,0.009,7.18
Ⅲ类,22.9,7.19,5.66,162.4,7.7,1.06,0.008,0.024,2.95
Ⅱ类,21.8,7.39,9.7,156.8,10.7,1.27,0.062,0.042,4.22
Ⅱ类,24.6,8.04,7.52,750.1,20.6,2.04,0.018,0.064,4.51
Ⅲ类,26.7,8.04,6.13,677.8,58.7,3.71,0.02,0.125,5.09
Ⅱ类,22.9,8.01,7.62,472.9,9.5,3.01,0.048,0.068,2.02
Ⅳ类,28.4,8.53,9.14,521.5,23.7,6.14,0.24,0.114,4.87
Ⅲ类,21.8,7.44,6.52,361.4,47.5,3.89,0.118,0.12,4.68
Ⅱ类,21.1,7.59,8.42,342.0,44.2,3.59,0.067,0.07,5.63
Ⅱ类,21.0,7.87,7.36,411.1,7.9,1.62,0.033,0.028,2.89
Ⅱ类,23.5,8.05,7.17,428.3,8.9,2.25,0.011,0.038,7.84
Ⅳ类,24.9,7.53,5.09,536.3,49.2,4.86,0.074,0.222,4.77
Ⅲ类,20.8,8.1,7.6,851.8,135.3,3.68,0.034,0.119,14.63
Ⅲ类,27.4,7.96,8.43,902.5,23.4,3.02,0.036,0.173,8.24
Ⅳ类,20.2,7.55,4.61,370.2,149.8,6.79,0.005,0.249,4.16
Ⅳ类,19.1,7.18,9.44,163.2,255.4,5.42,0.126,0.208,8.48
Ⅳ类,23.2,6.91,5.12,191.7,149.4,6.6,0.119,0.204,4.96
Ⅳ类,19.5,7.11,9.15,160.2,314.5,5.08,0.123,0.208,7.42
Ⅲ类,22.1,6.75,7.68,142.9,25.9,5.07,0.027,0.112,3.44
Ⅲ类,25.3,7.82,7.41,421.6,101.9,4.46,0.009,0.111,1.76
Ⅴ类,22.7,7.62,6.6,684.3,204.2,5.48,0.025,0.32,11.45
Ⅲ类,17.6,7.1,5.36,136.2,30.8,2.04,0.007,0.023,2.52
Ⅱ类,19.3,7.25,7.65,105.6,32.5,2.51,0.015,0.03,2.44
Ⅱ类,15.3,7.52,9.41,100.8,23.4,3.45,0.06,0.06,1.5
Ⅱ类,9.7,7.88,7.59,289.5,16.1,0.76,0.005,0.025,1.78
Ⅳ类,15.4,7.47,10.37,82.3,38.5,8.31,0.022,0.057,1.33
Ⅲ类,22.4,7.66,7.61,231.1,67.3,3.2,0.019,0.108,2.33
Ⅲ类,21.0,6.87,8.36,103.8,26.2,5.52,0.034,0.074,1.25
Ⅱ类,13.5,7.72,9.93,214.0,19.3,1.2,0.056,0.071,0.8
Ⅳ类,26.6,7.14,3.93,209.2,82.6,6.47,0.146,0.158,3.09
Ⅳ类,28.0,7.08,6.16,139.9,70.4,6.92,0.056,0.207,2.78
Ⅴ类,26.8,7.13,2.91,195.1,161.1,7.02,0.108,0.196,3.56
Ⅳ类,27.5,7.16,3.03,195.4,93.7,5.66,0.135,0.083,6.36
Ⅳ类,22.6,7.33,7.88,99.1,129.7,7.87,0.012,0.083,1.08
Ⅳ类,28.9,6.68,4.22,168.7,236.1,8.79,0.188,0.168,1.98
Ⅲ类,24.8,7.62,7.6,259.1,18.6,5.78,0.021,0.082,0.97
Ⅴ类,24.2,7.54,8.13,98.6,45.5,11.69,0.054,0.041,0.47
Ⅳ类,23.7,7.07,6.25,71.0,48.2,9.97,0.033,0.067,1.86
Ⅳ类,29.1,7.5,5.6,260.9,47.9,6.99,0.103,0.167,0.95
Ⅴ类,24.4,7.22,7.94,92.5,13.3,11.11,0.018,0.054,1.2
Ⅲ类,25.6,7.22,8.15,127.1,14.9,4.27,0.01,0.064,2.71
Ⅳ类,24.9,7.19,6.4,180.8,185.2,6.95,0.074,0.178,3.4
Ⅳ类,25.1,7.08,7.99,89.8,11.6,7.39,0.004,0.055,2.22
Ⅲ类,27.6,6.89,6.08,190.0,63.9,5.68,0.033,0.152,3.09
Ⅴ类,22.5,6.97,8.31,112.4,306.2,10.51,0.173,0.026,6.31
Ⅴ类,22.4,7.07,5.95,123.9,97.2,6.4,0.106,0.111,2.89
Ⅳ类,18.7,7.18,8.39,59.6,8.3,8.0,0.026,0.027,0.33
劣Ⅵ类,32.1,7.38,1.38,498.8,89.9,4.38,0.673,0.255,3.0
Ⅴ类,31.7,7.5,2.76,536.8,57.4,3.57,0.107,0.131,2.05
Ⅳ类,32.9,7.34,3.01,464.5,32.9,3.31,0.006,0.104,1.75
劣Ⅵ类,31.0,7.37,1.24,536.7,26.2,2.52,0.085,0.107,2.35
劣Ⅵ类,30.8,7.24,1.53,523.3,46.4,3.55,0.597,0.193,3.29
劣Ⅵ类,30.7,7.4,0.31,420.3,59.0,3.24,0.869,0.149,2.12
Ⅳ类,31.3,7.44,4.16,513.1,19.9,3.22,0.011,0.094,2.05
劣Ⅵ类,29.7,7.0,0.89,440.0,37.3,5.41,0.628,0.142,1.85
劣Ⅵ类,29.4,7.28,0.61,418.1,11.5,5.87,0.816,0.143,2.56
Ⅲ类,32.4,8.43,7.03,445.5,34.9,2.14,0.004,0.032,0.5
Ⅳ类,30.6,8.51,6.55,430.7,49.4,3.26,0.044,0.066,0.84
Ⅴ类,32.8,8.21,2.64,524.0,28.3,3.54,0.273,0.075,1.14
Ⅳ类,31.7,7.44,3.38,416.6,56.3,3.53,0.107,0.132,1.99
Ⅴ类,31.9,7.36,2.7,454.6,49.0,5.4,0.058,0.132,1.96
Ⅳ类,32.3,7.12,4.8,372.5,31.0,2.09,0.13,0.138,2.29
Ⅲ类,32.1,8.82,8.12,435.0,24.2,3.47,0.001,0.038,0.61
Ⅲ类,30.0,7.76,5.24,290.6,39.5,2.61,0.059,0.075,1.87
Ⅱ类,29.5,7.41,8.15,152.3,2.4,2.34,0.024,0.022,2.16
Ⅲ类,29.7,7.71,5.88,288.4,22.9,2.04,0.042,0.099,1.7
Ⅲ类,32.2,8.03,6.76,488.9,29.8,3.43,0.166,0.101,1.29
劣Ⅵ类,30.7,9.16,27.16,344.9,10.2,6.39,0.016,0.131,4.5
Ⅳ类,28.9,7.48,7.22,661.9,17.5,3.97,0.182,0.214,6.82
Ⅲ类,30.5,8.67,11.38,1172.0,6.4,4.86,0.012,0.047,0.72
Ⅳ类,31.4,8.46,16.1,1406.4,26.7,7.96,0.081,0.106,1.31
Ⅴ类,28.6,7.58,4.2,881.4,42.3,5.78,0.111,0.342,7.8
劣Ⅵ类,30.5,7.71,14.18,842.0,25.7,9.03,0.125,0.43,2.74
Ⅲ类,33.8,8.01,8.17,407.7,18.5,4.74,0.177,0.101,3.26
Ⅳ类,30.0,7.54,3.36,386.6,23.3,3.35,0.326,0.112,2.15
Ⅳ类,30.8,7.3,4.05,296.4,22.1,4.68,0.248,0.073,1.57
Ⅱ类,28.6,8.03,7.94,326.4,21.1,2.47,0.224,0.099,1.98
Ⅲ类,31.2,7.51,5.6,538.7,24.2,2.85,0.11,0.124,2.61
Ⅳ类,30.9,7.3,3.96,606.0,72.6,5.28,0.342,0.154,1.72
Ⅴ类,29.0,7.15,2.55,591.1,34.2,3.41,0.036,0.093,0.93
Ⅳ类,30.9,7.43,3.45,574.2,86.9,4.11,0.417,0.179,2.64
Ⅲ类,31.2,7.86,5.64,568.0,18.3,3.19,0.023,0.081,1.62
Ⅳ类,32.2,7.35,3.57,470.3,32.6,6.27,0.756,0.16,2.15
Ⅴ类,30.5,7.22,2.78,608.2,31.4,5.15,0.537,0.312,3.31
Ⅴ类,30.1,7.26,2.27,753.1,47.8,6.37,1.615,0.38,3.42
Ⅳ类,29.4,7.59,4.32,299.1,54.9,1.88,0.018,0.075,1.27
Ⅲ类,29.9,7.82,5.55,378.2,32.6,2.52,0.17,0.123,2.07
Ⅴ类,32.1,7.41,2.02,933.2,8.9,5.69,0.186,0.214,1.2
Ⅴ类,30.4,7.41,2.04,575.4,40.0,3.39,0.123,0.223,2.21
劣Ⅵ类,32.2,7.44,0.68,1113.6,5.7,5.11,0.288,0.255,1.71
劣Ⅵ类,27.5,7.47,0.19,916.8,36.2,6.66,1.105,0.331,3.02
劣Ⅵ类,30.3,7.43,1.98,681.2,63.1,5.71,0.737,0.29,3.0
劣Ⅵ类,29.3,7.42,1.26,975.5,22.9,6.86,1.028,0.387,3.75
劣Ⅵ类,26.5,7.08,1.62,566.0,22.2,5.23,0.619,0.16,2.55
Ⅴ类,28.0,7.3,2.81,485.5,99.9,5.57,0.901,0.218,2.02
Ⅲ类,28.4,7.77,5.42,443.5,210.8,5.8,0.173,0.129,2.89
Ⅳ类,32.2,7.58,4.38,529.7,55.3,5.72,0.482,0.108,2.68
劣Ⅵ类,29.6,7.47,1.73,548.7,33.8,4.84,1.022,0.185,2.37
Ⅲ类,29.8,7.66,5.15,265.5,39.1,2.26,0.058,0.08,1.35
劣Ⅵ类,28.8,7.24,1.35,569.1,31.3,7.81,1.951,0.292,3.83
Ⅳ类,29.4,7.6,4.34,294.1,22.2,3.13,0.266,0.103,1.72
Ⅳ类,30.3,7.46,4.4,307.9,6.1,3.06,0.506,0.089,1.33
Ⅱ类,30.3,8.21,10.79,272.8,6.4,1.95,0.011,0.034,1.18
Ⅳ类,30.0,7.32,3.01,323.0,24.1,3.19,0.04,0.112,1.93
劣Ⅵ类,29.3,7.3,1.15,473.9,22.7,4.82,0.729,0.157,2.65
Ⅳ类,29.9,8.19,8.0,323.9,36.1,7.22,0.206,0.068,1.54
劣Ⅵ类,29.4,7.28,0.5,422.3,4.3,3.89,0.842,0.223,1.76
Ⅲ类,29.7,7.81,5.73,309.7,49.6,2.27,0.022,0.079,1.71
Ⅳ类,31.1,8.55,12.86,713.5,17.2,9.82,0.017,0.086,2.65
Ⅳ类,29.8,7.65,4.52,663.5,41.2,7.3,0.03,0.25,3.44
Ⅳ类,29.7,8.67,10.06,1280.5,13.6,7.21,0.017,0.065,1.6
Ⅴ类,30.2,7.35,4.08,729.0,14.7,10.14,0.455,0.305,4.76
Ⅱ类,27.5,7.19,7.39,123.9,11.0,1.33,0.015,0.034,1.55
Ⅲ类,16.4,7.06,5.71,147.3,7.3,1.21,0.026,0.022,0.86
Ⅴ类,31.4,7.23,2.39,361.1,30.6,4.8,0.116,0.116,2.93
Ⅱ类,28.9,6.86,7.02,94.4,2.1,0.73,0.008,0.057,1.79
Ⅱ类,26.7,6.46,6.02,76.1,38.0,1.13,0.056,0.046,1.49
Ⅱ类,32.0,7.11,6.35,190.0,28.0,1.69,0.153,0.098,2.09
Ⅱ类,29.4,7.3,8.1,47.1,5.0,2.05,0.025,0.018,0.66
Ⅳ类,31.2,7.53,3.62,428.7,27.9,3.51,0.035,0.07,2.51
Ⅱ类,31.5,8.5,6.36,288.3,10.2,3.78,0.029,0.045,2.34
Ⅱ类,30.8,7.07,6.21,148.8,18.4,3.51,0.112,0.087,2.56
Ⅳ类,30.8,6.87,3.13,163.0,18.4,2.75,0.047,0.074,2.95
Ⅲ类,29.9,7.23,5.52,466.5,19.8,4.42,0.155,0.172,4.14
Ⅲ类,31.2,7.8,7.17,473.2,11.7,5.43,0.06,0.125,3.45
Ⅳ类,31.4,7.22,4.79,345.1,16.7,3.42,0.118,0.156,2.59
Ⅲ类,30.7,7.15,5.96,292.0,19.7,3.31,0.333,0.164,2.71
Ⅱ类,28.6,7.77,7.0,150.8,19.0,1.71,0.059,0.078,2.03
Ⅲ类,29.8,7.63,5.8,246.9,9.6,4.28,0.121,0.136,2.37
Ⅱ类,29.6,7.43,7.38,152.6,5.1,1.6,0.026,0.026,1.25
Ⅲ类,29.8,7.63,5.52,268.8,13.2,4.39,0.652,0.189,2.64
Ⅳ类,30.2,7.66,4.67,20693.6,2308.6,3.11,0.052,0.067,1.41
Ⅲ类,30.6,7.54,5.94,1053.1,25.6,5.09,0.169,0.148,2.46
劣Ⅵ类,31.7,9.12,17.06,314.5,24.8,3.94,0.019,0.084,2.45
Ⅲ类,30.5,7.39,5.9,135.5,43.9,2.52,0.106,0.099,1.93
Ⅱ类,30.6,7.17,6.27,127.6,5.3,2.75,0.071,0.051,1.64
Ⅱ类,29.8,6.9,7.26,96.1,21.1,1.36,0.02,0.052,1.86
Ⅱ类,24.8,7.36,8.87,29.9,6.0,1.62,0.177,0.013,0.33
Ⅲ类,30.0,8.04,6.75,373.1,38.1,5.12,0.148,0.091,0.92
Ⅴ类,29.5,6.92,2.78,306.0,43.5,7.39,1.856,0.104,2.61
Ⅴ类,29.6,7.3,2.19,451.0,41.7,5.7,0.265,0.132,2.62
Ⅴ类,28.2,7.14,2.13,383.3,26.5,3.32,0.726,0.16,4.66
Ⅴ类,28.0,6.7,2.72,218.2,46.3,6.36,1.313,0.158,4.41
劣Ⅵ类,28.9,6.82,1.2,311.5,57.7,6.89,0.904,0.137,2.72
Ⅴ类,29.8,8.64,6.56,292.4,34.2,5.27,0.029,0.106,1.25
劣Ⅵ类,28.9,6.55,0.9,321.5,41.1,5.82,1.396,0.168,3.62
Ⅳ类,27.7,6.9,4.83,110.2,31.2,4.32,0.525,0.105,3.13
Ⅳ类,27.0,7.16,5.66,275.2,38.2,4.98,0.475,0.097,2.08
Ⅳ类,28.5,8.75,7.16,235.0,26.8,5.18,0.02,0.072,0.95
Ⅳ类,28.8,8.26,7.3,344.5,34.3,4.77,0.043,0.063,0.44
Ⅳ类,29.5,7.41,3.36,463.0,14.0,3.27,0.16,0.065,1.83
劣Ⅵ类,29.0,7.09,1.94,420.0,21.6,6.79,0.633,0.161,3.12
Ⅲ类,29.6,7.76,5.47,243.2,32.6,1.75,0.087,0.079,1.55
Ⅱ类,27.3,7.08,6.15,104.6,27.6,2.2,0.139,0.047,1.39
Ⅳ类,29.4,7.32,3.73,358.4,56.3,5.13,0.217,0.088,1.48
Ⅳ类,27.9,7.35,3.4,391.7,13.8,3.54,0.092,0.069,1.95
Ⅳ类,28.0,7.08,4.98,134.2,19.9,3.15,0.1,0.051,1.54
劣Ⅵ类,29.6,6.94,1.47,311.6,34.8,5.6,0.39,0.08,1.72
Ⅳ类,28.4,7.35,4.66,432.4,37.2,4.12,0.096,0.144,1.39
Ⅲ类,29.9,8.67,8.81,598.5,14.4,5.48,0.018,0.031,0.54
Ⅳ类,28.3,7.29,3.85,624.5,14.8,2.83,0.44,0.187,4.24
Ⅲ类,30.4,7.81,5.06,1490.6,9.2,5.45,0.06,0.09,1.43
劣Ⅵ类,28.8,8.25,1.31,1403.5,9.1,6.29,0.051,0.053,0.64
劣Ⅵ类,28.0,6.85,0.37,509.3,88.6,5.64,0.372,0.132,2.87
Ⅳ类,29.9,7.02,4.06,369.1,57.9,6.98,0.281,0.179,2.4
Ⅳ类,29.0,6.9,4.24,354.4,54.2,3.26,0.008,0.118,1.94
Ⅳ类,29.0,7.01,3.06,404.2,21.5,7.98,0.688,0.145,2.13
Ⅳ类,32.8,8.32,8.82,1098.8,28.3,6.19,0.114,0.071,1.4
Ⅲ类,31.4,7.64,5.6,241.2,34.1,4.13,0.126,0.103,2.28
Ⅳ类,32.2,7.44,4.55,761.3,20.9,2.81,0.376,0.136,2.13
Ⅴ类,29.2,7.05,3.29,889.7,23.7,7.85,0.961,0.369,4.62
Ⅲ类,30.5,8.21,8.48,1200.6,13.0,4.76,0.042,0.085,1.95
Ⅲ类,31.4,8.63,8.39,711.9,7.3,5.47,0.042,0.053,0.74
Ⅱ类,26.1,7.58,6.93,186.2,24.1,1.48,0.068,0.082,1.81
Ⅲ类,28.8,7.19,6.35,234.2,37.9,4.29,0.265,0.11,2.87
Ⅱ类,29.8,8.77,8.79,40.7,12.4,2.28,0.028,0.025,0.45
Ⅱ类,31.6,8.47,8.32,113.0,1.9,2.21,0.021,0.028,0.92
Ⅱ类,30.2,6.34,6.75,182.9,4.1,1.89,0.045,0.059,0.32
Ⅲ类,29.7,7.0,5.77,128.1,34.6,4.58,0.81,0.15,2.45
Ⅲ类,28.0,7.18,6.74,134.6,6.8,1.9,0.087,0.108,2.26
Ⅲ类,28.1,6.52,5.01,113.3,18.2,2.72,0.169,0.1,2.32
Ⅲ类,29.6,7.11,5.68,134.2,4.1,1.01,0.27,0.064,2.26
Ⅳ类,31.1,7.1,4.84,149.8,9.7,1.56,0.251,0.09,2.37
Ⅲ类,27.4,7.17,5.44,205.4,20.1,1.63,0.119,0.094,1.6
Ⅲ类,29.2,6.5,5.98,154.8,25.5,2.25,0.165,0.107,5.98
Ⅲ类,31.2,6.72,6.82,96.9,1.6,3.56,0.097,0.141,0.81
Ⅱ类,28.7,6.5,6.06,232.7,25.2,1.91,0.079,0.099,11.92
Ⅱ类,28.8,7.14,6.7,212.4,27.6,1.57,0.16,0.088,1.55
Ⅳ类,30.3,6.79,4.01,355.4,248.9,2.78,0.166,0.111,3.43
Ⅳ类,29.3,6.4,3.83,169.3,24.1,2.63,0.481,0.171,3.97
Ⅳ类,28.6,6.72,4.12,159.4,9.6,1.75,0.203,0.174,5.47
Ⅳ类,30.8,6.86,4.91,227.2,8.9,2.18,0.098,0.063,1.6
Ⅲ类,30.0,6.63,5.83,63.9,15.1,1.94,0.274,0.053,1.5
Ⅱ类,30.2,6.84,7.77,83.2,588.2,2.22,0.027,0.032,1.06
Ⅱ类,29.8,6.9,6.88,89.0,7.3,2.13,0.021,0.052,1.12
Ⅱ类,27.1,7.47,7.66,256.4,32.2,1.41,0.025,0.07,1.69
Ⅲ类,28.3,7.14,6.82,59.2,5.9,2.59,0.037,0.102,1.67
Ⅲ类,29.6,7.14,6.21,54.1,16.0,1.84,0.028,0.101,1.58
Ⅳ类,29.7,6.27,3.35,188.1,11.8,1.95,0.128,0.113,1.98
Ⅱ类,29.2,8.03,6.03,174.8,19.4,2.01,0.072,0.083,1.88
Ⅲ类,31.4,7.45,5.98,156.2,22.2,2.19,0.27,0.079,1.3
Ⅲ类,27.6,6.9,5.57,103.9,22.6,3.32,0.112,0.068,1.67
Ⅱ类,28.5,7.25,7.71,152.3,32.5,1.68,0.059,0.045,0.87
Ⅱ类,26.4,7.81,6.74,235.1,23.5,2.78,0.092,0.074,1.16
Ⅳ类,27.4,7.58,3.81,345.2,23.6,2.9,0.163,0.131,2.41
Ⅲ类,28.9,7.59,5.83,312.6,7.7,2.6,0.266,0.128,2.46
Ⅱ类,27.3,6.62,6.57,86.0,43.0,2.87,0.278,0.07,1.45
Ⅱ类,29.3,7.57,6.31,311.8,15.1,2.23,0.073,0.07,1.16
Ⅲ类,26.1,6.53,6.79,61.5,178.3,4.03,0.189,0.131,1.37
Ⅰ类,29.4,8.26,11.32,105.7,0.8,1.85,0.001,0.008,0.84
Ⅲ类,27.1,7.24,5.03,197.4,35.6,3.74,0.432,0.116,2.13
Ⅳ类,30.5,7.31,4.95,326.6,20.7,4.1,0.277,0.098,2.0
Ⅱ类,30.0,7.88,7.04,376.3,28.3,2.37,0.061,0.061,1.0
Ⅳ类,29.2,7.16,3.9,339.3,9.6,3.25,0.271,0.053,2.35
Ⅲ类,30.9,8.67,6.36,201.6,6.9,4.64,0.088,0.042,1.2
Ⅱ类,27.9,6.71,6.2,76.9,17.0,2.55,0.183,0.072,1.26
Ⅱ类,28.8,7.16,6.32,127.8,15.3,2.97,0.179,0.082,1.34
Ⅲ类,29.8,6.85,5.51,132.5,13.2,2.13,0.052,0.083,1.64
Ⅱ类,29.6,7.31,7.66,114.7,5.3,1.55,0.068,0.031,0.96
Ⅱ类,30.1,7.32,6.8,148.4,26.4,1.7,0.04,0.039,1.54
Ⅱ类,30.3,7.55,6.45,140.4,7.8,2.4,0.104,0.098,1.63
Ⅳ类,29.4,7.14,4.46,125.2,9.2,4.36,0.114,0.104,1.83
Ⅲ类,30.8,7.22,5.41,128.4,65.3,2.42,0.119,0.094,1.68
Ⅲ类,30.4,7.26,6.14,102.4,14.9,3.02,0.13,0.105,1.3
Ⅱ类,29.2,7.63,6.87,136.0,29.8,2.65,0.295,0.069,0.94
Ⅱ类,28.2,7.11,7.48,104.8,8.9,2.0,0.076,0.019,0.7
Ⅱ类,29.3,7.64,7.47,207.6,27.9,1.49,0.023,0.031,0.9
Ⅲ类,31.0,7.44,5.47,241.6,9.1,0.76,0.052,0.053,1.75
Ⅱ类,30.2,8.44,12.62,108.0,2.6,2.15,0.004,0.02,2.63
Ⅱ类,29.0,7.49,7.63,128.6,10.7,1.69,0.07,0.045,1.2
Ⅲ类,31.7,7.25,5.74,156.4,12.7,1.72,0.101,0.048,1.2
Ⅱ类,30.9,7.18,6.03,137.1,7.6,3.76,0.055,0.049,1.17
Ⅲ类,29.5,7.29,5.23,156.2,11.1,3.54,0.104,0.044,0.93
Ⅱ类,29.7,6.91,6.94,73.7,16.5,2.32,0.125,0.06,1.02
Ⅲ类,30.6,7.18,5.62,114.7,27.8,2.48,0.153,0.076,1.46
Ⅳ类,30.7,7.14,4.29,189.9,19.4,2.97,0.35,0.047,1.66
Ⅱ类,30.7,7.44,6.76,141.7,10.3,1.74,0.062,0.045,1.21
Ⅲ类,28.1,7.15,5.18,180.7,22.8,3.92,0.205,0.147,1.81
Ⅱ类,30.1,7.15,7.45,141.8,23.4,1.65,0.025,0.044,1.23
Ⅱ类,23.9,6.99,8.24,37.7,22.8,1.31,0.009,0.034,0.88
Ⅲ类,29.4,7.54,7.5,102.3,34.5,3.52,0.117,0.102,1.89
Ⅲ类,28.8,6.74,5.9,82.1,28.4,3.65,0.225,0.101,1.74
Ⅲ类,26.6,6.37,5.9,96.1,30.9,3.38,0.222,0.089,1.83
Ⅳ类,29.7,6.43,5.48,101.4,19.5,3.39,0.106,0.094,1.19
Ⅴ类,30.5,6.61,2.65,102.1,16.0,2.38,0.036,0.072,1.38
Ⅱ类,29.9,7.9,8.68,1307.1,1509.6,2.06,0.143,0.068,2.52
Ⅳ类,27.3,7.85,4.9,1211.7,4.4,4.03,0.084,0.05,1.38
Ⅲ类,30.9,8.14,10.07,1325.9,4.7,4.69,0.01,0.059,2.73
Ⅲ类,28.9,8.5,7.9,780.6,5.6,5.7,0.171,0.041,1.31
Ⅲ类,30.4,7.74,5.53,656.5,18.8,5.13,0.029,0.069,1.31
Ⅳ类,31.0,7.65,3.42,2167.2,55.4,6.55,0.242,0.244,4.12
Ⅳ类,30.1,7.79,3.23,1529.2,26.7,6.85,0.472,0.21,3.99
Ⅲ类,30.1,8.47,14.49,1321.4,9.2,4.81,0.01,0.063,2.35
Ⅲ类,30.4,7.8,6.36,596.0,34.8,4.78,0.216,0.066,1.52
Ⅳ类,32.1,8.77,16.53,1465.6,40.1,9.24,0.022,0.13,1.4
Ⅳ类,30.2,7.71,6.96,1578.5,31.6,6.13,0.233,0.158,3.48
Ⅱ类,31.7,8.06,8.55,951.7,24.8,3.85,0.03,0.008,3.62
