水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,30.7,7.21,7.72,200.7,5.9,2.52,0.003,0.089,1.94
Ⅲ类,28.2,6.98,5.66,166.3,13.2,1.61,0.021,0.064,1.49
Ⅱ类,26.5,7.19,6.41,146.9,4.8,0.86,0.014,0.023,1.24
Ⅲ类,28.4,7.14,5.57,168.2,17.2,1.62,0.038,0.045,1.6
Ⅲ类,23.0,6.57,5.08,39.3,32.7,1.29,0.053,0.044,1.23
Ⅱ类,25.7,6.84,7.07,52.8,8.3,1.89,0.022,0.034,0.69
劣Ⅵ类,31.2,7.18,1.56,996.3,17.7,3.52,0.181,0.116,1.71
Ⅱ类,30.4,8.93,9.18,51.3,2.4,1.83,0.005,0.017,0.35
Ⅳ类,32.6,7.71,3.87,13416.2,1376.3,3.62,0.058,0.068,1.38
Ⅲ类,30.6,7.52,6.06,1034.4,21.8,4.99,0.192,0.15,2.46
Ⅲ类,30.3,7.25,5.01,135.5,34.7,2.31,0.131,0.093,1.86
Ⅱ类,30.6,7.19,6.1,127.8,4.7,2.58,0.072,0.052,1.66
Ⅱ类,29.1,6.92,7.09,95.9,24.6,1.52,0.018,0.05,1.8
Ⅰ类,29.3,8.05,8.35,53.7,2.7,1.59,0.032,0.01,0.62
Ⅱ类,30.0,7.08,6.32,111.0,16.0,1.61,0.064,0.072,1.92
Ⅱ类,26.0,6.88,7.86,36.3,29.4,1.73,0.071,0.051,0.72
Ⅱ类,30.6,7.21,6.58,155.7,3.0,1.75,0.068,0.047,2.22
Ⅰ类,24.4,7.24,8.98,28.6,5.0,1.47,0.14,0.01,0.33
Ⅲ类,29.6,7.94,5.94,376.6,34.8,5.02,0.154,0.092,0.88
Ⅳ类,29.3,6.9,3.16,295.7,46.5,7.28,1.14,0.076,3.69
劣Ⅵ类,29.5,7.26,1.93,429.9,45.1,5.41,0.271,0.131,2.63
Ⅴ类,27.9,7.16,2.6,426.8,27.0,3.45,0.731,0.158,3.85
Ⅴ类,27.9,6.71,2.95,220.9,42.7,6.08,1.36,0.142,4.08
劣Ⅵ类,28.7,6.82,1.14,311.5,59.0,6.83,0.9,0.135,2.73
Ⅴ类,29.6,8.44,6.01,292.9,38.8,4.85,0.048,0.112,1.72
劣Ⅵ类,28.7,6.54,0.61,330.8,38.5,5.82,1.462,0.17,3.67
Ⅴ类,26.5,6.42,4.5,186.5,28.5,4.87,0.883,0.104,2.72
Ⅳ类,28.5,8.94,7.32,274.0,31.5,5.45,0.013,0.08,0.86
Ⅳ类,28.6,7.79,6.39,343.0,36.4,4.43,0.311,0.057,0.84
Ⅳ类,29.2,7.39,3.13,464.0,15.9,2.86,0.197,0.065,1.89
劣Ⅵ类,28.8,7.04,1.01,424.9,37.4,6.82,0.832,0.184,3.82
Ⅲ类,29.7,7.76,5.52,240.9,34.8,1.49,0.084,0.078,1.56
Ⅱ类,27.0,7.06,6.16,102.9,22.3,2.15,0.038,0.039,1.33
Ⅳ类,29.3,7.29,3.68,350.9,44.5,5.14,0.222,0.083,1.55
Ⅳ类,27.7,7.32,3.19,375.3,14.4,3.54,0.101,0.078,1.93
Ⅲ类,27.7,7.1,5.03,130.5,21.8,3.02,0.094,0.048,1.52
劣Ⅵ类,29.9,6.95,1.11,306.5,28.3,5.27,0.373,0.076,1.59
Ⅳ类,28.3,7.34,3.76,438.2,31.5,4.23,0.092,0.142,1.44
Ⅴ类,29.0,7.76,2.82,825.5,15.5,5.32,0.232,0.122,2.32
劣Ⅵ类,28.6,7.3,1.86,391.9,25.3,3.98,0.088,0.131,1.44
Ⅴ类,30.1,7.24,2.69,446.1,24.6,3.8,0.06,0.083,1.91
Ⅲ类,30.0,7.41,5.07,415.6,24.0,3.18,0.052,0.083,1.51
劣Ⅵ类,30.2,7.2,1.75,356.6,22.1,3.4,0.001,0.072,2.22
Ⅲ类,29.4,8.48,7.26,538.0,15.2,4.86,0.02,0.034,0.49
Ⅱ类,28.8,6.67,6.53,140.9,46.9,2.14,0.011,0.048,1.34
Ⅳ类,29.3,7.14,3.94,304.8,47.5,4.89,0.055,0.054,1.51
劣Ⅵ类,30.4,6.97,1.99,274.7,37.8,5.45,0.099,0.132,4.3
Ⅲ类,29.3,7.6,5.4,294.4,45.2,3.08,0.051,0.058,2.14
Ⅳ类,27.7,7.76,4.96,284.5,44.4,2.53,0.047,0.089,1.18
Ⅲ类,30.2,7.77,5.25,1496.6,7.8,5.02,0.131,0.091,1.35
劣Ⅵ类,28.6,8.19,1.25,1402.2,8.3,6.33,0.061,0.056,0.62
Ⅱ类,26.7,7.11,6.89,381.7,24.6,2.69,0.02,0.042,1.36
Ⅳ类,30.2,7.29,4.57,195.7,13.1,3.41,0.017,0.028,0.54
Ⅲ类,29.4,7.45,5.59,241.2,25.7,1.83,0.044,0.051,2.02
Ⅱ类,29.0,8.67,7.38,82.9,3.4,2.02,0.013,0.018,0.63
Ⅴ类,28.8,7.37,2.85,325.5,32.5,4.85,0.182,0.109,1.0
Ⅱ类,26.1,7.8,7.71,207.3,3.5,1.81,0.007,0.042,1.65
劣Ⅵ类,28.3,6.87,0.28,516.2,71.6,5.64,0.352,0.131,2.82
Ⅳ类,29.9,7.06,4.36,436.7,35.8,6.51,0.181,0.144,2.04
Ⅳ类,28.9,6.88,4.18,358.3,45.4,3.27,0.01,0.137,1.96
Ⅳ类,29.0,7.01,3.11,404.4,18.2,7.56,0.557,0.133,2.1
Ⅴ类,28.7,7.18,3.91,452.0,64.2,7.55,0.133,0.303,3.66
Ⅲ类,31.0,7.71,5.45,881.1,11.4,2.91,0.037,0.087,2.9
Ⅲ类,30.8,7.71,5.79,851.2,12.7,2.28,0.02,0.137,1.92
Ⅲ类,32.2,8.11,6.65,1112.8,23.0,5.94,0.125,0.074,1.37
Ⅱ类,31.0,7.99,6.52,279.2,26.4,3.97,0.11,0.097,1.91
Ⅳ类,30.0,7.38,3.8,697.2,2.7,6.18,0.011,0.158,0.68
Ⅴ类,29.1,6.99,4.65,942.9,21.2,6.94,0.676,0.31,4.4
Ⅳ类,29.8,8.11,3.19,1992.1,26.5,5.36,0.113,0.093,1.24
Ⅲ类,29.1,7.51,5.25,966.7,8.0,5.2,0.031,0.152,1.74
Ⅲ类,30.2,8.08,6.37,1233.6,9.0,4.75,0.045,0.09,1.71
Ⅲ类,30.0,8.63,8.79,372.7,15.0,5.39,0.016,0.053,0.63
Ⅱ类,25.0,7.49,7.86,81.3,21.6,2.36,0.042,0.041,1.89
Ⅲ类,29.6,8.95,5.99,270.2,15.9,4.31,0.018,0.032,0.64
Ⅱ类,26.8,7.83,8.25,108.1,37.9,2.54,0.03,0.036,1.12
Ⅲ类,17.2,6.96,5.49,77.6,4.4,2.22,0.004,0.006,1.0
Ⅱ类,29.4,7.69,6.78,101.2,4.0,1.55,0.006,0.038,0.37
Ⅱ类,28.7,8.97,8.59,160.2,9.7,2.27,0.01,0.028,0.88
劣Ⅵ类,28.5,7.9,1.33,1480.2,55.2,4.87,0.073,0.101,1.3
劣Ⅵ类,30.5,7.83,1.26,1455.4,13.8,5.02,0.049,0.096,1.11
Ⅲ类,31.0,8.42,6.17,712.1,7.5,5.06,0.044,0.053,0.74
Ⅲ类,29.2,7.7,5.24,237.7,34.9,1.81,0.038,0.044,1.87
Ⅱ类,25.1,7.51,7.05,187.2,13.2,1.65,0.004,0.027,1.33
Ⅲ类,27.1,7.53,5.69,211.1,14.8,1.74,0.097,0.031,1.05
Ⅳ类,29.4,7.16,3.39,262.5,18.6,7.22,0.049,0.102,2.46
Ⅱ类,25.6,7.59,6.36,187.7,75.2,1.47,0.089,0.092,1.82
Ⅲ类,28.9,7.21,5.75,456.9,52.2,3.85,0.271,0.12,2.73
Ⅳ类,27.6,7.56,4.82,449.3,12.9,4.39,0.33,0.103,2.81
Ⅳ类,27.8,7.18,3.74,196.1,14.6,3.18,0.0003,0.039,1.41
Ⅲ类,30.1,6.83,5.56,93.5,7.8,1.36,0.017,0.051,1.28
Ⅲ类,30.9,7.25,5.96,3282.9,167.6,3.72,0.223,0.133,2.44
Ⅱ类,30.1,7.27,6.39,90.5,31.2,1.97,0.034,0.073,1.04
Ⅱ类,29.2,8.48,8.23,39.4,5.2,1.97,0.034,0.023,0.48
Ⅱ类,31.5,7.88,7.53,112.8,1.7,2.08,0.033,0.027,0.96
Ⅲ类,27.9,7.23,7.02,116.3,18.1,3.62,0.049,0.106,1.43
Ⅲ类,29.5,6.43,5.79,172.5,2.0,1.91,0.048,0.069,0.43
Ⅲ类,29.6,7.07,5.63,116.6,21.2,1.35,0.141,0.181,2.98
Ⅲ类,30.1,7.21,6.58,132.3,20.9,2.18,0.044,0.112,1.27
Ⅳ类,27.2,6.8,3.34,62.0,1.0,1.51,0.03,0.023,0.86
Ⅱ类,28.8,6.88,6.92,111.8,11.1,2.92,0.133,0.086,2.27
Ⅲ类,25.8,6.64,5.39,83.2,3.0,1.68,0.028,0.035,1.06
Ⅲ类,29.4,7.0,5.0,170.7,5.5,1.78,0.023,0.029,1.24
Ⅳ类,29.6,7.04,4.91,177.3,4.6,1.97,0.014,0.065,1.49
Ⅲ类,28.5,6.79,5.91,102.5,2.0,3.01,0.098,0.083,2.38
Ⅱ类,29.5,6.98,14.7,116.8,7.5,2.56,0.052,0.033,0.77
Ⅲ类,29.8,6.93,5.27,128.6,30.2,4.55,0.905,0.143,2.54
Ⅲ类,28.2,7.11,6.85,133.6,10.7,1.91,0.118,0.128,2.26
Ⅲ类,29.9,7.08,5.16,135.0,3.0,0.75,0.303,0.073,2.43
Ⅳ类,31.6,7.06,4.45,151.0,10.3,1.37,0.23,0.085,2.45
Ⅲ类,27.7,7.16,5.46,214.5,17.0,1.65,0.115,0.085,1.63
Ⅲ类,29.6,6.45,5.76,152.2,11.2,1.97,0.152,0.095,5.4
Ⅱ类,29.6,6.53,6.37,228.2,23.6,1.77,0.042,0.1,11.94
Ⅱ类,28.8,7.13,6.63,214.5,19.7,1.5,0.119,0.081,1.45
劣Ⅵ类,31.0,6.77,1.59,1882.1,149.8,3.88,0.325,0.212,3.12
Ⅳ类,29.4,6.3,3.4,170.6,23.3,2.47,0.37,0.17,3.97
Ⅳ类,28.2,6.74,4.62,157.7,9.0,1.74,0.186,0.153,5.61
Ⅲ类,30.9,6.87,5.02,227.1,7.9,2.24,0.149,0.069,1.72
Ⅲ类,29.4,6.71,5.84,99.2,19.6,1.57,0.066,0.067,1.54
Ⅱ类,27.7,6.91,7.31,75.0,15.1,1.76,0.038,0.045,1.17
Ⅱ类,28.3,6.69,6.47,36.5,10.2,1.35,0.014,0.037,0.91
Ⅱ类,30.1,6.71,6.29,61.2,13.7,1.85,0.11,0.048,1.29
Ⅱ类,29.4,6.85,6.36,99.3,8.8,1.95,0.091,0.064,1.4
Ⅱ类,29.7,6.73,7.25,85.4,302.1,2.24,0.049,0.034,1.06
Ⅲ类,28.5,7.04,5.56,73.2,26.4,3.28,0.114,0.101,1.93
Ⅱ类,26.7,7.45,7.94,268.2,30.1,1.49,0.01,0.074,1.83
Ⅳ类,30.6,6.96,4.63,283.1,74.6,3.56,0.062,0.087,1.92
Ⅲ类,28.9,7.3,7.03,60.4,4.5,2.7,0.074,0.109,1.72
Ⅲ类,28.0,6.85,6.16,53.2,33.8,1.95,0.033,0.118,1.77
Ⅲ类,28.8,6.68,5.9,66.8,25.9,1.96,0.083,0.102,1.87
Ⅳ类,28.5,6.35,4.49,186.1,25.1,4.27,0.151,0.086,2.43
Ⅳ类,31.5,6.96,4.49,140.5,13.9,2.13,0.19,0.072,1.65
Ⅲ类,30.1,7.05,5.81,101.2,18.4,2.85,0.057,0.054,1.57
Ⅲ类,29.1,7.94,5.12,176.6,19.8,1.97,0.08,0.072,1.66
Ⅲ类,31.3,7.44,5.87,155.8,23.2,2.54,0.24,0.074,1.31
Ⅳ类,27.5,6.8,4.66,110.0,23.3,3.5,0.192,0.07,1.73
Ⅱ类,27.7,7.0,7.06,169.8,18.3,1.52,0.055,0.041,0.93
Ⅲ类,25.4,7.16,6.47,148.0,100.1,2.88,0.065,0.115,1.1
Ⅱ类,25.8,7.79,6.71,240.8,35.8,2.56,0.054,0.075,1.09
Ⅳ类,27.5,7.68,4.6,346.5,15.1,3.05,0.45,0.125,2.44
Ⅲ类,28.5,7.62,6.02,300.1,7.6,2.48,0.324,0.12,2.22
Ⅳ类,26.7,7.44,3.53,390.3,12.3,2.71,0.195,0.14,1.66
Ⅱ类,27.1,6.58,6.59,74.9,82.4,3.08,0.255,0.072,1.45
Ⅱ类,29.2,7.57,6.39,313.3,16.3,2.1,0.081,0.069,1.2
Ⅱ类,28.6,7.73,6.39,304.7,35.7,2.42,0.011,0.067,1.82
Ⅲ类,25.6,6.46,6.57,53.8,162.4,3.32,0.15,0.121,1.29
Ⅲ类,27.6,6.7,5.81,107.7,8.1,1.22,0.01,0.028,0.85
Ⅰ类,29.2,8.24,11.07,105.5,0.8,1.92,0.002,0.008,0.81
Ⅲ类,26.4,7.01,6.51,107.0,33.3,3.02,0.002,0.129,4.2
Ⅲ类,27.2,7.27,5.04,206.8,36.6,3.08,0.09,0.078,1.42
Ⅳ类,29.8,7.26,4.38,328.3,16.6,3.82,0.29,0.1,2.02
Ⅱ类,30.1,7.97,7.46,377.6,11.0,2.4,0.062,0.062,1.06
Ⅳ类,29.2,7.27,4.88,371.7,9.1,3.16,0.312,0.056,2.26
Ⅲ类,30.7,8.33,5.71,204.6,6.6,4.48,0.086,0.041,1.21
Ⅳ类,29.7,6.38,4.84,119.6,7.3,2.8,0.009,0.065,2.1
Ⅱ类,28.4,6.73,6.34,71.1,17.0,2.33,0.22,0.068,1.26
Ⅲ类,29.6,6.79,5.24,130.8,16.3,2.1,0.077,0.09,1.62
Ⅱ类,29.3,7.21,6.74,112.1,6.2,1.5,0.056,0.031,0.97
Ⅱ类,29.9,7.32,6.95,144.1,26.6,1.74,0.052,0.037,1.55
Ⅲ类,29.7,7.36,5.6,153.2,7.4,2.16,0.104,0.094,1.69
Ⅲ类,29.4,7.18,5.0,126.2,11.1,3.96,0.113,0.106,1.82
Ⅲ类,30.6,7.23,5.43,126.7,9.8,2.48,0.171,0.113,1.63
Ⅱ类,31.0,7.24,6.2,102.1,17.8,3.02,0.113,0.1,1.25
Ⅱ类,28.2,7.41,6.75,137.1,23.7,2.3,0.201,0.054,0.98
Ⅱ类,27.3,6.91,6.15,90.1,10.5,2.06,0.092,0.022,0.69
Ⅱ类,27.9,7.3,6.64,140.8,28.4,1.44,0.034,0.03,0.87
Ⅲ类,30.9,7.41,5.43,242.3,8.3,1.29,0.057,0.046,1.83
Ⅱ类,26.9,7.17,7.07,99.0,20.6,1.24,0.115,0.062,0.98
Ⅱ类,24.8,7.2,7.32,84.3,5.6,1.09,0.032,0.025,0.83
Ⅱ类,29.7,8.17,11.31,107.7,3.6,2.35,0.005,0.02,2.66
Ⅱ类,29.8,7.4,7.43,129.0,11.7,1.69,0.064,0.045,1.15
Ⅲ类,31.5,7.28,5.55,167.1,12.0,1.48,0.091,0.048,1.23
Ⅳ类,31.1,7.04,4.36,145.1,6.4,3.28,0.049,0.041,1.1
Ⅲ类,29.5,7.21,5.14,153.8,9.2,3.81,0.298,0.05,1.17
Ⅱ类,30.4,6.84,6.17,63.1,13.1,2.64,0.126,0.059,1.04
Ⅲ类,30.5,7.14,6.11,109.1,33.2,2.37,0.26,0.102,1.46
Ⅳ类,29.9,7.03,4.02,198.3,15.0,3.98,1.188,0.058,2.58
Ⅱ类,30.7,7.45,6.75,142.1,10.2,1.74,0.045,0.049,1.18
Ⅲ类,27.8,7.16,5.07,172.5,20.5,3.67,0.134,0.15,1.67
Ⅱ类,30.1,7.16,7.52,132.0,23.4,1.65,0.038,0.046,1.23
Ⅳ类,26.2,6.61,7.78,47.6,91.0,4.28,0.141,0.21,1.7
Ⅱ类,23.2,7.03,8.6,36.3,14.1,0.98,0.002,0.024,0.78
Ⅲ类,28.9,6.72,5.64,82.4,26.4,3.26,0.199,0.087,1.63
Ⅲ类,27.9,6.47,5.26,101.0,15.3,1.4,0.225,0.04,1.28
Ⅳ类,29.6,6.5,5.68,110.9,18.6,3.47,0.097,0.094,1.28
Ⅲ类,28.5,6.92,5.18,265.5,19.2,1.93,0.339,0.057,1.17
Ⅲ类,28.9,7.29,6.58,145.2,9.0,2.55,0.035,0.103,1.4
Ⅱ类,26.3,6.73,6.89,85.3,20.4,1.91,0.124,0.036,1.46
Ⅱ类,28.4,6.82,7.25,267.0,8.5,1.28,0.049,0.024,0.87
Ⅲ类,29.4,7.13,5.64,136.6,15.2,2.28,0.067,0.089,1.31
Ⅱ类,30.4,7.58,11.18,1120.0,10.2,3.79,0.272,0.049,5.43
Ⅱ类,29.9,7.91,8.81,1192.3,1314.8,2.26,0.119,0.075,2.74
Ⅰ类,28.0,8.21,9.59,514.2,12.2,1.04,0.021,0.004,5.16
Ⅳ类,26.2,7.86,6.61,855.5,8.0,6.68,0.218,0.044,1.83
Ⅲ类,27.7,7.48,5.19,896.7,4.8,2.79,0.008,0.022,5.35
Ⅳ类,28.3,7.48,8.72,1393.0,8.2,5.34,0.064,0.282,4.28
Ⅱ类,27.0,7.89,6.8,659.4,6.4,1.34,0.009,0.012,17.83
Ⅳ类,26.7,7.56,3.78,1190.4,3.0,4.0,0.083,0.046,1.36
Ⅳ类,31.1,7.46,7.85,4859.3,67.3,6.97,0.043,0.068,3.29
Ⅳ类,27.6,8.35,3.98,613.1,87.0,8.94,0.034,0.1,1.48
Ⅲ类,25.2,8.03,5.44,1163.7,86.3,5.12,0.176,0.118,4.9
劣Ⅵ类,28.8,7.61,0.06,3563.1,45.3,4.8,0.467,0.197,4.1
Ⅲ类,28.8,8.55,7.97,781.5,6.3,4.84,0.13,0.046,1.37
Ⅳ类,31.2,7.52,4.32,1712.6,16.3,3.6,0.077,0.041,11.29
Ⅲ类,30.1,7.61,5.21,667.9,15.9,4.66,0.049,0.074,1.39
Ⅳ类,30.8,7.63,3.03,2164.5,51.2,2.69,0.277,0.252,4.3
Ⅳ类,30.3,7.58,4.54,1467.0,12.8,4.53,0.198,0.117,1.66
Ⅲ类,29.6,8.24,11.81,1301.8,12.8,4.24,0.023,0.058,2.31
劣Ⅵ类,27.5,7.59,1.34,929.7,20.4,4.49,0.177,0.134,2.57
Ⅲ类,29.6,7.63,5.3,599.9,41.2,4.62,0.239,0.061,1.61
Ⅳ类,31.2,8.59,14.13,1460.6,28.9,7.38,0.02,0.127,1.4
Ⅲ类,29.9,7.32,7.0,1078.9,40.7,4.45,0.621,0.089,3.15
劣Ⅵ类,29.6,7.79,0.72,1123.5,15.5,5.15,0.097,0.187,4.24
Ⅳ类,30.1,7.64,6.46,1568.2,32.7,6.03,0.237,0.163,3.47
Ⅲ类,29.7,7.75,5.53,903.7,23.6,3.69,0.038,0.008,3.6
劣Ⅵ类,29.5,7.69,0.99,1104.4,58.9,5.42,1.832,0.266,4.52
Ⅱ类,31.1,8.02,10.09,720.2,7.4,3.49,0.084,0.026,2.23
Ⅲ类,26.0,7.7,5.97,1027.8,50.8,2.21,0.037,0.097,26.59
Ⅳ类,29.1,8.28,7.8,1054.8,20.2,6.6,0.084,0.094,2.4
劣Ⅵ类,24.2,7.45,0.85,658.6,9.2,4.74,2.248,0.382,5.82
劣Ⅵ类,26.9,7.54,3.87,652.0,2.4,7.59,0.966,0.496,5.92
Ⅴ类,26.3,8.29,7.94,470.6,9.0,6.7,0.049,0.35,7.86
劣Ⅵ类,26.9,7.34,5.25,578.1,7.5,8.13,0.069,0.557,6.21
劣Ⅵ类,28.3,7.35,1.11,1016.5,2.0,3.0,0.055,0.128,2.67
Ⅴ类,25.4,7.39,2.1,738.5,74.9,5.47,0.17,0.257,5.17
Ⅲ类,30.1,7.69,5.69,1403.7,98.9,2.35,0.066,0.067,3.19
Ⅲ类,25.5,8.16,5.51,1560.5,32.9,5.0,0.022,0.053,0.85
Ⅳ类,30.6,7.74,4.52,950.8,53.2,2.41,0.125,0.08,4.05
Ⅳ类,30.1,7.7,4.87,876.2,52.9,3.54,0.429,0.091,4.89
Ⅲ类,29.6,7.79,5.63,1084.6,101.0,2.54,0.07,0.151,4.3
Ⅲ类,29.4,7.75,7.41,2756.0,67.8,6.0,0.115,0.112,3.83
Ⅳ类,27.1,7.76,4.31,1974.9,220.4,3.53,0.041,0.094,1.78
Ⅱ类,24.4,8.15,9.22,1108.6,2.7,1.29,0.042,0.027,1.22
Ⅴ类,30.1,7.94,5.92,1743.5,21.3,4.94,1.23,0.305,5.43
Ⅳ类,30.3,7.82,4.21,1821.8,22.6,4.0,0.292,0.211,5.3
Ⅲ类,29.1,7.7,8.32,2747.1,62.3,5.5,0.099,0.054,2.34
Ⅴ类,32.1,7.26,12.06,9475.6,55.6,12.77,0.016,0.235,2.27
劣Ⅵ类,28.6,7.64,0.17,1211.5,67.4,7.45,1.224,0.236,5.06
Ⅴ类,29.2,7.85,2.56,1163.4,48.8,5.74,0.682,0.224,3.47
Ⅲ类,30.4,7.96,5.81,604.1,21.9,2.53,0.138,0.153,2.98
Ⅱ类,30.3,8.78,8.78,263.4,1.5,2.09,0.008,0.008,0.28
Ⅳ类,27.0,7.71,4.4,942.4,81.5,3.11,0.093,0.175,2.84
Ⅳ类,30.7,7.99,6.67,564.2,54.6,7.1,0.497,0.142,3.06
Ⅲ类,27.8,7.83,5.54,477.0,2.2,2.09,0.031,0.034,1.8
Ⅱ类,24.5,8.0,7.06,506.8,14.9,2.44,0.016,0.042,2.9
Ⅱ类,22.7,7.79,7.24,296.0,13.7,3.07,0.02,0.024,2.44
Ⅳ类,30.4,7.56,4.92,739.2,17.3,2.13,0.064,0.163,2.77
Ⅱ类,26.4,7.91,7.75,591.8,14.8,1.64,0.192,0.028,2.31
Ⅱ类,32.5,7.85,7.83,589.1,9.1,2.26,0.001,0.021,2.74
Ⅲ类,30.1,8.01,5.9,510.2,2.8,2.54,0.009,0.014,0.67
Ⅲ类,29.3,7.71,5.66,443.6,9.7,2.98,0.008,0.041,2.89
Ⅴ类,29.3,7.35,2.9,593.8,5.9,4.25,0.314,0.17,4.82
Ⅰ类,30.2,7.8,7.96,535.4,4.6,0.89,0.005,0.006,3.29
Ⅲ类,30.3,8.06,6.47,851.1,51.1,1.64,0.299,0.116,7.2
Ⅳ类,29.9,7.76,4.5,1490.4,106.7,3.96,0.262,0.152,6.49
Ⅳ类,30.7,7.85,4.94,2015.4,58.8,4.57,0.43,0.216,7.63
Ⅳ类,30.9,7.7,3.71,1146.4,67.8,3.3,0.018,0.178,4.05
Ⅳ类,31.5,7.73,4.07,1029.7,25.2,2.99,0.052,0.09,2.47
Ⅴ类,31.4,7.42,2.83,810.2,66.0,6.79,0.064,0.172,3.27
Ⅱ类,29.9,8.23,6.76,1031.2,109.3,2.48,0.001,0.068,3.59
Ⅳ类,26.8,7.98,7.78,727.0,279.8,2.5,0.117,0.244,3.72
Ⅴ类,27.8,7.34,2.86,891.7,138.9,6.17,1.219,0.368,8.66
劣Ⅵ类,29.5,7.44,0.54,1188.4,8.4,4.14,0.426,0.077,0.63
Ⅳ类,28.8,7.51,4.01,784.3,31.0,7.35,0.363,0.221,1.77
Ⅱ类,31.0,8.38,9.02,839.3,4.4,2.32,0.015,0.01,4.29
Ⅲ类,32.0,7.83,5.46,896.3,23.3,3.14,0.035,0.043,2.8
Ⅲ类,31.8,7.71,5.58,635.4,5.7,2.76,0.001,0.06,1.14
Ⅳ类,30.6,7.7,4.42,1759.7,18.4,3.44,0.035,0.158,2.6
Ⅳ类,30.1,7.36,4.77,351.8,7.7,2.34,0.008,0.031,0.85
Ⅲ类,31.7,7.51,5.55,825.9,42.6,4.32,0.374,0.137,3.73
Ⅱ类,31.7,7.87,7.53,570.3,11.7,2.95,0.027,0.037,1.44
Ⅲ类,27.8,7.92,5.83,373.6,3.6,1.75,0.003,0.014,1.15
Ⅱ类,31.0,8.5,7.77,267.1,2.9,1.57,0.007,0.011,0.73
Ⅱ类,29.7,8.52,7.12,255.7,5.7,1.13,0.005,0.007,0.74
Ⅱ类,27.6,8.0,8.07,206.9,5.5,2.93,0.001,0.011,0.45
Ⅴ类,29.4,7.54,2.27,575.7,18.3,7.51,0.12,0.213,1.98
Ⅱ类,31.3,8.12,9.86,429.0,18.4,3.01,0.007,0.023,1.58
Ⅲ类,32.4,7.73,6.39,372.0,38.2,4.04,0.009,0.05,0.83
Ⅳ类,27.7,7.5,3.08,1315.9,29.9,4.72,0.048,0.092,0.69
Ⅲ类,27.5,7.9,5.68,1267.4,10.3,4.25,0.124,0.063,1.53
Ⅳ类,29.1,7.72,4.95,953.7,190.5,6.12,1.33,0.218,7.35
Ⅳ类,28.5,7.91,9.87,1046.9,10.1,6.55,0.016,0.112,1.63
Ⅳ类,30.8,7.53,4.12,370.0,5.3,3.54,0.014,0.039,0.56
Ⅲ类,28.8,7.74,5.03,290.3,17.1,5.43,0.028,0.069,1.04
Ⅲ类,28.1,7.1,6.92,161.9,28.7,3.94,0.054,0.168,1.62
Ⅲ类,32.6,7.46,5.87,192.1,58.3,3.09,0.009,0.101,1.51
Ⅳ类,28.1,7.31,4.82,155.4,32.9,3.0,0.049,0.142,1.36
Ⅱ类,27.1,7.18,7.12,119.8,23.8,2.48,0.03,0.088,0.99
劣Ⅵ类,31.4,7.52,1.78,717.2,18.0,3.16,0.022,0.078,0.51
Ⅳ类,30.4,7.54,3.59,1243.0,17.6,5.11,0.212,0.086,3.6
Ⅲ类,31.2,8.03,6.39,626.0,66.8,3.68,0.259,0.145,2.12
Ⅳ类,32.0,7.37,4.43,644.1,37.2,2.8,0.311,0.093,2.02
Ⅱ类,31.6,7.9,7.44,639.4,9.1,2.85,0.021,0.026,1.14
Ⅴ类,31.6,7.55,2.44,780.1,20.2,3.65,0.391,0.123,3.9
Ⅲ类,31.3,8.29,12.92,968.1,11.5,4.27,0.022,0.037,0.74
劣Ⅵ类,31.2,7.46,1.82,962.3,61.6,5.14,0.044,0.124,2.05
Ⅳ类,30.3,7.55,4.02,654.8,17.7,3.44,0.084,0.141,1.72
Ⅳ类,30.3,7.51,3.14,1029.2,9.4,3.47,0.414,0.178,4.25
Ⅱ类,29.4,8.49,6.19,276.3,4.3,2.94,0.01,0.02,0.25
Ⅲ类,28.9,7.28,5.54,597.3,11.4,3.34,0.023,0.124,2.8
Ⅲ类,32.0,7.83,5.0,697.4,25.3,2.93,0.061,0.155,1.27
劣Ⅵ类,31.7,7.07,1.1,383.9,56.7,4.32,0.175,0.108,2.46
Ⅳ类,28.9,6.8,3.35,149.3,228.7,5.29,0.012,0.167,2.52
Ⅲ类,31.6,7.73,5.69,368.2,24.8,2.2,0.005,0.058,0.96
Ⅲ类,31.3,8.39,6.76,145.5,10.0,5.93,0.005,0.06,1.14
劣Ⅵ类,30.2,7.14,1.85,243.2,27.4,3.97,0.097,0.052,0.93
Ⅲ类,31.1,7.75,7.79,181.6,35.5,4.38,0.01,0.124,1.88
Ⅴ类,30.4,6.91,2.27,141.1,11.5,4.75,0.004,0.051,0.9
Ⅲ类,31.2,7.4,5.11,457.2,6.4,5.17,0.019,0.083,0.69
Ⅲ类,30.4,7.28,5.59,378.3,32.2,5.0,0.024,0.07,0.74
劣Ⅵ类,30.7,7.09,0.41,382.5,50.0,5.74,0.124,0.132,1.89
Ⅱ类,28.8,7.74,6.52,298.0,33.1,1.69,0.029,0.074,1.54
Ⅳ类,28.2,7.75,3.58,204.7,16.8,2.1,0.087,0.053,1.5
Ⅳ类,31.4,7.26,3.39,331.6,24.4,3.48,0.149,0.077,0.7
