水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅳ类,32.0,7.35,4.48,991.1,16.8,3.79,0.24,0.133,1.82
Ⅳ类,31.3,7.65,4.53,20090.2,1565.9,3.2,0.048,0.066,1.39
Ⅲ类,32.8,7.65,7.27,1056.0,25.9,5.09,0.167,0.154,2.48
劣Ⅵ类,32.3,9.32,17.73,312.7,61.6,4.04,0.019,0.08,2.42
劣Ⅵ类,33.3,9.34,11.66,135.3,51.8,3.01,0.091,0.112,2.02
Ⅱ类,31.3,7.26,6.31,127.5,8.5,2.8,0.071,0.052,1.65
Ⅱ类,30.2,6.91,7.31,99.0,21.7,1.58,0.026,0.056,1.92
Ⅰ类,30.8,8.99,9.51,54.5,4.1,1.63,0.011,0.01,0.64
Ⅱ类,31.1,7.16,6.78,105.6,16.3,1.55,0.048,0.061,1.73
Ⅱ类,26.8,7.08,8.05,38.0,17.3,1.77,0.05,0.054,0.61
Ⅱ类,31.4,7.3,7.86,141.3,4.5,1.63,0.027,0.041,2.0
Ⅱ类,25.6,8.07,9.46,29.4,7.3,1.56,0.236,0.013,0.31
Ⅲ类,30.2,7.98,7.11,370.3,34.5,5.24,0.179,0.093,1.05
Ⅳ类,30.8,8.02,7.61,314.7,15.8,7.59,0.161,0.042,2.58
Ⅳ类,30.0,7.37,3.05,465.3,37.2,6.24,0.209,0.131,3.12
Ⅳ类,28.7,7.21,3.03,364.5,22.0,3.55,0.671,0.161,4.99
Ⅴ类,28.2,6.73,2.82,218.4,67.6,6.43,1.13,0.184,4.37
Ⅴ类,29.5,6.93,2.15,311.5,53.5,6.8,0.947,0.136,2.79
劣Ⅵ类,29.1,6.58,1.03,324.8,40.9,5.74,1.565,0.169,3.73
Ⅳ类,29.8,7.04,4.13,532.0,44.1,5.47,0.745,0.183,5.11
Ⅴ类,27.0,6.56,4.99,204.8,40.1,5.32,0.888,0.109,2.66
Ⅳ类,29.1,8.49,8.28,341.6,29.7,5.57,0.019,0.061,0.42
Ⅲ类,30.5,7.64,5.75,441.9,20.3,3.24,0.152,0.072,1.81
Ⅴ类,30.1,7.18,2.83,404.3,21.4,6.98,0.841,0.18,3.28
Ⅲ类,29.9,7.78,5.62,242.4,35.1,1.75,0.086,0.079,1.58
Ⅱ类,27.7,7.08,6.16,102.0,27.2,2.28,0.12,0.048,1.38
Ⅳ类,29.7,7.38,4.19,370.5,46.4,5.03,0.183,0.082,1.45
Ⅲ类,28.9,7.46,5.09,357.4,11.9,3.59,0.06,0.073,1.8
Ⅳ类,28.3,7.12,4.98,147.9,18.3,3.27,0.101,0.049,1.51
劣Ⅵ类,29.9,6.95,1.82,314.0,45.0,5.72,0.359,0.09,1.69
Ⅳ类,28.8,7.37,4.93,429.4,33.3,4.07,0.096,0.146,1.36
Ⅳ类,29.1,7.89,3.92,854.8,13.9,5.35,0.257,0.126,2.16
劣Ⅵ类,29.3,7.29,1.95,387.6,24.9,3.83,0.091,0.135,1.37
劣Ⅵ类,29.4,7.9,1.68,1672.6,31.3,5.07,0.108,0.1,0.57
Ⅳ类,30.5,7.19,3.12,393.4,23.7,3.74,0.059,0.08,1.83
Ⅱ类,31.4,7.61,7.21,280.2,24.0,3.2,0.052,0.075,1.48
Ⅳ类,31.0,8.51,10.84,863.0,13.6,6.72,0.294,0.053,1.55
Ⅴ类,30.2,7.31,2.84,376.0,26.2,3.83,0.01,0.076,2.21
Ⅲ类,30.3,8.66,9.02,599.1,123.0,5.41,0.011,0.039,0.88
Ⅱ类,30.0,6.73,7.14,150.2,31.8,2.44,0.023,0.051,1.51
Ⅳ类,31.9,7.1,3.64,307.5,36.2,6.05,0.036,0.12,4.19
Ⅲ类,29.4,7.61,5.51,295.1,34.2,2.98,0.057,0.061,2.2
Ⅴ类,28.2,7.02,2.55,333.9,59.2,7.71,1.082,0.326,3.6
Ⅲ类,28.1,7.76,5.24,297.8,40.8,2.31,0.06,0.065,1.14
Ⅳ类,28.7,7.29,4.22,627.1,17.0,3.38,0.393,0.189,4.29
Ⅱ类,31.0,8.17,9.92,1505.2,7.8,3.21,0.169,0.093,0.9
Ⅳ类,30.9,8.97,12.27,1473.5,185.5,7.8,0.034,0.137,1.27
Ⅴ类,29.2,8.4,2.66,1401.6,7.5,6.74,0.073,0.074,0.68
Ⅱ类,27.0,7.22,7.38,441.0,21.9,3.23,0.014,0.044,1.31
Ⅲ类,29.6,7.65,5.74,250.4,29.2,1.81,0.046,0.057,1.68
Ⅲ类,30.7,7.71,6.25,197.2,9.3,3.56,0.007,0.03,0.57
Ⅲ类,29.7,7.45,5.69,243.2,27.7,1.92,0.048,0.051,2.08
Ⅱ类,29.2,8.81,7.69,84.1,3.2,2.07,0.009,0.018,0.57
Ⅴ类,28.7,7.42,2.24,347.7,40.6,3.96,0.222,0.072,0.76
Ⅱ类,27.1,7.02,10.01,54.6,20.7,1.6,0.057,0.036,1.17
Ⅱ类,27.4,7.81,7.75,176.7,12.7,1.33,0.0003,0.056,1.5
Ⅱ类,27.0,8.33,9.93,196.3,4.4,1.83,0.004,0.038,1.64
劣Ⅵ类,28.4,6.85,0.52,493.8,84.9,5.77,0.463,0.143,2.98
Ⅳ类,30.1,7.01,3.89,354.0,75.3,6.86,0.445,0.151,2.33
Ⅳ类,29.5,6.92,4.62,336.5,50.3,3.19,0.009,0.13,1.88
Ⅳ类,28.4,7.25,5.82,456.1,66.9,6.61,0.334,0.261,2.92
Ⅴ类,29.5,7.31,5.26,422.3,75.0,7.44,0.167,0.346,2.78
Ⅱ类,31.4,7.73,6.05,887.8,13.4,3.06,0.04,0.099,3.08
Ⅲ类,31.1,7.9,6.98,820.5,17.8,3.64,0.037,0.158,1.5
Ⅳ类,33.3,8.55,10.73,1094.6,23.6,6.15,0.274,0.087,1.61
Ⅲ类,32.1,7.88,6.3,239.6,30.6,4.5,0.176,0.102,1.96
Ⅳ类,33.6,7.51,4.8,756.9,18.8,2.56,0.433,0.133,2.07
Ⅳ类,30.9,7.59,6.34,701.5,2.6,6.66,0.01,0.153,0.71
Ⅳ类,28.1,7.6,4.13,832.2,22.5,2.22,0.014,0.094,2.85
劣Ⅵ类,30.0,7.41,6.41,864.2,22.9,6.9,2.118,0.336,5.97
Ⅲ类,31.6,8.4,8.59,1966.9,23.6,5.63,0.097,0.103,1.25
Ⅲ类,30.4,7.85,8.41,957.3,10.4,5.53,0.009,0.157,1.89
Ⅲ类,30.7,8.54,12.39,1175.6,12.1,5.5,0.048,0.093,1.9
劣Ⅵ类,32.0,9.35,16.93,336.2,11.5,5.22,0.01,0.061,0.68
Ⅱ类,25.2,7.47,8.11,83.1,23.3,2.45,0.049,0.044,2.11
劣Ⅵ类,30.5,9.3,10.35,262.9,12.8,4.67,0.018,0.041,0.7
Ⅱ类,26.7,7.97,8.6,115.3,24.5,2.75,0.037,0.041,1.24
Ⅱ类,15.1,7.06,7.93,80.8,3.0,2.05,0.005,0.006,0.82
Ⅱ类,30.2,8.03,7.68,101.2,3.6,1.54,0.009,0.037,0.25
劣Ⅵ类,29.2,9.34,10.47,148.0,5.6,2.2,0.007,0.032,0.81
Ⅴ类,28.8,7.95,2.5,1478.3,52.6,5.03,0.072,0.104,1.28
Ⅴ类,31.4,8.03,2.92,1469.6,16.8,5.19,0.084,0.115,1.16
Ⅲ类,32.1,8.84,11.79,723.5,6.7,5.2,0.049,0.059,0.78
Ⅲ类,29.3,7.72,5.41,238.5,33.7,1.57,0.038,0.045,1.87
Ⅱ类,25.2,7.29,6.57,178.3,12.8,2.26,0.037,0.036,1.48
Ⅳ类,29.0,7.39,3.81,219.9,7.8,3.16,0.032,0.055,1.63
Ⅱ类,27.5,7.62,6.66,205.5,14.8,1.84,0.079,0.035,1.04
Ⅳ类,31.7,7.3,5.22,260.7,16.8,7.38,0.064,0.108,2.49
Ⅲ类,25.8,7.44,6.04,182.9,30.4,1.79,0.113,0.102,1.87
Ⅲ类,29.4,7.26,6.67,257.2,45.9,4.59,0.341,0.138,3.02
Ⅲ类,28.9,7.64,5.57,448.6,8.5,4.18,0.63,0.1,2.86
Ⅳ类,28.7,7.25,4.81,194.4,25.8,3.2,0.01,0.038,1.41
Ⅲ类,31.2,7.16,5.95,2747.9,449.0,2.16,0.051,0.068,1.45
Ⅱ类,31.1,7.22,6.73,76.4,71.0,2.26,0.035,0.068,1.04
劣Ⅵ类,30.1,9.18,9.95,42.8,10.8,2.09,0.021,0.025,0.44
Ⅱ类,32.4,8.94,9.22,114.2,2.7,2.36,0.025,0.031,0.95
Ⅲ类,30.8,7.32,7.03,126.0,34.2,3.97,0.078,0.117,1.68
Ⅱ类,32.7,6.5,8.57,176.4,2.6,1.69,0.027,0.062,0.43
Ⅲ类,30.2,7.05,6.11,117.6,20.6,1.95,0.222,0.166,3.03
Ⅲ类,32.5,8.12,8.45,151.6,34.6,2.3,0.032,0.118,1.14
Ⅱ类,28.8,7.0,6.07,60.3,1.2,1.92,0.029,0.023,0.86
Ⅱ类,29.8,7.01,6.9,111.2,19.0,3.39,0.232,0.096,2.54
Ⅱ类,27.4,6.82,6.68,82.0,3.3,1.6,0.027,0.034,1.04
Ⅱ类,31.2,7.35,6.78,165.4,4.2,2.04,0.013,0.058,1.5
Ⅱ类,31.3,7.13,7.29,93.0,2.8,2.21,0.03,0.088,1.67
Ⅱ类,30.9,7.1,15.75,120.0,7.3,2.33,0.053,0.038,0.81
Ⅱ类,30.9,7.02,6.31,127.0,37.8,2.42,0.188,0.033,1.44
Ⅲ类,29.7,7.32,7.8,134.8,6.3,2.0,0.086,0.105,2.14
Ⅱ类,30.4,7.16,6.1,131.6,5.4,0.93,0.24,0.061,2.19
Ⅲ类,31.9,7.14,5.44,150.1,11.7,1.63,0.258,0.088,2.43
Ⅲ类,29.0,7.19,5.51,214.2,18.5,1.54,0.106,0.086,1.64
Ⅲ类,30.9,6.51,6.1,157.1,17.8,2.52,0.172,0.113,6.16
Ⅲ类,30.4,6.6,6.72,231.0,25.6,1.92,0.094,0.103,11.79
Ⅱ类,29.1,7.17,7.03,201.9,34.5,1.56,0.251,0.09,1.68
Ⅳ类,31.6,6.99,3.28,5848.2,85.7,3.8,0.48,0.254,2.95
Ⅳ类,32.1,6.32,4.55,174.0,16.9,2.75,0.727,0.182,4.08
Ⅱ类,31.9,6.97,6.55,236.5,9.2,2.02,0.117,0.061,1.59
Ⅲ类,29.8,6.73,5.44,112.4,11.4,1.85,0.093,0.063,1.48
Ⅱ类,29.0,6.97,7.76,61.7,22.5,2.34,0.059,0.05,1.3
Ⅲ类,30.4,6.6,5.76,62.7,14.7,1.93,0.158,0.05,1.3
Ⅱ类,29.9,6.8,6.39,96.0,14.5,2.46,0.143,0.093,1.44
Ⅱ类,32.2,7.16,8.17,86.6,717.3,2.4,0.046,0.035,1.13
Ⅱ类,31.1,7.08,8.36,83.2,8.3,2.17,0.024,0.054,1.14
Ⅲ类,28.1,7.17,6.39,74.1,36.1,3.17,0.186,0.163,2.14
Ⅱ类,30.0,7.45,7.21,258.3,22.3,1.32,0.016,0.071,1.94
Ⅳ类,32.7,6.92,3.85,220.2,30.9,1.39,0.108,0.098,1.67
Ⅳ类,31.2,6.91,4.02,1044.6,106.0,5.44,0.122,0.242,2.12
Ⅲ类,28.5,7.28,7.14,57.0,9.3,2.7,0.039,0.108,1.6
Ⅲ类,28.8,7.0,6.51,51.6,29.5,2.07,0.043,0.12,1.78
Ⅱ类,30.6,6.84,7.15,66.4,11.6,1.7,0.056,0.096,1.61
Ⅳ类,30.2,6.45,4.91,190.1,22.0,4.1,0.1,0.079,2.28
Ⅲ类,31.8,7.14,5.22,139.3,12.4,1.9,0.054,0.067,1.32
Ⅳ类,30.1,6.32,3.13,190.3,27.8,2.13,0.098,0.116,2.1
Ⅱ类,31.3,7.33,7.23,89.6,25.6,2.59,0.059,0.056,1.46
Ⅱ类,29.2,8.05,6.46,177.9,21.0,2.06,0.041,0.071,1.79
Ⅱ类,31.4,7.52,7.26,155.1,24.7,2.62,0.213,0.074,1.32
Ⅲ类,28.1,7.0,5.57,110.5,21.2,3.24,0.116,0.07,1.74
Ⅱ类,28.6,7.21,7.6,158.2,17.3,2.11,0.273,0.05,1.18
Ⅱ类,26.5,6.76,6.48,135.5,33.0,1.83,0.066,0.068,1.37
Ⅱ类,26.4,7.8,6.95,232.8,20.7,2.95,0.126,0.072,1.18
Ⅲ类,29.4,8.04,6.94,347.0,9.1,3.02,0.047,0.121,2.16
Ⅲ类,29.8,7.78,7.19,348.9,5.4,2.63,0.121,0.123,2.4
Ⅳ类,28.7,7.51,4.7,408.4,9.1,2.63,0.116,0.103,1.74
Ⅱ类,27.4,6.66,6.69,84.0,52.7,3.0,0.24,0.065,1.44
Ⅱ类,29.4,7.59,6.48,310.4,22.6,2.1,0.078,0.069,1.28
Ⅱ类,26.6,7.68,6.42,304.8,36.3,2.07,0.004,0.066,1.93
Ⅲ类,29.8,6.75,6.13,125.5,10.2,2.68,0.052,0.031,1.18
Ⅱ类,26.8,6.58,6.32,68.5,103.7,3.37,0.288,0.1,1.55
Ⅲ类,28.3,6.68,5.09,119.7,6.4,1.0,0.02,0.028,0.96
Ⅳ类,27.3,7.2,4.52,207.1,51.4,3.82,0.334,0.107,1.91
Ⅲ类,31.3,7.51,7.19,330.4,16.4,4.34,0.499,0.095,2.16
Ⅱ类,31.5,8.05,7.63,379.6,11.6,2.37,0.035,0.052,1.0
Ⅲ类,31.4,7.22,5.8,368.0,9.2,3.28,0.369,0.056,2.28
Ⅲ类,31.3,8.91,6.95,201.4,7.1,4.6,0.084,0.044,1.23
Ⅱ类,29.3,6.85,7.57,79.9,16.7,2.6,0.173,0.075,1.26
Ⅱ类,29.9,7.18,6.27,126.4,11.9,2.5,0.11,0.076,1.28
Ⅲ类,30.0,6.89,5.69,136.6,13.0,1.94,0.049,0.084,1.66
Ⅱ类,30.5,7.2,7.23,111.0,6.4,1.6,0.072,0.03,0.94
Ⅱ类,30.6,7.47,7.63,142.0,23.8,1.55,0.046,0.038,1.45
Ⅱ类,31.0,7.74,7.69,142.4,7.6,2.12,0.095,0.095,1.63
Ⅲ类,29.9,7.24,5.23,122.9,10.1,3.73,0.122,0.108,1.82
Ⅲ类,31.1,7.25,5.6,129.1,6.0,2.38,0.14,0.102,1.62
Ⅲ类,30.9,7.27,6.27,104.3,18.1,2.86,0.187,0.109,1.31
Ⅱ类,30.8,8.49,9.55,132.0,29.7,2.66,0.3,0.068,0.92
Ⅰ类,28.4,7.07,7.7,109.6,9.4,1.7,0.072,0.019,0.67
Ⅱ类,29.9,8.04,9.04,194.0,28.3,1.49,0.045,0.037,0.88
Ⅲ类,32.5,7.5,5.41,233.9,22.4,0.76,0.012,0.041,1.67
Ⅱ类,25.4,7.32,7.8,83.7,8.1,1.43,0.029,0.027,0.75
Ⅱ类,31.0,8.44,13.25,108.3,2.6,2.48,0.015,0.024,2.68
Ⅲ类,32.4,7.36,5.97,155.6,12.5,1.41,0.08,0.048,1.27
Ⅱ类,32.7,7.35,7.26,123.3,6.6,3.72,0.007,0.055,1.05
Ⅳ类,29.4,7.26,4.74,156.1,14.5,3.2,0.082,0.04,0.94
Ⅱ类,31.7,6.9,6.9,78.8,17.2,3.61,0.426,0.094,1.41
Ⅱ类,31.0,7.4,6.73,115.2,22.5,2.21,0.18,0.078,1.5
Ⅳ类,31.8,7.28,4.49,206.6,16.7,2.26,0.149,0.042,1.15
Ⅱ类,30.8,7.52,6.99,141.6,10.6,1.89,0.045,0.045,1.17
Ⅳ类,28.7,7.15,4.79,186.6,18.4,3.8,0.242,0.014,1.75
Ⅱ类,30.4,7.25,7.64,144.5,17.1,1.68,0.016,0.046,1.21
Ⅲ类,28.4,7.17,5.15,153.6,26.6,3.33,0.402,0.106,3.05
Ⅲ类,29.9,7.1,5.98,132.4,64.4,3.42,0.14,0.125,1.9
Ⅲ类,26.1,6.74,8.43,38.4,128.4,4.03,0.131,0.169,1.66
Ⅱ类,25.0,6.98,8.13,37.3,11.7,1.18,0.005,0.026,0.89
Ⅲ类,30.6,7.8,7.97,102.5,38.5,3.82,0.112,0.124,2.03
Ⅲ类,29.0,6.71,6.55,75.6,37.6,3.55,0.22,0.101,1.72
Ⅱ类,27.7,6.49,6.64,97.4,14.9,3.24,0.212,0.077,1.82
Ⅲ类,28.9,6.48,5.82,96.5,16.3,1.77,0.165,0.044,1.04
Ⅲ类,29.5,6.9,5.52,260.6,19.7,1.72,0.263,0.052,1.08
Ⅳ类,32.3,6.61,3.2,99.9,18.1,2.16,0.002,0.058,1.08
Ⅱ类,29.6,7.37,6.9,141.6,12.3,2.35,0.028,0.097,1.35
Ⅱ类,27.2,6.59,6.49,90.8,30.8,2.22,0.188,0.042,1.52
Ⅱ类,30.0,7.0,9.14,272.8,9.0,1.56,0.06,0.031,0.93
Ⅲ类,30.0,7.2,5.93,136.6,17.6,2.02,0.072,0.087,1.28
Ⅱ类,32.3,7.04,6.67,138.2,9.4,1.98,0.001,0.089,1.61
Ⅱ类,30.5,7.66,7.82,521.5,8.6,3.06,0.024,0.011,2.05
Ⅰ类,29.7,8.12,9.64,517.0,8.1,1.21,0.02,0.005,5.24
Ⅳ类,26.7,8.57,10.93,857.3,9.2,6.99,0.087,0.046,1.92
Ⅱ类,29.8,7.89,9.36,887.3,4.7,2.77,0.004,0.024,5.46
劣Ⅵ类,28.1,9.36,17.94,360.5,8.4,6.35,0.007,0.053,0.98
Ⅴ类,30.3,8.22,22.8,1196.6,8.4,5.72,0.028,0.305,4.28
Ⅰ类,29.2,8.3,12.37,648.5,6.5,1.22,0.012,0.015,17.87
Ⅲ类,29.3,7.74,5.06,1211.9,5.3,4.03,0.073,0.052,1.41
Ⅲ类,31.7,8.34,11.91,1334.7,6.2,4.59,0.007,0.064,2.75
Ⅳ类,32.2,8.01,11.61,4752.9,59.1,7.89,0.098,0.095,3.84
劣Ⅵ类,32.2,9.61,13.72,605.7,40.0,9.31,0.034,0.099,2.01
劣Ⅵ类,28.9,7.66,1.24,3053.4,49.6,4.95,0.462,0.233,3.93
Ⅲ类,31.0,7.81,8.69,1536.7,19.3,4.21,0.065,0.047,12.0
Ⅲ类,31.8,8.47,10.29,645.4,14.5,5.02,0.023,0.073,1.35
Ⅳ类,31.4,7.78,5.26,2179.9,55.6,6.53,0.207,0.237,3.62
Ⅳ类,31.3,8.41,11.01,1509.5,26.5,7.5,0.48,0.196,3.94
Ⅲ类,31.2,7.93,8.58,1509.0,13.4,4.72,0.191,0.126,1.54
Ⅲ类,30.6,8.56,15.47,1363.7,12.4,5.86,0.061,0.087,1.97
Ⅳ类,27.8,7.75,3.16,966.2,18.3,4.52,0.122,0.137,2.45
Ⅲ类,31.2,7.68,8.09,591.7,26.3,4.74,0.286,0.069,1.62
劣Ⅵ类,33.8,9.06,19.06,1438.4,43.4,5.17,0.026,0.159,1.81
Ⅲ类,30.9,8.01,13.99,1089.9,34.3,4.66,0.55,0.111,3.33
Ⅳ类,31.6,8.49,8.61,1052.0,16.3,4.83,0.178,0.208,4.58
Ⅳ类,30.5,7.73,7.51,1580.5,60.6,6.57,0.217,0.168,3.59
Ⅱ类,30.5,8.16,9.87,951.7,19.5,3.93,0.028,0.008,3.66
劣Ⅵ类,29.7,7.74,1.77,1076.4,55.5,5.65,2.265,0.323,4.88
Ⅱ类,32.5,8.3,10.97,717.7,6.0,3.65,0.072,0.029,2.39
Ⅲ类,28.3,8.21,10.04,952.1,70.6,2.36,0.002,0.12,26.53
Ⅳ类,27.5,8.43,6.47,1219.2,24.2,7.25,0.123,0.12,2.49
劣Ⅵ类,26.4,7.49,2.84,651.5,12.1,4.8,2.179,0.395,5.74
劣Ⅵ类,28.8,8.06,8.37,562.9,1.7,6.6,0.146,0.405,5.65
Ⅴ类,28.7,7.66,7.01,615.1,13.2,6.51,0.903,0.304,5.27
Ⅳ类,26.8,7.47,4.22,744.7,39.4,5.85,0.415,0.295,5.32
Ⅱ类,32.4,8.0,10.99,1417.4,99.2,2.24,0.034,0.056,2.92
Ⅲ类,25.9,8.65,8.1,1560.0,29.8,5.76,0.024,0.06,1.09
Ⅲ类,30.4,7.96,7.35,1228.2,49.9,3.0,0.046,0.123,4.46
Ⅳ类,30.0,8.07,12.72,2884.5,54.3,7.26,0.127,0.129,3.88
Ⅲ类,27.6,8.04,8.89,1914.7,157.9,4.2,0.032,0.092,1.88
Ⅳ类,32.2,8.18,8.04,1757.9,32.2,4.05,0.397,0.244,5.54
Ⅳ类,29.8,8.03,10.91,2667.9,50.5,6.22,0.103,0.073,2.2
Ⅴ类,32.3,7.41,11.87,8402.5,54.1,10.28,0.122,0.137,2.44
Ⅳ类,30.9,7.93,5.42,1381.4,93.9,7.47,1.029,0.257,5.13
Ⅳ类,30.1,8.53,9.94,1059.5,36.9,7.26,0.714,0.253,4.01
Ⅲ类,32.3,8.34,9.88,612.7,20.4,2.62,0.114,0.137,2.84
Ⅱ类,31.3,8.78,9.08,263.5,1.6,2.09,0.01,0.006,0.32
Ⅳ类,27.4,7.79,5.96,907.9,56.1,2.41,0.068,0.21,2.71
Ⅱ类,30.3,8.52,17.14,474.7,2.2,1.87,0.005,0.034,1.74
Ⅱ类,25.7,8.52,10.47,304.7,13.1,3.17,0.001,0.023,2.38
Ⅲ类,32.0,7.73,7.72,736.1,15.0,1.94,0.05,0.187,2.9
Ⅱ类,31.8,8.6,8.57,546.7,17.1,1.61,0.052,0.028,2.21
Ⅱ类,33.4,7.97,9.31,585.2,8.6,2.39,0.003,0.021,2.73
Ⅱ类,31.6,8.26,8.34,506.3,3.5,2.59,0.004,0.015,0.68
Ⅱ类,32.1,8.41,10.75,436.3,10.6,3.15,0.005,0.053,2.94
Ⅳ类,30.7,7.53,4.86,524.0,8.5,4.98,0.657,0.227,5.48
Ⅰ类,31.6,8.34,9.89,532.7,4.7,1.27,0.004,0.009,3.33
Ⅲ类,30.9,8.17,7.74,889.4,45.2,2.15,0.367,0.137,7.24
Ⅴ类,31.8,7.56,2.86,1446.7,124.5,4.28,0.089,0.251,7.36
Ⅰ类,33.0,8.3,14.54,454.0,2.7,0.74,0.004,0.013,5.74
Ⅲ类,31.5,7.81,6.02,1482.0,99.6,3.73,0.403,0.16,6.66
Ⅳ类,31.2,7.89,5.58,1961.0,53.1,4.44,0.383,0.239,7.65
Ⅳ类,33.2,7.97,3.77,968.5,71.3,5.37,0.04,0.276,3.91
Ⅱ类,34.5,8.42,8.0,1072.0,12.6,2.69,0.02,0.075,2.63
Ⅳ类,32.8,8.14,8.3,732.2,63.1,7.81,0.079,0.233,3.59
Ⅱ类,30.3,7.96,7.67,825.1,150.0,2.26,0.052,0.095,4.69
Ⅳ类,31.4,7.87,9.26,1379.2,38.7,2.46,0.362,0.268,10.67
Ⅳ类,23.7,7.62,6.76,1405.5,166.2,4.21,0.11,0.224,7.86
Ⅳ类,31.0,7.76,3.22,1184.4,21.7,3.98,0.56,0.099,0.79
Ⅱ类,31.3,8.67,14.43,961.0,9.9,2.24,0.158,0.014,1.23
Ⅳ类,29.4,7.61,4.31,716.7,54.4,7.68,0.723,0.278,2.06
Ⅱ类,31.0,8.51,10.08,862.7,5.3,2.47,0.018,0.013,4.36
Ⅱ类,32.5,8.01,7.14,881.8,23.4,3.28,0.022,0.049,2.38
Ⅱ类,33.6,7.91,7.12,638.2,5.0,2.77,0.022,0.067,1.18
Ⅲ类,31.7,7.77,5.53,1598.9,11.9,3.47,0.028,0.131,2.73
Ⅱ类,31.0,7.67,7.37,344.2,8.9,2.6,0.009,0.035,0.78
Ⅲ类,34.1,7.52,5.86,767.1,25.8,4.8,0.5,0.171,4.47
Ⅱ类,33.8,8.79,12.7,573.7,12.0,3.58,0.018,0.046,1.42
Ⅰ类,33.2,8.47,7.56,266.8,2.2,1.78,0.003,0.008,0.74
Ⅱ类,31.3,8.51,7.12,257.7,3.8,1.01,0.006,0.009,0.73
Ⅱ类,31.9,8.74,10.47,201.6,8.7,3.15,0.001,0.012,0.43
Ⅳ类,33.0,8.13,29.68,541.5,22.7,9.24,0.23,0.281,2.21
Ⅱ类,33.0,8.59,14.47,420.7,17.6,3.11,0.003,0.024,1.61
Ⅲ类,34.1,7.94,6.82,372.2,37.2,4.02,0.008,0.058,0.96
Ⅲ类,36.3,8.06,20.2,1266.4,25.1,4.37,0.077,0.085,0.77
Ⅲ类,29.5,8.37,15.76,1051.6,14.6,5.05,0.055,0.074,1.59
劣Ⅵ类,33.3,7.66,5.42,1001.5,392.1,6.78,0.845,0.413,10.93
Ⅴ类,29.3,8.36,17.99,1098.7,28.6,11.06,0.013,0.184,2.27
Ⅱ类,33.5,8.45,8.92,363.0,6.7,3.81,0.012,0.042,0.52
Ⅲ类,29.6,8.46,7.38,295.6,17.7,5.54,0.023,0.072,1.06
Ⅲ类,30.5,7.09,6.81,166.8,29.2,3.66,0.061,0.165,1.32
Ⅲ类,32.0,7.46,6.03,206.2,60.2,3.41,0.002,0.103,1.57
Ⅲ类,28.6,7.61,7.08,151.7,32.8,3.01,0.054,0.16,1.43
Ⅱ类,29.3,7.84,9.7,117.7,21.0,2.4,0.026,0.077,0.94
Ⅱ类,32.8,8.32,9.59,704.0,17.2,3.49,0.024,0.093,0.47
Ⅲ类,31.8,8.12,9.87,1293.0,22.5,5.25,0.228,0.102,3.53
Ⅲ类,33.0,8.17,7.2,608.3,58.1,3.61,0.421,0.182,2.27
Ⅲ类,33.4,7.54,5.83,642.9,36.0,2.94,0.351,0.117,1.99
Ⅱ类,33.3,8.18,13.26,607.4,9.4,3.01,0.022,0.033,1.09
Ⅳ类,32.4,7.63,3.06,811.4,21.9,3.25,0.375,0.145,4.34
Ⅲ类,32.0,8.64,14.55,892.7,16.3,4.74,0.038,0.044,0.98
Ⅳ类,32.8,7.97,8.32,987.5,124.1,6.3,0.034,0.139,2.37
Ⅳ类,32.2,7.54,4.61,645.5,18.3,3.41,0.08,0.16,1.88
Ⅲ类,33.7,7.58,6.78,961.7,11.0,3.55,0.568,0.186,5.05
Ⅲ类,30.7,7.35,7.16,580.6,10.2,3.23,0.02,0.128,2.44
Ⅲ类,33.7,8.19,8.24,694.4,26.2,2.89,0.062,0.164,1.07
Ⅳ类,30.2,7.75,3.59,1076.5,30.4,2.2,0.001,0.098,2.97
劣Ⅵ类,32.1,7.08,1.18,382.0,58.4,4.4,0.187,0.113,2.65
Ⅳ类,30.5,6.82,3.54,148.7,218.2,5.43,0.051,0.161,2.4
Ⅲ类,32.1,7.79,5.77,363.2,25.2,2.28,0.007,0.059,0.87
劣Ⅵ类,33.8,9.73,17.45,164.5,12.8,5.88,0.005,0.105,0.79
劣Ⅵ类,31.9,9.31,10.73,143.8,12.2,6.5,0.009,0.064,1.37
Ⅳ类,30.6,7.28,3.03,241.4,49.9,4.07,0.099,0.063,0.99
Ⅳ类,32.6,8.0,9.5,447.2,9.2,6.38,0.02,0.101,0.78
Ⅲ类,31.7,7.45,7.04,382.2,32.6,5.2,0.02,0.07,0.75
劣Ⅵ类,33.5,7.06,0.44,367.1,46.2,5.82,0.226,0.141,1.88
Ⅱ类,29.1,7.77,6.71,299.2,39.3,1.76,0.032,0.073,1.51
Ⅳ类,28.5,7.79,4.22,203.4,17.1,2.12,0.135,0.061,1.62
Ⅱ类,32.2,7.75,7.27,332.4,22.6,3.87,0.128,0.076,0.8
Ⅱ类,32.8,8.09,7.55,388.0,4.3,2.24,0.024,0.037,0.92
Ⅱ类,24.0,7.79,9.24,249.9,15.9,2.52,0.059,0.066,0.97
Ⅲ类,35.2,8.77,16.5,344.1,16.9,2.72,0.088,0.102,2.33
