水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅲ类,31.1,7.75,7.79,181.6,35.5,4.38,0.01,0.124,1.88
Ⅳ类,30.5,6.95,3.22,140.4,10.4,4.75,0.004,0.051,0.9
Ⅲ类,31.3,7.41,5.15,454.8,140.3,5.17,0.019,0.083,0.69
Ⅲ类,30.4,7.28,5.59,378.3,32.2,5.0,0.024,0.07,0.74
劣Ⅵ类,30.7,7.09,0.41,382.5,50.0,5.74,0.124,0.132,1.89
Ⅱ类,28.8,7.75,6.5,298.1,31.8,1.69,0.029,0.074,1.54
Ⅳ类,28.0,7.76,3.61,204.3,18.1,2.1,0.087,0.053,1.5
Ⅳ类,31.4,7.29,3.64,332.1,22.6,3.48,0.149,0.077,0.7
Ⅲ类,31.1,7.93,5.84,374.3,3.8,2.25,0.022,0.03,0.82
Ⅱ类,21.6,7.66,7.83,234.0,12.0,1.76,0.03,0.039,0.87
Ⅱ类,30.8,7.48,7.97,485.4,16.0,2.79,0.063,0.083,2.1
Ⅱ类,32.6,8.63,9.67,185.2,3.1,2.19,0.02,0.019,1.09
Ⅰ类,31.5,8.47,9.9,249.4,1.2,1.26,0.082,0.003,0.92
Ⅰ类,30.6,8.55,9.06,242.3,4.7,1.51,0.05,0.013,0.84
Ⅰ类,32.2,8.4,10.75,212.4,1.6,1.95,0.003,0.018,0.7
Ⅱ类,27.6,7.89,7.84,486.8,7.5,2.78,0.008,0.052,2.28
Ⅰ类,29.7,8.11,8.13,382.1,9.1,1.17,0.016,0.015,1.23
Ⅲ类,29.3,7.97,6.36,598.9,1.8,4.0,0.075,0.14,10.55
Ⅳ类,29.2,7.53,4.42,749.6,8.5,3.38,0.036,0.095,5.08
Ⅱ类,30.1,8.1,6.22,405.8,12.6,1.26,0.039,0.019,0.88
Ⅱ类,25.4,7.84,6.68,460.8,12.1,1.88,0.018,0.043,1.83
Ⅲ类,23.3,7.4,5.72,369.7,4.1,1.94,0.005,0.021,2.32
Ⅲ类,31.7,7.56,7.06,528.2,37.1,4.28,0.041,0.121,2.79
Ⅱ类,30.0,8.25,6.53,310.6,5.1,2.2,0.009,0.007,1.14
Ⅳ类,33.1,7.78,4.73,522.4,19.5,3.48,0.05,0.13,1.02
Ⅱ类,29.6,7.85,6.08,305.9,13.4,2.36,0.011,0.029,1.2
Ⅱ类,29.9,7.88,6.44,324.1,20.9,2.31,0.005,0.053,0.57
Ⅲ类,31.5,7.47,6.37,707.8,8.9,5.74,0.008,0.045,2.28
Ⅱ类,15.9,7.76,7.4,344.7,1.3,1.06,0.021,0.004,1.34
Ⅱ类,30.8,7.73,7.61,515.0,30.0,2.47,0.059,0.097,0.86
Ⅱ类,28.6,7.77,7.05,325.2,4.1,2.48,0.032,0.047,1.2
Ⅲ类,29.3,7.68,5.89,384.2,28.6,2.16,0.022,0.044,2.65
Ⅳ类,31.0,7.72,3.25,194.1,18.6,5.59,0.097,0.006,0.94
Ⅱ类,30.3,8.26,7.73,352.3,9.0,2.84,0.014,0.027,1.14
Ⅱ类,31.4,7.78,7.94,348.6,6.1,2.93,0.039,0.04,1.17
Ⅲ类,31.9,7.49,5.82,472.5,11.2,3.89,0.058,0.15,3.06
Ⅴ类,32.3,7.26,2.67,1566.0,50.9,5.05,0.431,0.249,2.17
Ⅱ类,31.7,7.86,6.28,450.4,17.1,2.59,0.02,0.054,0.73
劣Ⅵ类,29.7,6.9,0.66,373.6,23.3,3.59,0.382,0.147,2.14
Ⅲ类,30.7,7.93,5.36,379.3,54.3,2.3,0.047,0.064,2.17
Ⅲ类,32.1,6.5,9.03,315.1,23.3,5.25,0.023,0.112,1.52
Ⅲ类,30.1,7.51,5.33,188.6,13.5,2.86,0.023,0.085,1.14
Ⅱ类,32.3,7.73,6.67,452.0,18.9,2.44,0.033,0.038,0.7
Ⅲ类,31.9,7.48,6.03,412.7,21.6,5.38,0.069,0.075,2.09
Ⅴ类,32.1,7.11,2.46,501.6,27.9,3.3,1.598,0.18,3.17
Ⅳ类,27.4,7.75,6.46,302.8,43.4,1.61,0.015,0.06,1.91
Ⅲ类,30.5,7.76,6.4,294.2,71.3,2.91,0.061,0.04,1.42
Ⅴ类,31.5,7.39,2.54,370.9,39.1,3.41,0.168,0.083,1.98
Ⅱ类,27.2,7.59,7.62,454.0,21.0,2.7,0.032,0.038,1.66
Ⅱ类,26.7,7.79,7.02,381.7,28.6,1.28,0.006,0.06,1.94
Ⅳ类,31.2,7.08,3.21,378.0,19.6,4.99,0.58,0.142,2.12
劣Ⅵ类,31.0,7.02,0.13,343.5,14.2,4.58,0.382,0.026,1.54
Ⅱ类,27.5,7.95,7.99,357.4,28.8,1.44,0.002,0.07,1.65
Ⅱ类,27.3,7.9,7.68,363.2,31.3,1.28,0.01,0.066,2.1
Ⅱ类,26.3,7.77,7.56,350.4,27.9,1.43,0.091,0.048,2.09
Ⅳ类,29.6,7.34,3.65,593.7,14.3,3.71,0.168,0.065,1.16
Ⅴ类,31.6,7.29,2.43,465.1,29.9,2.86,0.266,0.144,3.26
Ⅲ类,28.9,7.45,5.01,413.4,30.2,2.53,0.072,0.076,1.74
Ⅲ类,22.3,8.05,7.95,314.3,46.0,2.12,0.064,0.185,3.07
Ⅲ类,28.6,8.97,6.47,121.9,4.1,2.61,0.006,0.03,0.49
Ⅱ类,29.8,8.81,7.97,124.8,5.4,3.6,0.029,0.064,0.86
Ⅱ类,30.5,8.04,9.31,146.3,10.6,3.98,0.066,0.052,0.83
Ⅱ类,29.0,7.72,6.46,297.2,30.1,2.18,0.015,0.057,1.56
Ⅳ类,31.9,8.01,6.06,185.9,22.0,4.87,0.098,0.06,1.17
Ⅴ类,30.1,7.17,2.3,382.0,25.4,1.88,0.102,0.069,2.15
Ⅱ类,28.6,7.51,6.54,204.3,20.3,3.49,0.155,0.072,1.54
Ⅲ类,27.6,7.46,5.88,178.9,15.4,1.98,0.116,0.08,1.23
Ⅳ类,32.6,8.73,9.53,330.3,5.7,7.84,0.029,0.132,1.36
Ⅲ类,33.2,8.46,23.52,441.5,33.9,4.93,0.041,0.07,0.75
Ⅰ类,29.5,8.75,15.93,152.3,7.8,1.28,0.011,0.019,1.19
Ⅱ类,22.9,7.83,8.89,331.9,12.8,1.76,0.096,0.07,3.73
Ⅱ类,24.4,7.59,8.01,227.0,4.6,1.07,0.051,0.034,1.25
Ⅰ类,21.4,7.57,9.64,219.1,15.0,1.34,0.016,0.015,1.35
Ⅱ类,25.8,7.71,7.41,363.2,14.0,2.17,0.0001,0.029,1.82
Ⅱ类,20.7,7.74,9.14,212.3,11.3,0.69,0.017,0.026,1.11
Ⅳ类,32.0,7.34,4.02,342.6,37.7,3.05,0.02,0.108,1.01
Ⅳ类,30.4,7.35,4.29,403.9,25.0,1.31,0.254,0.047,1.52
劣Ⅵ类,31.1,7.33,1.24,441.0,39.7,3.75,0.303,0.132,2.1
Ⅱ类,28.9,7.94,6.89,350.2,24.0,2.24,0.05,0.055,1.41
劣Ⅵ类,30.6,7.1,1.14,485.7,28.6,4.61,0.344,0.181,2.28
Ⅱ类,22.8,7.94,8.13,340.9,11.8,0.86,0.036,0.056,1.12
Ⅲ类,29.9,7.3,5.57,216.7,31.5,1.75,0.02,0.064,1.52
Ⅳ类,27.8,6.27,4.01,120.6,51.3,3.62,0.558,0.128,2.06
Ⅳ类,27.1,6.7,3.3,142.1,17.7,2.44,0.351,0.16,2.84
Ⅴ类,28.4,6.71,2.46,203.9,16.7,3.32,0.186,0.086,1.36
Ⅲ类,30.1,7.58,5.02,243.1,27.3,1.27,0.162,0.08,1.72
Ⅲ类,26.8,6.9,6.83,91.5,9.6,3.55,0.062,0.102,2.3
Ⅱ类,31.0,7.57,6.08,219.2,18.4,2.34,0.089,0.077,1.6
Ⅱ类,30.5,7.87,6.2,274.6,8.1,1.63,0.074,0.058,1.26
Ⅳ类,29.9,7.49,4.74,263.9,5.3,1.32,0.024,0.069,1.59
Ⅱ类,28.1,7.14,6.31,253.1,2.2,1.61,0.056,0.068,1.53
Ⅳ类,29.3,6.66,4.59,115.5,13.1,2.47,0.17,0.066,1.15
劣Ⅵ类,30.4,7.22,5.09,135.6,12.0,2.45,0.05,0.421,1.45
Ⅱ类,30.5,8.05,7.12,186.8,28.5,1.39,0.086,0.064,1.18
劣Ⅵ类,30.5,7.35,1.77,272.6,22.4,4.21,0.156,0.158,2.07
Ⅱ类,28.3,7.46,8.12,176.2,33.2,1.66,0.047,0.077,0.95
Ⅲ类,27.9,7.88,6.96,317.4,27.8,3.05,0.278,0.107,2.22
Ⅳ类,31.0,7.64,5.79,217.4,32.2,0.73,0.008,0.059,1.16
Ⅳ类,24.5,7.25,4.67,264.3,22.5,1.49,0.098,0.148,1.39
Ⅱ类,27.8,7.75,6.36,284.5,46.6,1.44,0.003,0.044,1.77
Ⅱ类,28.5,7.74,7.09,380.3,32.3,0.98,0.063,0.053,1.87
Ⅴ类,30.7,7.18,2.68,352.5,13.4,2.04,0.041,0.098,1.54
Ⅲ类,28.7,6.67,5.2,101.5,14.7,1.51,0.244,0.143,1.56
Ⅳ类,29.1,6.62,3.74,104.2,18.4,3.09,0.076,0.079,1.31
Ⅲ类,26.9,7.59,6.46,176.0,24.6,1.32,0.076,0.027,1.03
Ⅱ类,29.1,8.14,6.9,214.4,7.5,0.3,0.008,0.035,1.07
Ⅲ类,29.0,7.87,5.89,263.5,14.0,1.67,0.09,0.028,1.26
Ⅱ类,27.7,7.82,8.34,177.7,4.2,1.23,0.075,0.035,1.19
Ⅲ类,24.7,7.69,9.45,193.8,50.3,0.79,0.08,0.155,0.66
Ⅱ类,27.2,7.29,6.92,155.9,29.8,1.5,0.044,0.064,2.72
Ⅱ类,28.2,7.72,8.59,202.9,23.0,1.55,0.015,0.032,1.61
Ⅳ类,30.2,7.02,4.55,159.9,28.0,3.47,0.107,0.101,1.33
Ⅱ类,25.0,7.44,7.67,181.0,105.4,2.86,0.118,0.081,1.22
Ⅱ类,29.2,7.35,7.2,160.6,30.1,1.53,0.019,0.045,0.77
Ⅱ类,29.1,8.04,8.42,177.3,1.9,1.09,0.015,0.032,1.18
Ⅲ类,27.6,7.64,5.82,215.8,13.0,1.14,0.064,0.072,1.68
Ⅱ类,22.6,7.53,8.88,231.5,3.2,0.48,0.021,0.031,1.37
Ⅲ类,31.2,7.48,5.4,351.0,5.1,2.45,0.203,0.058,1.85
Ⅱ类,23.8,7.84,7.9,225.3,7.8,1.13,0.001,0.039,1.47
Ⅱ类,26.3,7.87,7.43,255.8,3.9,1.2,0.122,0.016,1.76
Ⅱ类,28.5,7.46,7.0,150.8,10.8,1.23,0.007,0.036,1.01
Ⅲ类,28.7,7.66,5.96,485.2,79.8,3.08,0.002,0.058,2.27
Ⅱ类,27.4,7.62,7.04,227.0,245.4,3.46,0.004,0.057,2.11
Ⅲ类,28.6,6.72,5.0,308.4,60.6,4.67,0.001,0.105,3.72
Ⅲ类,27.3,6.9,5.73,95.8,36.0,2.3,0.224,0.097,1.91
Ⅲ类,28.3,7.26,5.79,189.8,49.8,2.25,0.004,0.048,2.95
Ⅱ类,26.7,6.2,7.16,58.8,39.7,1.49,0.045,0.052,1.49
Ⅲ类,28.4,6.82,5.67,77.8,22.0,1.11,0.099,0.058,1.28
Ⅴ类,29.0,7.11,2.37,276.6,43.0,2.74,0.563,0.135,2.87
Ⅴ类,28.0,6.82,2.08,226.4,51.5,3.05,0.128,0.082,2.31
Ⅳ类,30.2,6.78,4.31,141.5,50.2,1.48,0.18,0.088,2.04
Ⅱ类,28.2,7.82,6.38,216.0,14.8,1.12,0.023,0.05,1.19
Ⅱ类,28.2,7.41,6.31,163.0,8.8,1.85,0.035,0.056,1.04
劣Ⅵ类,28.0,6.79,1.39,439.0,27.0,4.25,0.679,0.225,2.96
Ⅱ类,27.1,6.76,6.96,1630.9,61.0,2.99,0.065,0.029,1.31
Ⅴ类,28.5,7.22,3.25,654.5,7.1,3.47,1.559,0.174,5.64
劣Ⅵ类,29.0,6.81,1.9,546.0,51.0,3.62,2.042,0.192,3.51
Ⅲ类,27.9,7.49,5.99,263.1,56.6,1.59,0.026,0.1,2.49
Ⅱ类,29.1,7.2,6.58,111.6,15.6,0.98,0.037,0.025,1.51
劣Ⅵ类,28.5,7.32,6.62,479.4,21.7,4.77,2.214,0.173,4.32
Ⅱ类,29.4,7.3,7.32,98.6,11.1,1.4,0.017,0.036,1.24
Ⅱ类,29.7,7.13,7.0,103.1,10.4,1.9,0.017,0.039,1.45
Ⅲ类,32.8,6.65,5.2,123.4,35.4,1.26,0.005,0.056,1.4
Ⅱ类,28.2,7.54,6.13,182.0,95.3,2.76,0.083,0.048,3.31
Ⅲ类,28.2,7.49,5.31,183.8,63.9,1.56,0.004,0.061,2.61
Ⅱ类,27.2,6.81,6.28,213.9,102.3,1.92,0.118,0.059,2.18
Ⅳ类,28.4,7.1,4.44,209.1,41.3,2.98,0.065,0.136,1.88
Ⅴ类,29.0,6.61,2.78,133.4,23.2,3.97,0.253,0.176,2.13
Ⅲ类,29.6,6.99,5.92,122.1,12.6,4.39,0.078,0.026,0.94
Ⅴ类,31.1,6.64,2.97,155.3,16.5,3.97,0.09,0.099,1.9
Ⅱ类,29.1,7.06,6.31,131.4,33.3,4.0,0.001,0.027,0.92
Ⅴ类,28.6,6.81,4.86,131.7,62.6,7.75,0.353,0.324,2.86
劣Ⅵ类,31.4,6.53,1.85,194.6,25.5,5.34,0.592,0.068,3.2
Ⅳ类,29.4,6.74,3.84,183.0,33.9,5.57,0.073,0.131,2.4
Ⅳ类,30.7,6.51,3.15,133.4,27.1,4.0,0.105,0.152,2.21
Ⅳ类,29.6,6.73,3.89,128.0,26.1,3.35,0.125,0.193,2.78
Ⅳ类,29.1,6.18,4.18,223.6,74.9,5.67,0.377,0.291,2.51
Ⅱ类,29.4,9.0,7.82,65.2,3.1,1.44,0.014,0.013,0.52
Ⅲ类,28.7,6.76,6.39,108.8,63.8,3.6,0.119,0.17,2.2
Ⅳ类,26.8,7.07,6.41,91.3,183.5,4.5,0.25,0.265,2.26
Ⅱ类,27.9,7.33,6.37,131.7,36.6,1.68,0.038,0.084,2.07
Ⅱ类,27.3,7.24,7.78,135.3,30.7,1.71,0.06,0.055,1.54
Ⅲ类,27.6,7.28,5.86,209.9,142.6,2.22,0.004,0.038,3.92
劣Ⅵ类,28.3,6.78,1.98,281.2,22.8,2.37,0.396,0.136,4.44
Ⅱ类,28.2,6.99,6.45,99.1,31.5,1.54,0.051,0.054,1.93
Ⅲ类,28.2,6.72,5.36,109.9,13.8,1.96,0.028,0.076,1.83
Ⅳ类,27.8,6.64,4.62,69.9,29.0,3.09,0.136,0.104,1.96
Ⅳ类,28.9,7.24,3.8,995.0,19.7,4.54,1.389,0.253,6.2
Ⅳ类,28.2,7.07,6.44,155.7,108.6,4.84,0.116,0.246,1.99
Ⅱ类,28.7,7.71,7.19,266.7,5.7,1.8,0.043,0.048,1.58
Ⅲ类,29.3,6.91,5.33,144.3,41.4,1.7,0.03,0.063,2.26
Ⅳ类,30.1,6.88,4.47,147.6,10.9,2.51,0.124,0.058,1.68
Ⅳ类,28.2,6.74,4.74,91.5,122.4,3.0,0.134,0.097,3.6
Ⅳ类,28.8,7.15,4.87,118.6,16.0,1.5,0.104,0.047,1.71
Ⅳ类,28.8,6.49,4.79,79.8,21.3,3.41,0.146,0.057,0.87
Ⅱ类,27.7,6.58,6.73,48.8,55.3,2.22,0.068,0.048,1.91
Ⅴ类,30.1,6.46,2.74,196.0,41.6,6.15,0.208,0.122,1.46
Ⅲ类,28.9,6.93,5.04,148.7,15.4,2.0,0.081,0.039,1.47
Ⅳ类,28.6,6.54,4.78,98.1,16.8,1.96,0.045,0.048,1.44
Ⅲ类,28.4,6.97,6.7,102.2,53.4,2.0,0.087,0.134,1.5
Ⅲ类,28.8,6.61,5.27,104.1,42.1,3.4,0.115,0.156,2.11
Ⅱ类,28.5,6.86,6.37,124.2,65.4,1.96,0.063,0.099,1.57
Ⅳ类,29.5,6.77,4.02,221.6,36.8,4.12,0.48,0.178,2.39
Ⅲ类,28.1,7.31,5.17,172.5,7.0,1.35,0.004,0.038,1.2
Ⅱ类,27.9,7.52,7.63,161.5,58.0,1.47,0.002,0.044,1.8
Ⅱ类,26.2,7.8,8.02,226.7,41.8,0.73,0.001,0.052,1.42
Ⅴ类,29.4,6.96,2.69,322.0,4.6,3.28,1.509,0.179,4.48
Ⅴ类,29.4,6.53,2.05,263.1,112.4,3.35,0.08,0.108,2.47
Ⅳ类,29.0,7.18,4.5,374.5,27.9,2.72,0.768,0.192,5.71
Ⅳ类,29.4,6.74,3.48,139.1,19.2,1.98,0.095,0.08,1.63
Ⅱ类,28.0,7.59,6.39,215.9,121.3,2.24,0.138,0.089,3.0
Ⅲ类,28.5,7.01,6.16,111.2,77.5,3.56,0.162,0.159,2.35
Ⅴ类,30.0,6.99,2.33,333.3,20.7,3.41,0.222,0.082,2.6
Ⅳ类,27.8,6.43,4.71,88.5,31.6,2.57,0.132,0.064,1.78
Ⅴ类,29.0,6.74,2.69,129.6,32.1,3.14,0.726,0.141,2.79
Ⅲ类,28.7,6.83,5.45,76.6,17.8,1.34,0.11,0.096,1.35
Ⅱ类,27.0,7.74,7.09,247.3,94.2,2.18,0.082,0.049,2.99
Ⅱ类,27.4,7.51,7.27,225.4,75.1,2.72,0.008,0.065,3.54
Ⅲ类,28.4,7.59,6.87,301.1,30.4,1.91,0.064,0.111,4.58
Ⅲ类,27.2,7.84,5.42,306.6,100.1,1.78,0.122,0.031,2.89
Ⅱ类,29.0,7.73,7.72,341.1,21.7,1.57,0.028,0.034,3.4
Ⅱ类,26.1,7.69,8.97,182.4,52.3,1.45,0.057,0.042,2.05
Ⅰ类,26.7,7.49,8.55,82.0,60.0,1.71,0.077,0.02,1.65
Ⅱ类,23.8,7.36,8.01,91.4,121.7,2.27,0.005,0.056,2.28
Ⅲ类,24.8,7.53,6.77,200.6,61.0,3.18,0.005,0.129,2.07
Ⅱ类,25.4,7.24,8.35,40.4,0.5,1.42,0.002,0.035,1.65
Ⅱ类,26.2,7.47,9.6,182.7,130.1,2.65,0.106,0.084,1.86
Ⅳ类,27.3,6.9,6.94,121.4,77.1,3.78,0.094,0.288,2.37
Ⅴ类,26.1,6.83,8.04,66.7,236.4,4.56,0.174,0.323,2.18
Ⅲ类,27.9,6.78,6.39,113.8,94.1,5.09,0.157,0.164,3.47
Ⅳ类,27.8,6.53,4.33,206.3,62.6,4.82,0.415,0.3,2.59
劣Ⅵ类,26.0,6.46,6.67,89.4,153.2,6.66,0.315,0.53,2.55
Ⅱ类,26.1,6.48,7.74,55.7,13.6,1.84,0.117,0.059,0.88
Ⅱ类,27.3,6.55,8.2,45.3,21.8,1.68,0.143,0.064,1.49
Ⅲ类,27.3,6.14,6.78,56.2,265.6,4.79,0.136,0.199,2.28
劣Ⅵ类,26.8,5.81,7.17,55.2,72.2,2.56,0.044,0.075,1.17
Ⅲ类,27.3,7.35,7.3,161.7,303.3,4.36,0.25,0.091,1.16
劣Ⅵ类,28.3,6.35,1.95,434.9,88.2,4.88,0.964,0.221,2.89
Ⅱ类,27.2,7.35,7.83,268.6,115.9,2.8,0.059,0.065,4.34
Ⅱ类,27.9,7.07,7.18,119.3,43.6,2.06,0.042,0.089,2.12
Ⅳ类,27.2,6.93,6.31,153.6,94.4,4.83,0.006,0.287,4.09
Ⅱ类,24.5,8.25,9.12,363.0,23.1,0.86,0.014,0.038,1.93
Ⅱ类,24.5,7.79,6.29,269.9,18.5,1.45,0.072,0.039,1.36
Ⅱ类,26.1,7.83,8.13,299.4,13.8,1.9,0.031,0.021,2.22
Ⅱ类,23.9,8.04,6.92,332.9,3.3,0.42,0.029,0.004,2.12
Ⅰ类,24.4,7.77,8.48,339.3,26.3,0.85,0.015,0.019,1.84
Ⅱ类,26.4,7.76,7.06,257.8,165.8,2.13,0.001,0.042,4.32
Ⅱ类,28.6,7.39,6.51,250.9,22.8,1.48,0.009,0.027,2.38
Ⅳ类,31.5,6.85,4.6,114.7,6.6,3.73,0.058,0.093,1.25
Ⅲ类,31.1,7.58,5.97,13968.1,5.1,2.37,0.231,0.06,1.1
Ⅲ类,31.7,7.11,5.46,102.0,9.9,2.74,0.004,0.056,0.92
Ⅱ类,31.1,7.28,7.11,143.2,26.3,1.79,0.024,0.026,2.71
Ⅱ类,28.4,6.7,7.43,109.8,38.4,2.02,0.008,0.03,2.22
Ⅳ类,31.3,7.31,4.48,273.8,24.8,4.05,0.001,0.061,0.75
Ⅲ类,30.4,6.51,5.88,78.4,10.1,1.82,0.01,0.036,0.72
Ⅱ类,29.3,6.8,7.03,66.9,14.4,2.54,0.009,0.044,0.69
Ⅱ类,29.4,7.29,6.88,136.9,3.7,2.18,0.01,0.036,0.38
Ⅳ类,32.6,7.1,5.72,203.4,24.1,7.02,0.102,0.091,1.47
Ⅱ类,29.7,6.96,6.61,73.4,8.8,1.58,0.003,0.022,1.27
Ⅳ类,31.5,6.72,4.91,171.7,12.0,2.37,0.085,0.052,0.99
Ⅴ类,31.7,6.66,2.35,181.3,23.5,4.38,0.674,0.173,2.75
Ⅱ类,32.0,7.15,6.83,108.2,14.8,2.79,0.006,0.021,0.39
Ⅴ类,30.8,7.18,2.85,174.4,10.6,3.87,0.098,0.109,1.92
Ⅲ类,29.4,6.86,5.78,115.1,15.0,1.92,0.009,0.034,1.53
Ⅱ类,30.8,7.57,6.92,164.2,12.1,2.64,0.014,0.088,1.62
Ⅱ类,29.6,7.6,8.35,85.8,5.2,1.93,0.004,0.037,0.87
Ⅱ类,30.5,7.42,7.38,162.0,20.1,3.03,0.141,0.061,0.84
Ⅱ类,25.6,8.42,9.83,183.6,22.7,3.65,0.066,0.048,1.13
Ⅲ类,31.4,7.94,5.72,371.7,19.4,4.1,0.017,0.051,0.85
Ⅱ类,26.3,7.88,7.27,390.3,125.4,1.94,0.017,0.098,3.06
Ⅱ类,26.3,7.88,6.76,375.3,120.8,2.58,0.115,0.064,4.15
Ⅱ类,29.5,7.78,7.09,796.2,9.6,1.87,0.021,0.017,1.46
Ⅲ类,29.0,7.62,5.31,388.6,12.1,4.99,0.034,0.006,0.87
Ⅳ类,26.1,7.59,4.84,376.1,7.8,4.94,0.009,0.089,2.43
Ⅲ类,24.9,8.07,7.07,406.9,112.5,1.76,0.001,0.109,1.98
Ⅱ类,29.0,8.16,7.47,518.1,18.0,1.02,0.024,0.024,1.82
Ⅲ类,33.0,7.62,5.85,407.7,13.7,1.34,0.036,0.049,1.29
Ⅱ类,32.0,7.75,9.31,298.1,13.2,3.2,0.04,0.033,1.38
Ⅳ类,28.6,7.78,4.95,644.6,1.6,2.04,0.013,0.03,0.64
Ⅲ类,24.6,8.01,7.15,407.5,123.8,2.2,0.072,0.162,2.03
Ⅰ类,19.3,8.3,8.76,229.9,13.2,0.94,0.021,0.008,0.9
Ⅲ类,31.5,7.27,7.39,515.0,16.8,5.81,0.054,0.049,1.26
Ⅱ类,27.8,7.61,7.19,415.0,13.1,1.86,0.006,0.051,1.36
Ⅱ类,22.9,7.83,9.66,351.7,22.1,1.13,0.006,0.041,2.84
Ⅰ类,19.5,8.28,9.16,434.4,4.8,0.24,0.017,0.007,1.07
Ⅲ类,25.8,7.48,7.04,215.1,46.1,4.07,0.018,0.117,1.97
Ⅲ类,30.2,7.97,7.73,299.3,55.3,5.58,0.005,0.108,2.18
劣Ⅵ类,27.8,9.05,15.84,182.2,3.9,1.6,0.012,0.025,0.88
Ⅱ类,27.7,8.24,9.45,383.4,23.5,2.02,0.017,0.05,1.77
Ⅱ类,23.7,7.84,7.44,289.8,11.1,0.49,0.004,0.007,0.79
Ⅱ类,28.4,7.79,8.69,289.3,9.6,1.38,0.037,0.034,1.04
Ⅱ类,19.4,7.71,8.43,117.9,11.4,2.16,0.018,0.052,1.62
Ⅱ类,23.4,7.69,6.59,391.2,10.6,0.85,0.014,0.038,3.11
Ⅱ类,22.9,7.89,8.23,236.2,33.2,1.04,0.011,0.026,1.8
Ⅱ类,24.8,7.65,6.67,409.9,45.1,1.82,0.093,0.081,2.1
Ⅲ类,27.0,7.67,5.81,420.6,10.2,2.28,0.039,0.099,8.08
Ⅱ类,23.7,7.66,7.42,245.0,92.2,1.87,0.055,0.056,1.75
Ⅲ类,26.3,7.96,6.45,390.4,18.6,1.88,0.055,0.113,2.45
Ⅲ类,30.7,7.66,7.27,317.8,21.1,1.6,0.022,0.12,1.42
Ⅴ类,31.5,7.18,2.06,1160.7,13.0,4.74,0.084,0.127,1.08
Ⅲ类,30.4,7.65,6.55,406.6,27.6,2.05,0.032,0.126,2.64
Ⅰ类,19.3,7.61,8.45,250.4,26.8,1.22,0.019,0.017,0.62
Ⅰ类,19.7,7.94,8.06,191.9,29.1,0.38,0.008,0.014,1.07
劣Ⅵ类,29.6,7.23,1.9,293.7,19.1,5.55,0.019,0.057,0.69
Ⅲ类,32.7,7.84,5.8,459.3,14.5,1.99,0.004,0.126,1.7
Ⅱ类,28.2,8.3,8.08,419.2,3.7,1.18,0.016,0.027,3.95
Ⅲ类,32.8,7.7,7.36,454.2,15.5,4.79,0.098,0.089,1.75
Ⅲ类,30.3,7.64,5.44,353.3,19.7,1.82,0.033,0.037,2.5
Ⅰ类,28.6,7.9,8.37,145.8,156.1,1.14,0.011,0.011,1.03
Ⅱ类,28.1,8.1,7.29,498.9,15.7,1.51,0.036,0.037,3.45
Ⅱ类,26.0,7.81,6.2,462.5,14.5,1.18,0.07,0.083,2.5
Ⅳ类,31.6,7.5,4.49,478.4,6.3,4.52,0.033,0.14,0.61
Ⅰ类,16.3,8.42,9.16,284.6,71.9,1.14,0.003,0.015,0.92
Ⅱ类,27.4,8.69,7.65,248.5,3.5,1.57,0.006,0.013,0.22
Ⅰ类,19.9,8.48,8.63,280.3,52.1,0.84,0.008,0.017,1.5
Ⅱ类,29.1,7.97,7.36,354.0,10.6,1.18,0.001,0.011,0.81
Ⅰ类,22.8,8.17,7.61,359.9,23.0,1.6,0.027,0.003,1.43
Ⅰ类,22.8,8.05,7.7,345.6,12.0,1.24,0.01,0.014,1.01
Ⅲ类,27.3,8.01,5.62,375.6,10.1,1.48,0.011,0.017,1.0
Ⅲ类,22.7,8.15,7.84,350.5,18.8,4.08,0.004,0.029,0.6
Ⅱ类,24.7,7.7,7.31,288.1,121.8,2.33,0.196,0.086,1.92
Ⅱ类,33.4,7.91,6.16,432.7,12.5,3.28,0.174,0.086,0.43
Ⅲ类,31.5,7.69,5.02,567.6,11.8,4.66,0.072,0.137,1.81
Ⅱ类,22.3,8.04,8.0,234.6,134.6,1.97,0.008,0.064,2.86
Ⅱ类,26.4,7.52,6.81,301.2,20.1,3.27,0.026,0.095,4.1
Ⅱ类,29.2,8.0,6.63,412.4,10.2,1.65,0.02,0.014,1.22
Ⅱ类,21.4,8.0,8.45,218.2,60.4,1.09,0.009,0.069,1.51
Ⅳ类,31.3,7.88,4.28,607.4,9.9,4.46,0.039,0.078,0.73
Ⅱ类,21.7,7.36,7.86,244.0,98.4,2.23,0.175,0.063,2.3
Ⅱ类,23.0,7.88,7.36,237.3,129.0,2.97,0.008,0.096,0.53
Ⅱ类,23.3,8.25,8.28,390.8,41.7,1.42,0.002,0.039,1.84
Ⅱ类,32.5,8.09,9.32,627.2,22.1,2.03,0.008,0.056,1.91
Ⅰ类,23.0,8.11,7.8,490.2,7.0,0.7,0.013,0.01,0.78
Ⅱ类,20.4,8.13,8.26,325.1,17.0,1.28,0.082,0.088,2.93
Ⅳ类,27.9,7.51,4.11,521.8,6.9,3.28,0.038,0.058,0.43
