水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,25.7,7.19,7.87,51.6,21.0,2.19,0.039,0.045,0.62
Ⅳ类,32.0,7.32,3.99,923.8,15.4,3.79,0.24,0.133,1.82
Ⅳ类,30.1,7.65,4.26,19594.7,353.3,3.2,0.048,0.066,1.39
Ⅲ类,32.9,7.6,6.7,1003.9,31.0,5.09,0.167,0.154,2.48
劣Ⅵ类,32.7,9.41,17.72,313.5,84.0,4.04,0.019,0.08,2.42
劣Ⅵ类,33.1,9.11,12.08,136.8,55.6,3.01,0.091,0.112,2.02
Ⅱ类,31.4,7.28,6.34,127.5,6.0,2.8,0.071,0.052,1.65
Ⅱ类,30.1,6.86,7.17,98.5,22.7,1.58,0.026,0.056,1.92
Ⅰ类,30.5,8.94,9.51,54.2,4.1,1.63,0.011,0.01,0.64
Ⅱ类,31.1,7.17,6.89,105.0,16.5,1.55,0.048,0.061,1.73
Ⅱ类,26.8,7.05,8.09,37.6,18.6,1.77,0.05,0.054,0.61
Ⅱ类,31.6,7.47,8.35,139.7,4.8,1.63,0.027,0.041,2.0
Ⅱ类,25.7,7.91,9.41,32.2,9.1,1.56,0.236,0.013,0.31
Ⅲ类,30.3,7.87,6.48,368.2,38.6,5.24,0.179,0.093,1.05
Ⅳ类,31.2,8.3,9.15,312.8,15.5,7.59,0.161,0.042,2.58
Ⅳ类,30.0,7.4,3.77,465.3,29.8,6.24,0.209,0.131,3.12
Ⅳ类,28.9,7.26,3.01,360.2,25.1,3.55,0.671,0.161,4.99
Ⅴ类,28.2,6.74,2.86,218.1,67.1,6.43,1.13,0.184,4.37
Ⅴ类,29.6,6.93,2.17,312.8,52.7,6.8,0.947,0.136,2.79
劣Ⅵ类,29.1,6.57,1.57,311.5,43.4,5.74,1.565,0.169,3.73
劣Ⅵ类,29.8,7.08,0.95,535.7,40.1,5.47,0.745,0.183,5.11
Ⅳ类,26.8,6.29,4.11,165.9,46.1,5.32,0.453,0.095,2.36
Ⅳ类,30.7,7.46,4.34,469.4,16.3,3.24,0.152,0.072,1.81
Ⅴ类,30.2,7.17,2.74,409.7,21.8,6.98,0.841,0.18,3.28
Ⅲ类,30.4,7.79,5.7,244.4,32.2,1.75,0.086,0.079,1.58
Ⅱ类,27.8,7.08,6.16,104.5,31.5,2.28,0.12,0.048,1.38
Ⅳ类,29.9,7.4,4.18,370.5,43.3,5.03,0.183,0.082,1.45
Ⅳ类,28.8,7.43,4.74,358.1,11.4,3.59,0.06,0.073,1.8
Ⅲ类,28.5,7.11,5.02,150.3,19.2,3.27,0.101,0.049,1.51
劣Ⅵ类,29.7,6.95,1.61,317.6,45.7,5.72,0.359,0.09,1.69
Ⅲ类,28.6,7.4,5.26,430.4,42.1,4.07,0.096,0.146,1.36
Ⅳ类,29.2,7.87,3.86,856.0,15.1,5.35,0.257,0.126,2.16
Ⅴ类,29.3,7.3,2.08,388.0,25.2,3.83,0.091,0.135,1.37
劣Ⅵ类,29.2,7.86,0.84,1657.9,28.0,5.07,0.108,0.1,0.57
Ⅴ类,30.4,7.17,2.88,427.8,23.5,3.74,0.059,0.08,1.83
Ⅱ类,30.9,7.52,6.62,288.5,25.0,3.2,0.052,0.075,1.48
Ⅳ类,30.5,8.23,8.53,872.4,11.8,6.72,0.294,0.053,1.55
Ⅴ类,30.0,7.32,2.8,388.5,27.5,3.83,0.01,0.076,2.21
Ⅲ类,29.9,8.52,8.05,599.4,16.3,5.41,0.026,0.038,0.9
Ⅱ类,29.8,6.66,6.7,150.3,32.5,2.44,0.023,0.051,1.51
Ⅴ类,32.0,7.04,2.59,326.9,32.2,6.05,0.036,0.12,4.19
Ⅲ类,29.5,7.62,5.55,294.9,39.7,2.98,0.057,0.061,2.2
Ⅴ类,28.2,7.02,2.55,333.9,59.2,7.71,1.082,0.326,3.6
Ⅳ类,27.9,7.56,4.49,344.8,43.9,2.31,0.06,0.065,1.14
Ⅳ类,28.5,7.28,3.99,619.4,16.3,3.38,0.393,0.189,4.29
Ⅱ类,30.8,8.0,8.11,1539.1,6.3,3.21,0.169,0.093,0.9
Ⅳ类,30.3,8.86,9.74,1480.1,150.5,7.8,0.034,0.137,1.27
Ⅴ类,29.4,8.33,2.52,1407.2,9.5,6.74,0.073,0.074,0.68
Ⅱ类,27.0,7.28,7.87,424.9,36.9,3.23,0.014,0.044,1.31
Ⅲ类,29.6,7.65,5.74,250.4,29.2,1.81,0.046,0.057,1.68
Ⅲ类,30.6,7.7,5.93,197.2,9.0,3.56,0.007,0.03,0.57
Ⅲ类,29.8,7.45,5.67,243.5,29.8,1.92,0.048,0.051,2.08
Ⅱ类,29.2,8.86,7.81,84.0,3.0,2.07,0.009,0.018,0.57
劣Ⅵ类,28.4,7.35,0.65,353.9,53.5,3.96,0.222,0.072,0.76
Ⅱ类,27.1,6.89,10.12,55.3,10.5,1.6,0.057,0.036,1.17
Ⅱ类,27.2,7.72,7.57,168.9,14.1,1.33,0.0003,0.056,1.5
Ⅱ类,27.3,8.19,9.8,198.3,3.0,1.83,0.004,0.038,1.64
劣Ⅵ类,28.3,6.87,0.71,478.4,95.0,5.77,0.463,0.143,2.98
Ⅳ类,30.0,7.05,4.23,359.8,65.5,6.86,0.445,0.151,2.33
Ⅳ类,29.7,6.91,4.72,333.3,50.2,3.19,0.009,0.13,1.88
Ⅳ类,28.4,7.23,5.87,444.5,72.6,6.61,0.334,0.261,2.92
Ⅴ类,29.4,7.25,4.71,419.6,73.3,7.44,0.167,0.346,2.78
Ⅱ类,31.5,7.77,6.57,891.2,11.8,3.06,0.04,0.099,3.08
Ⅲ类,30.9,7.81,6.5,817.6,16.3,3.64,0.037,0.158,1.5
Ⅳ类,33.2,8.41,9.71,1101.4,25.8,6.15,0.274,0.087,1.61
Ⅲ类,32.2,7.93,6.41,237.7,41.3,4.5,0.176,0.102,1.96
Ⅳ类,32.9,7.53,4.97,754.5,17.7,2.56,0.433,0.133,2.07
Ⅳ类,30.8,7.55,5.85,702.0,2.7,6.66,0.01,0.153,0.71
Ⅳ类,28.4,7.59,4.55,832.7,23.1,2.22,0.014,0.094,2.85
劣Ⅵ类,29.7,7.3,5.58,843.6,21.7,6.9,2.118,0.336,5.97
Ⅲ类,31.1,8.3,6.37,1966.2,25.7,5.63,0.097,0.103,1.25
Ⅲ类,30.1,7.36,5.68,955.5,0.01,5.53,0.009,0.157,1.89
Ⅲ类,30.8,8.48,11.13,1188.5,10.7,5.5,0.048,0.093,1.9
劣Ⅵ类,31.4,9.21,16.18,343.7,12.0,5.22,0.01,0.061,0.68
Ⅱ类,25.2,7.46,8.04,83.3,24.7,2.45,0.049,0.044,2.11
劣Ⅵ类,30.3,9.27,9.92,265.5,12.4,4.67,0.018,0.041,0.7
Ⅱ类,26.6,7.89,8.65,116.2,25.9,2.75,0.037,0.041,1.24
Ⅱ类,15.5,7.01,6.51,77.7,3.1,2.05,0.005,0.006,0.82
Ⅱ类,30.6,8.45,8.1,101.0,3.6,1.54,0.009,0.037,0.25
劣Ⅵ类,28.7,9.27,10.51,145.1,14.7,2.2,0.007,0.032,0.81
劣Ⅵ类,28.5,7.91,1.7,1474.4,53.8,5.03,0.072,0.104,1.28
Ⅴ类,31.2,7.94,2.77,1481.7,17.0,5.19,0.084,0.115,1.16
Ⅲ类,31.7,8.63,8.44,730.1,5.5,5.2,0.049,0.059,0.78
Ⅲ类,29.3,7.71,5.38,239.1,32.1,1.57,0.038,0.045,1.87
Ⅱ类,25.2,7.28,6.5,177.4,14.5,2.26,0.037,0.036,1.48
Ⅲ类,29.7,7.53,5.47,217.4,5.6,3.16,0.032,0.055,1.63
Ⅱ类,27.4,7.61,6.59,200.3,14.4,1.84,0.079,0.035,1.04
Ⅳ类,31.2,7.23,4.5,260.9,18.7,7.38,0.064,0.108,2.49
Ⅲ类,25.8,7.41,5.95,178.0,35.2,1.79,0.113,0.102,1.87
Ⅲ类,29.4,7.23,6.67,248.7,50.1,4.59,0.341,0.138,3.02
Ⅲ类,28.9,7.64,5.63,447.3,8.8,4.18,0.63,0.1,2.86
Ⅳ类,28.7,7.26,4.7,194.4,28.2,3.2,0.01,0.038,1.41
Ⅱ类,31.0,6.92,6.06,96.0,8.0,1.29,0.015,0.049,1.22
Ⅲ类,31.5,7.13,5.74,875.9,146.7,2.16,0.051,0.068,1.45
劣Ⅵ类,29.8,9.16,9.74,42.0,8.9,2.09,0.021,0.025,0.44
Ⅱ类,32.2,8.78,8.74,113.8,2.4,2.36,0.025,0.031,0.95
Ⅲ类,31.2,7.2,7.31,125.0,34.3,3.97,0.078,0.117,1.68
Ⅱ类,31.8,6.48,9.55,177.5,3.2,1.69,0.027,0.062,0.43
Ⅲ类,30.0,7.04,6.05,117.0,20.7,1.95,0.222,0.166,3.03
Ⅲ类,32.0,8.09,8.48,125.7,28.8,2.3,0.032,0.118,1.14
Ⅱ类,28.8,7.01,6.18,60.3,1.1,1.92,0.029,0.023,0.86
Ⅱ类,29.7,7.02,6.94,111.1,26.1,3.39,0.232,0.096,2.54
Ⅱ类,27.2,6.8,6.78,81.9,3.6,1.6,0.027,0.034,1.04
Ⅱ类,31.1,7.23,6.32,164.5,4.4,2.04,0.013,0.058,1.5
Ⅱ类,31.1,7.17,7.48,90.7,2.3,2.21,0.03,0.088,1.67
Ⅱ类,30.9,7.13,14.98,117.6,5.3,2.33,0.053,0.038,0.81
Ⅱ类,30.6,7.03,6.37,123.0,20.0,2.42,0.188,0.033,1.44
Ⅲ类,29.2,7.27,7.95,133.8,6.5,2.0,0.086,0.105,2.14
Ⅱ类,30.3,7.08,6.0,130.9,3.5,0.93,0.24,0.061,2.19
Ⅲ类,32.0,7.11,5.34,150.4,11.4,1.63,0.258,0.088,2.43
Ⅲ类,29.3,7.06,5.51,215.2,19.7,1.54,0.106,0.086,1.64
Ⅲ类,30.8,6.52,5.86,151.4,15.0,2.52,0.172,0.113,6.16
Ⅲ类,30.7,6.61,6.69,210.0,26.2,1.92,0.094,0.103,11.79
Ⅱ类,29.1,7.13,6.93,200.8,36.1,1.56,0.251,0.09,1.68
Ⅴ类,31.8,6.68,2.14,749.7,275.2,3.8,0.48,0.254,2.95
Ⅳ类,31.7,6.42,4.82,174.5,24.9,2.75,0.727,0.182,4.08
Ⅳ类,29.8,6.74,4.88,154.2,9.4,1.9,0.22,0.175,5.67
Ⅳ类,30.8,6.79,4.3,233.8,13.3,2.02,0.117,0.061,1.59
Ⅲ类,29.7,6.78,5.42,110.5,13.7,1.85,0.093,0.063,1.48
Ⅱ类,28.7,6.95,7.63,63.8,24.9,2.34,0.059,0.05,1.3
Ⅲ类,30.2,6.74,5.88,61.8,15.6,1.93,0.158,0.05,1.3
Ⅱ类,29.9,6.81,6.36,95.5,15.2,2.46,0.143,0.093,1.44
Ⅲ类,30.9,6.93,5.83,89.9,3.2,2.28,0.097,0.035,1.12
Ⅱ类,30.8,7.03,7.88,82.8,9.6,2.17,0.024,0.054,1.14
Ⅲ类,28.1,7.17,6.39,74.1,36.1,3.17,0.186,0.163,2.14
Ⅱ类,30.0,7.46,7.21,262.3,21.6,1.32,0.016,0.071,1.94
Ⅳ类,32.9,6.91,3.92,216.0,7.6,1.39,0.108,0.098,1.67
Ⅳ类,31.2,6.93,4.23,541.4,133.0,5.44,0.122,0.242,2.12
Ⅲ类,28.7,7.31,7.23,56.4,9.2,2.7,0.039,0.108,1.6
Ⅲ类,30.0,7.07,6.37,52.8,24.8,2.07,0.043,0.12,1.78
Ⅱ类,30.3,6.81,6.63,65.7,13.2,1.7,0.056,0.096,1.61
Ⅱ类,28.6,7.22,6.95,151.8,11.9,1.48,0.05,0.061,1.6
Ⅲ类,29.9,6.47,5.1,190.8,19.8,4.1,0.1,0.079,2.28
Ⅲ类,31.5,7.14,5.28,139.1,11.5,1.9,0.054,0.067,1.32
Ⅳ类,30.7,6.34,3.18,193.5,14.3,2.13,0.098,0.116,2.1
Ⅱ类,31.3,7.26,6.96,89.2,24.3,2.59,0.059,0.056,1.46
Ⅱ类,29.5,8.05,6.51,178.9,21.6,2.06,0.041,0.071,1.79
Ⅱ类,31.4,7.51,6.21,156.1,25.2,2.62,0.213,0.074,1.32
Ⅲ类,28.1,7.02,5.82,113.4,20.1,3.24,0.116,0.07,1.74
Ⅱ类,28.4,7.17,7.18,175.1,16.5,2.11,0.273,0.05,1.18
Ⅱ类,26.4,6.79,6.52,131.2,29.6,1.83,0.066,0.068,1.37
Ⅱ类,26.5,7.77,6.8,233.8,21.4,2.95,0.126,0.072,1.18
Ⅲ类,30.3,7.99,7.07,339.0,10.9,3.02,0.047,0.121,2.16
Ⅲ类,29.7,7.77,7.0,353.0,5.7,2.63,0.121,0.123,2.4
Ⅳ类,27.6,7.45,4.3,405.1,10.8,2.63,0.116,0.103,1.74
Ⅱ类,27.5,6.66,6.43,85.3,49.5,3.0,0.24,0.065,1.44
Ⅱ类,29.4,7.6,6.45,306.4,14.4,2.1,0.078,0.069,1.28
Ⅲ类,29.8,6.75,6.13,125.5,10.2,2.68,0.052,0.031,1.18
Ⅱ类,26.7,6.57,6.39,69.4,79.9,3.37,0.288,0.1,1.55
Ⅲ类,28.2,6.68,5.02,120.1,6.6,1.0,0.02,0.028,0.96
Ⅳ类,27.2,7.19,4.71,196.7,55.7,3.82,0.334,0.107,1.91
Ⅲ类,31.2,7.4,6.47,332.7,16.2,4.34,0.499,0.095,2.16
Ⅱ类,31.3,8.04,7.5,378.4,10.7,2.37,0.035,0.052,1.0
Ⅲ类,30.9,7.22,5.56,372.3,9.2,3.28,0.369,0.056,2.28
Ⅲ类,31.2,8.6,6.29,201.3,13.6,4.6,0.084,0.044,1.23
Ⅱ类,30.1,6.82,7.32,79.8,10.1,2.6,0.173,0.075,1.26
Ⅱ类,29.6,7.21,6.38,131.7,11.7,2.5,0.11,0.076,1.28
Ⅲ类,29.9,6.89,5.65,137.8,18.0,1.94,0.049,0.084,1.66
Ⅱ类,30.0,7.13,7.05,109.0,5.7,1.6,0.072,0.03,0.94
Ⅱ类,30.8,7.57,8.06,139.4,23.5,1.55,0.046,0.038,1.45
Ⅱ类,30.6,7.6,7.03,143.3,8.6,2.12,0.095,0.095,1.63
Ⅲ类,30.0,7.26,6.04,122.1,10.7,3.73,0.122,0.108,1.82
Ⅲ类,30.9,7.21,5.42,129.6,8.6,2.38,0.14,0.102,1.62
Ⅲ类,30.2,7.18,5.4,104.8,25.4,2.86,0.187,0.109,1.31
Ⅱ类,30.2,8.27,9.23,131.3,32.5,2.66,0.3,0.068,0.92
Ⅱ类,27.8,6.97,6.94,98.8,9.4,1.7,0.072,0.019,0.67
Ⅱ类,29.5,7.76,8.55,158.3,29.4,1.49,0.045,0.037,0.88
劣Ⅵ类,30.8,7.06,1.1,225.5,5.2,0.76,0.012,0.041,1.67
Ⅱ类,25.3,7.31,7.84,83.4,7.0,1.43,0.029,0.027,0.75
Ⅱ类,30.2,8.4,13.12,107.1,3.8,2.48,0.015,0.024,2.68
Ⅱ类,32.2,7.34,6.04,152.1,11.4,1.41,0.08,0.048,1.27
Ⅱ类,32.2,7.25,6.77,124.0,6.3,3.72,0.007,0.055,1.05
Ⅳ类,29.5,7.27,4.89,155.9,11.7,3.2,0.082,0.04,0.94
Ⅱ类,31.6,6.83,6.04,69.8,17.5,3.61,0.426,0.094,1.41
Ⅱ类,31.0,7.3,6.81,116.1,13.0,2.21,0.18,0.078,1.5
Ⅳ类,32.0,7.37,4.81,207.5,11.8,2.26,0.149,0.042,1.15
Ⅱ类,30.8,7.51,7.1,142.3,10.4,1.89,0.045,0.045,1.17
Ⅳ类,28.5,7.16,4.64,192.2,17.5,3.8,0.242,0.014,1.75
Ⅱ类,29.9,7.25,8.02,148.2,102.7,1.68,0.016,0.046,1.21
Ⅳ类,28.6,7.15,4.89,158.8,26.5,3.33,0.402,0.106,3.05
Ⅲ类,29.9,7.12,5.97,132.8,55.5,3.42,0.14,0.125,1.9
Ⅲ类,26.1,6.77,8.67,45.5,94.9,4.03,0.131,0.169,1.66
Ⅱ类,25.0,6.97,8.17,37.3,12.0,1.18,0.005,0.026,0.89
Ⅲ类,29.8,7.66,7.76,103.6,41.6,3.82,0.112,0.124,2.03
Ⅲ类,29.0,6.89,6.68,76.9,33.3,3.55,0.22,0.101,1.72
Ⅱ类,27.8,6.54,6.75,94.8,16.6,3.24,0.212,0.077,1.82
Ⅲ类,28.8,6.5,5.76,94.8,15.6,1.77,0.165,0.044,1.04
Ⅳ类,29.9,6.56,5.9,100.1,19.9,3.25,0.086,0.081,1.18
Ⅲ类,29.4,6.91,5.53,259.5,17.8,1.72,0.263,0.052,1.08
Ⅴ类,33.1,6.61,2.63,99.0,34.4,2.16,0.002,0.058,1.08
Ⅱ类,29.5,7.35,6.88,141.5,12.5,2.35,0.028,0.097,1.35
Ⅱ类,27.2,6.61,6.57,90.8,45.2,2.22,0.188,0.042,1.52
Ⅱ类,29.8,6.95,8.66,270.3,8.0,1.56,0.06,0.031,0.93
Ⅲ类,30.1,7.18,5.83,135.6,13.4,2.02,0.072,0.087,1.28
Ⅱ类,31.4,7.0,6.5,138.3,11.1,1.98,0.001,0.089,1.61
Ⅱ类,30.4,7.63,7.75,523.0,7.7,3.06,0.024,0.011,2.05
Ⅰ类,29.0,8.15,10.0,513.7,8.4,1.21,0.02,0.005,5.24
Ⅳ类,26.7,8.8,12.92,849.6,10.3,6.42,0.137,0.042,2.01
Ⅱ类,29.5,7.81,8.9,891.8,4.7,2.77,0.004,0.024,5.46
劣Ⅵ类,28.0,9.35,17.51,364.2,8.4,6.35,0.007,0.053,0.98
Ⅴ类,30.0,8.03,23.62,1187.3,7.9,5.72,0.028,0.305,4.28
Ⅰ类,28.8,8.33,12.16,654.7,12.7,1.22,0.012,0.015,17.87
Ⅲ类,28.9,7.71,5.42,1213.0,6.6,4.03,0.073,0.052,1.41
Ⅲ类,31.0,8.27,11.52,1344.4,5.7,4.94,0.007,0.064,2.75
Ⅳ类,31.6,7.88,11.32,4693.8,96.4,7.89,0.098,0.095,3.84
劣Ⅵ类,31.2,9.49,12.48,611.4,41.2,9.31,0.034,0.099,2.01
Ⅴ类,29.1,7.72,2.36,2961.5,48.2,4.95,0.462,0.233,3.93
Ⅳ类,30.8,8.91,11.44,777.5,13.0,6.12,0.206,0.059,1.81
Ⅲ类,31.0,7.85,8.91,1541.3,19.3,4.21,0.065,0.047,12.0
Ⅲ类,31.3,8.24,8.95,644.4,17.1,5.02,0.023,0.073,1.35
Ⅳ类,31.2,7.73,4.66,2171.7,53.0,6.53,0.207,0.237,3.62
Ⅳ类,30.3,7.93,5.57,1520.8,30.5,7.5,0.48,0.196,3.94
Ⅲ类,31.1,7.9,8.39,1504.5,13.8,4.72,0.191,0.126,1.54
Ⅲ类,30.3,8.5,13.17,1367.0,15.9,5.86,0.061,0.087,1.97
Ⅳ类,27.8,7.77,3.44,977.3,18.0,4.52,0.122,0.137,2.45
Ⅲ类,30.8,7.59,7.5,591.9,27.9,4.74,0.286,0.069,1.62
Ⅲ类,33.0,8.92,16.26,1474.5,24.2,5.17,0.026,0.159,1.81
Ⅲ类,31.0,8.1,14.13,1091.5,32.0,4.66,0.55,0.111,3.33
Ⅳ类,32.3,8.67,9.34,1088.0,17.3,4.83,0.178,0.208,4.58
Ⅳ类,30.5,7.77,7.78,1582.5,35.3,6.57,0.217,0.168,3.59
Ⅱ类,30.3,8.16,9.82,950.5,16.6,3.93,0.028,0.008,3.66
劣Ⅵ类,29.3,7.7,1.37,1069.2,73.6,5.65,2.265,0.323,4.88
Ⅱ类,32.1,8.15,10.21,721.3,4.8,3.65,0.072,0.029,2.39
Ⅲ类,28.2,8.21,11.49,960.1,64.2,2.36,0.002,0.12,26.53
Ⅳ类,27.8,8.46,6.39,1066.8,21.4,7.25,0.123,0.12,2.49
劣Ⅵ类,25.8,7.5,3.0,646.0,13.2,4.8,2.179,0.395,5.74
劣Ⅵ类,29.1,7.95,8.28,561.6,1.5,6.6,0.146,0.405,5.65
Ⅴ类,28.8,7.62,6.81,626.6,14.4,6.51,0.903,0.304,5.27
Ⅳ类,26.6,7.43,3.0,748.2,40.8,5.85,0.415,0.295,5.32
Ⅱ类,32.3,7.98,10.98,1421.5,79.0,2.24,0.034,0.056,2.92
Ⅲ类,25.6,8.57,7.73,1571.0,30.8,5.76,0.024,0.06,1.09
Ⅲ类,30.4,7.95,7.41,1236.9,49.5,3.0,0.046,0.123,4.46
Ⅳ类,29.9,8.07,12.33,2872.2,52.0,7.26,0.127,0.129,3.88
Ⅲ类,27.7,8.04,9.54,1914.9,160.1,4.2,0.032,0.092,1.88
Ⅱ类,24.4,8.12,9.11,1108.7,6.9,1.4,0.051,0.027,1.29
Ⅳ类,31.2,8.15,8.75,1714.1,22.9,5.06,1.22,0.214,5.31
Ⅳ类,32.6,8.07,7.16,1759.0,18.2,4.52,0.657,0.282,5.77
Ⅳ类,29.8,8.06,11.21,2663.7,50.0,6.22,0.103,0.073,2.2
Ⅴ类,31.7,7.37,7.29,8305.4,64.2,10.28,0.122,0.137,2.44
Ⅴ类,30.3,7.75,2.53,1330.0,97.0,7.47,1.029,0.257,5.13
Ⅳ类,29.7,8.14,6.95,1061.9,42.6,7.26,0.714,0.253,4.01
Ⅲ类,31.8,8.19,8.48,622.3,20.2,2.62,0.114,0.137,2.84
Ⅱ类,30.8,8.73,9.08,268.3,1.4,2.09,0.01,0.006,0.32
Ⅳ类,27.2,7.81,5.99,903.3,55.0,2.41,0.068,0.21,2.71
Ⅱ类,30.2,8.54,18.83,474.0,2.7,1.87,0.005,0.034,1.74
Ⅱ类,25.3,8.5,10.68,304.8,13.4,3.17,0.001,0.023,2.38
Ⅲ类,31.6,7.66,7.01,730.6,13.3,1.94,0.05,0.187,2.9
Ⅱ类,31.8,8.6,8.57,546.7,17.1,1.61,0.052,0.028,2.21
Ⅱ类,33.3,7.95,8.71,586.9,7.5,2.39,0.003,0.021,2.73
Ⅱ类,31.4,8.25,8.19,509.1,3.0,2.59,0.004,0.015,0.68
Ⅱ类,32.2,8.37,9.97,435.9,10.2,3.15,0.005,0.053,2.94
Ⅳ类,30.4,7.49,4.25,519.4,7.6,4.98,0.657,0.227,5.48
Ⅰ类,31.9,8.14,9.33,529.7,5.7,1.27,0.004,0.009,3.33
Ⅲ类,30.6,8.15,7.06,884.0,56.0,2.15,0.367,0.137,7.24
Ⅳ类,31.4,7.55,3.18,1465.1,118.9,4.28,0.089,0.251,7.36
Ⅰ类,33.9,8.36,16.58,456.6,4.9,0.74,0.004,0.013,5.74
Ⅲ类,31.0,7.73,5.02,1461.3,103.8,3.73,0.403,0.16,6.66
Ⅳ类,30.8,7.9,6.0,1950.5,52.1,4.44,0.383,0.239,7.65
Ⅱ类,34.2,8.21,6.76,1075.0,11.9,2.69,0.02,0.075,2.63
Ⅳ类,32.4,7.95,7.33,720.4,55.7,7.81,0.079,0.233,3.59
Ⅱ类,31.2,7.95,8.22,841.6,109.2,2.26,0.052,0.095,4.69
Ⅳ类,30.2,7.7,7.06,1409.9,41.9,2.46,0.362,0.268,10.67
Ⅳ类,24.3,7.59,6.66,1404.4,162.7,4.21,0.11,0.224,7.86
Ⅳ类,30.6,7.73,3.36,1180.7,20.4,3.98,0.56,0.099,0.79
Ⅱ类,31.3,8.67,13.14,968.9,8.3,2.24,0.158,0.014,1.23
Ⅳ类,28.6,7.54,4.22,702.9,61.2,7.68,0.723,0.278,2.06
Ⅱ类,31.2,8.45,9.64,863.7,4.7,2.47,0.018,0.013,4.36
Ⅱ类,32.4,7.98,6.93,881.2,23.2,3.28,0.022,0.049,2.38
Ⅱ类,32.7,7.77,6.29,637.4,4.1,2.77,0.022,0.067,1.18
Ⅲ类,31.0,7.76,5.76,1574.9,11.2,3.47,0.028,0.131,2.73
Ⅱ类,30.8,7.63,7.18,344.9,8.2,2.6,0.009,0.035,0.78
Ⅲ类,33.3,7.49,5.85,769.1,28.8,4.8,0.5,0.171,4.47
Ⅱ类,33.4,8.74,12.63,576.2,13.5,3.58,0.018,0.046,1.42
Ⅰ类,33.1,8.47,7.52,267.2,2.0,1.78,0.003,0.008,0.74
Ⅱ类,31.0,8.47,6.85,266.6,4.4,1.01,0.006,0.009,0.73
Ⅱ类,31.6,8.74,10.67,202.2,9.5,3.15,0.001,0.012,0.43
Ⅳ类,32.6,8.01,24.97,537.5,23.1,9.24,0.23,0.281,2.21
Ⅱ类,33.0,8.52,13.62,428.9,18.7,3.11,0.003,0.024,1.61
Ⅲ类,33.8,7.87,6.82,373.5,36.6,4.02,0.008,0.058,0.96
Ⅲ类,35.2,7.98,10.02,1038.7,5.3,4.37,0.077,0.085,0.77
Ⅲ类,29.5,8.34,13.52,1151.2,12.0,5.05,0.055,0.074,1.59
劣Ⅵ类,33.0,7.59,4.75,997.8,589.5,6.78,0.845,0.413,10.93
Ⅴ类,29.1,7.99,17.57,1112.3,21.0,11.06,0.013,0.184,2.27
Ⅱ类,33.1,8.24,8.4,363.5,5.3,3.81,0.012,0.042,0.52
Ⅲ类,29.5,8.66,7.96,294.6,16.2,5.54,0.023,0.072,1.06
Ⅲ类,30.3,7.06,6.38,153.9,29.0,3.66,0.061,0.165,1.32
Ⅲ类,32.0,7.43,5.89,201.8,62.7,3.41,0.002,0.103,1.57
Ⅲ类,28.2,7.51,7.2,152.2,33.8,3.01,0.054,0.16,1.43
Ⅱ类,28.5,7.78,9.94,117.6,22.1,2.4,0.026,0.077,0.94
Ⅱ类,32.6,8.07,7.95,707.7,17.2,3.49,0.024,0.093,0.47
Ⅳ类,31.3,7.64,4.63,1300.0,23.8,5.25,0.228,0.102,3.53
Ⅲ类,32.7,8.06,6.71,607.9,61.4,3.61,0.421,0.182,2.27
Ⅲ类,33.3,7.47,5.12,644.6,42.4,2.94,0.351,0.117,1.99
Ⅱ类,32.9,8.22,13.3,605.0,10.6,3.01,0.022,0.033,1.09
Ⅴ类,32.2,7.6,2.69,806.1,21.8,3.25,0.375,0.145,4.34
Ⅲ类,31.9,8.62,13.31,958.4,13.9,4.74,0.038,0.044,0.98
Ⅳ类,32.2,7.84,7.94,988.5,128.8,6.3,0.034,0.139,2.37
Ⅳ类,32.1,7.52,4.54,642.1,17.2,3.41,0.08,0.16,1.88
Ⅲ类,33.3,7.5,6.35,955.3,10.9,3.55,0.568,0.186,5.05
Ⅲ类,30.3,7.34,6.79,578.7,9.5,3.23,0.02,0.128,2.44
Ⅲ类,33.5,8.14,7.95,694.4,26.1,2.89,0.062,0.164,1.07
Ⅳ类,30.2,7.75,3.55,1077.2,32.9,2.2,0.001,0.098,2.97
劣Ⅵ类,32.2,7.08,1.32,380.8,54.4,4.4,0.187,0.113,2.65
Ⅳ类,31.1,6.82,3.58,148.1,224.8,5.43,0.051,0.161,2.4
Ⅲ类,32.1,7.77,5.69,364.1,26.3,2.28,0.007,0.059,0.87
劣Ⅵ类,33.6,9.52,17.49,162.0,12.6,5.88,0.005,0.105,0.79
劣Ⅵ类,33.2,9.48,11.94,142.0,12.7,6.5,0.009,0.064,1.37
Ⅴ类,30.2,7.25,2.74,242.3,51.8,4.07,0.099,0.063,0.99
Ⅳ类,32.0,7.77,8.3,449.4,13.0,6.38,0.02,0.101,0.78
Ⅲ类,31.8,7.4,6.73,380.0,22.2,5.2,0.02,0.07,0.75
劣Ⅵ类,34.5,7.05,0.41,368.3,46.5,5.82,0.226,0.141,1.88
Ⅱ类,29.1,7.77,6.72,298.9,36.0,1.76,0.032,0.073,1.51
Ⅳ类,28.5,7.79,4.26,203.6,17.6,2.12,0.135,0.061,1.62
