水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,29.1,7.76,6.7,299.1,40.4,1.76,0.032,0.073,1.51
Ⅳ类,28.4,7.79,4.21,203.2,17.5,2.12,0.135,0.061,1.62
Ⅱ类,32.2,7.65,6.86,332.7,27.7,3.87,0.128,0.076,0.8
Ⅱ类,33.0,8.06,7.55,385.6,4.2,2.24,0.024,0.037,0.92
Ⅱ类,24.0,7.79,9.24,249.9,15.9,2.52,0.059,0.066,0.97
Ⅲ类,34.5,8.72,15.46,374.1,20.8,2.72,0.088,0.102,2.33
Ⅱ类,33.5,8.76,11.42,184.3,3.9,2.16,0.019,0.02,1.16
Ⅰ类,33.0,8.49,10.03,249.4,0.8,1.31,0.101,0.005,0.93
Ⅰ类,32.6,8.69,10.13,236.2,4.3,1.29,0.052,0.012,0.91
Ⅰ类,33.7,8.39,10.79,216.1,4.2,1.96,0.003,0.016,0.73
Ⅲ类,38.0,8.83,16.91,466.8,5.8,4.19,0.016,0.069,2.66
Ⅰ类,32.9,8.26,9.03,365.3,7.9,1.39,0.011,0.015,1.19
Ⅲ类,32.1,8.33,11.56,703.3,10.6,3.74,0.021,0.116,5.41
Ⅱ类,30.6,8.14,6.95,402.4,7.2,1.07,0.042,0.019,0.87
Ⅱ类,25.3,7.84,6.75,456.5,14.4,1.79,0.019,0.046,1.85
Ⅰ类,28.2,8.27,15.74,346.5,17.9,1.83,0.007,0.015,2.09
Ⅲ类,33.8,7.86,9.81,485.6,56.6,4.46,0.046,0.13,2.76
Ⅱ类,31.1,8.27,7.14,307.5,3.9,2.29,0.009,0.008,1.1
Ⅳ类,34.0,7.76,4.96,519.5,14.9,3.48,0.063,0.14,1.09
Ⅱ类,30.3,7.99,7.2,327.4,21.0,2.62,0.005,0.063,0.67
Ⅱ类,17.3,7.75,7.2,336.8,1.0,1.23,0.02,0.005,1.32
Ⅲ类,32.6,8.35,17.22,518.4,33.9,2.76,0.055,0.118,0.98
Ⅱ类,28.9,7.97,9.38,341.1,4.2,2.44,0.041,0.051,1.26
Ⅱ类,31.6,7.99,7.59,370.2,26.0,2.15,0.021,0.047,2.68
Ⅲ类,31.9,8.57,6.41,189.4,13.2,5.93,0.075,0.004,0.9
Ⅱ类,31.4,8.56,10.14,349.9,7.5,2.96,0.004,0.027,1.16
Ⅱ类,33.0,8.01,8.46,339.5,9.9,2.4,0.027,0.052,1.21
Ⅲ类,32.6,7.6,7.18,457.1,13.0,3.51,0.113,0.139,3.03
Ⅴ类,33.8,7.22,2.88,1652.8,27.8,5.39,0.519,0.24,2.14
Ⅱ类,31.9,7.87,6.9,439.3,17.2,2.78,0.029,0.058,0.84
劣Ⅵ类,29.9,6.89,0.64,361.4,24.8,3.74,0.455,0.139,2.39
Ⅲ类,31.0,7.96,5.45,370.4,56.4,2.26,0.036,0.062,2.29
Ⅲ类,33.6,6.79,12.79,308.6,30.3,5.21,0.022,0.111,1.41
Ⅲ类,33.9,8.03,9.02,186.4,12.0,3.1,0.042,0.111,1.32
Ⅲ类,33.4,7.58,6.81,404.6,17.1,5.21,0.101,0.079,2.12
Ⅴ类,33.5,7.15,2.41,481.5,21.1,2.75,0.403,0.171,2.32
Ⅲ类,32.3,8.71,12.67,288.3,38.1,3.1,0.022,0.039,1.42
Ⅴ类,32.3,7.38,2.46,377.6,52.0,3.63,0.205,0.096,2.38
Ⅱ类,32.9,8.47,19.27,484.5,24.0,3.87,0.028,0.053,1.57
Ⅳ类,32.0,7.1,3.25,378.4,19.2,5.12,0.696,0.152,2.17
劣Ⅵ类,31.6,7.0,0.27,322.4,16.6,4.47,0.376,0.038,1.47
Ⅲ类,27.6,7.9,8.14,350.8,27.3,1.76,0.008,0.121,1.63
Ⅱ类,27.1,7.76,7.73,347.3,30.8,1.14,0.001,0.06,2.01
Ⅲ类,29.6,7.37,6.15,609.6,13.9,4.07,0.112,0.062,0.94
Ⅳ类,33.2,7.41,3.79,466.1,33.0,2.9,0.11,0.11,3.39
Ⅳ类,29.4,7.4,4.16,404.9,25.3,2.52,0.092,0.079,1.91
Ⅲ类,23.9,8.11,8.53,312.4,48.1,2.14,0.069,0.197,4.14
Ⅱ类,30.1,8.74,8.0,118.0,6.1,3.85,0.023,0.053,0.86
Ⅲ类,31.4,8.56,9.96,142.4,5.8,4.08,0.081,0.048,0.78
Ⅱ类,29.1,7.64,6.49,297.7,30.4,2.22,0.015,0.057,1.59
Ⅳ类,30.8,7.41,4.59,177.8,78.4,3.21,0.33,0.188,2.11
Ⅳ类,32.6,7.28,4.11,359.1,24.5,2.25,0.11,0.082,2.05
Ⅱ类,28.5,7.64,7.36,180.5,10.8,2.16,0.131,0.085,1.3
Ⅳ类,33.2,8.44,9.56,354.9,11.4,7.05,0.046,0.077,0.83
Ⅳ类,32.6,8.81,10.41,330.5,7.0,9.44,0.03,0.16,1.47
Ⅰ类,31.2,8.87,20.43,152.7,7.8,1.36,0.009,0.02,1.26
Ⅱ类,31.4,8.68,13.41,308.9,13.1,1.75,0.046,0.073,3.63
Ⅱ类,25.8,7.58,8.17,234.9,2.9,1.07,0.043,0.032,1.28
Ⅰ类,23.9,8.3,10.99,209.4,15.1,1.08,0.016,0.016,1.32
Ⅱ类,27.2,7.66,7.45,360.9,11.3,2.11,0.001,0.033,1.82
Ⅱ类,21.0,7.7,9.02,213.2,16.0,1.3,0.015,0.037,1.12
Ⅲ类,32.9,7.47,6.15,353.5,49.6,3.69,0.024,0.119,1.03
Ⅱ类,34.0,7.81,9.97,379.1,18.2,1.23,0.093,0.04,1.32
劣Ⅵ类,31.8,7.36,1.99,409.1,46.8,3.74,0.263,0.146,1.92
Ⅱ类,30.4,7.98,7.2,350.1,30.7,2.3,0.056,0.062,1.45
Ⅴ类,31.2,7.14,2.26,447.7,29.2,4.55,0.296,0.175,2.46
Ⅱ类,27.3,8.01,8.65,340.9,14.9,1.38,0.036,0.059,1.14
Ⅲ类,30.1,7.3,5.59,225.7,32.3,1.83,0.073,0.062,1.46
Ⅳ类,28.6,6.3,4.67,129.5,38.9,3.3,0.383,0.128,1.84
Ⅳ类,27.4,6.66,3.36,129.8,28.6,2.79,0.398,0.181,2.44
Ⅲ类,28.9,6.86,5.3,178.9,16.6,3.6,0.222,0.082,1.37
Ⅳ类,30.6,7.59,4.99,255.3,39.9,2.01,0.196,0.1,2.02
Ⅲ类,28.0,7.6,5.91,322.8,21.6,1.82,0.055,0.028,1.98
Ⅱ类,31.0,8.03,7.34,272.0,6.8,1.49,0.032,0.051,1.2
Ⅲ类,30.6,7.57,5.28,273.1,4.8,1.29,0.023,0.063,1.57
Ⅱ类,29.0,8.04,6.71,156.4,29.5,1.92,0.16,0.1,1.16
Ⅲ类,28.9,7.13,5.84,261.9,3.9,1.74,0.097,0.07,1.62
Ⅳ类,29.3,6.67,4.67,128.2,18.4,3.07,0.272,0.077,1.18
Ⅲ类,30.7,7.25,5.23,134.3,14.1,2.77,0.113,0.054,1.48
Ⅱ类,30.3,8.15,7.64,184.1,15.8,1.48,0.088,0.058,1.25
Ⅴ类,31.2,7.41,2.97,263.7,25.9,4.25,0.144,0.161,2.25
Ⅱ类,23.3,7.25,8.53,35.9,69.4,2.34,0.005,0.051,0.88
Ⅲ类,29.0,7.73,5.82,347.6,10.1,2.66,0.245,0.093,1.99
Ⅱ类,27.5,8.37,9.76,353.3,12.9,0.79,0.018,0.064,1.83
Ⅳ类,31.2,7.65,5.7,217.9,35.8,0.94,0.001,0.056,1.04
Ⅳ类,25.0,7.28,4.71,256.5,27.8,1.66,0.092,0.169,1.11
Ⅲ类,28.3,7.75,6.33,279.2,48.9,1.17,0.004,0.153,1.65
Ⅱ类,30.2,7.78,7.2,384.7,28.8,1.14,0.109,0.067,1.86
Ⅲ类,35.3,7.42,5.81,349.7,13.2,2.3,0.04,0.112,1.57
Ⅳ类,29.5,6.69,4.66,103.8,21.3,1.61,0.318,0.168,1.58
Ⅱ类,31.4,7.09,9.43,115.2,13.8,3.7,0.136,0.09,1.32
Ⅱ类,31.6,7.55,6.25,179.8,21.4,1.24,0.068,0.024,1.07
Ⅱ类,29.3,8.07,6.81,216.9,6.7,0.4,0.004,0.047,1.06
Ⅱ类,30.3,8.0,7.1,262.2,12.9,1.44,0.09,0.034,1.3
Ⅱ类,28.4,7.88,8.68,179.5,6.8,1.79,0.071,0.036,1.2
Ⅱ类,27.4,7.97,9.98,204.5,36.1,1.05,0.047,0.095,0.64
Ⅱ类,28.5,8.29,12.34,359.4,89.8,2.22,0.01,0.054,1.65
Ⅱ类,28.0,7.23,7.21,145.6,52.1,1.51,0.012,0.065,3.6
Ⅱ类,28.5,7.52,7.23,206.1,25.0,1.36,0.011,0.032,1.63
Ⅳ类,30.8,7.07,4.82,161.5,30.8,3.1,0.12,0.107,1.4
Ⅱ类,29.7,7.36,6.08,165.3,22.2,1.42,0.02,0.047,0.77
Ⅱ类,30.7,8.21,8.99,178.8,2.1,1.09,0.02,0.031,1.24
Ⅱ类,27.3,7.95,7.72,209.1,32.0,1.25,0.132,0.035,1.76
Ⅲ类,24.4,6.98,8.22,73.2,22.9,2.44,0.202,0.134,0.86
Ⅱ类,22.9,7.58,8.97,230.8,3.3,0.38,0.01,0.031,1.37
Ⅳ类,31.7,7.44,4.17,385.1,5.1,2.19,0.397,0.051,2.17
Ⅱ类,28.9,7.35,7.48,169.5,9.6,1.05,0.002,0.068,1.15
Ⅱ类,32.1,7.88,7.63,328.1,3.2,1.06,0.357,0.013,2.35
Ⅱ类,29.1,7.52,6.86,155.2,10.7,1.18,0.002,0.038,0.94
Ⅱ类,28.5,7.61,6.16,253.6,91.6,3.43,0.001,0.068,2.43
Ⅲ类,27.5,7.63,6.95,231.0,119.4,5.0,0.006,0.081,1.98
Ⅱ类,27.5,6.98,6.38,90.9,19.4,1.44,0.067,0.049,1.24
Ⅳ类,29.1,7.31,4.69,194.7,62.4,2.73,0.001,0.051,3.19
Ⅱ类,27.3,6.37,7.34,68.9,34.4,0.99,0.054,0.055,1.33
Ⅲ类,29.1,6.86,5.95,76.2,24.9,1.04,0.103,0.06,1.31
Ⅳ类,29.1,7.11,3.41,251.2,41.2,2.89,0.56,0.14,3.48
Ⅴ类,28.8,6.81,2.33,230.0,81.4,3.2,0.259,0.082,2.77
Ⅲ类,30.7,6.87,5.06,131.3,47.7,1.7,0.138,0.09,2.06
Ⅱ类,29.1,7.97,7.35,218.0,15.4,1.18,0.015,0.046,1.18
Ⅱ类,29.9,7.21,7.59,93.2,13.6,1.74,0.008,0.031,0.97
Ⅱ类,28.4,7.45,6.77,157.4,9.7,1.72,0.033,0.06,1.04
劣Ⅵ类,27.6,6.69,0.45,319.2,42.6,4.56,0.938,0.214,3.12
Ⅳ类,28.9,7.21,3.81,630.6,14.3,3.69,1.102,0.208,5.25
Ⅳ类,29.4,6.95,3.32,534.8,36.5,3.78,1.332,0.146,3.01
Ⅱ类,29.1,7.29,6.67,109.0,23.2,1.01,0.024,0.027,1.55
劣Ⅵ类,31.7,7.83,7.82,596.2,29.5,5.94,2.06,0.203,4.5
Ⅱ类,29.2,7.21,6.97,98.9,10.7,1.36,0.019,0.037,1.29
Ⅱ类,30.2,7.0,6.72,103.0,16.6,2.07,0.017,0.044,1.48
Ⅲ类,33.2,6.7,5.47,119.0,31.1,1.38,0.001,0.056,1.38
Ⅱ类,28.6,7.56,6.26,184.1,88.6,2.07,0.002,0.054,2.71
Ⅲ类,28.6,7.55,5.47,184.3,27.9,1.36,0.002,0.059,2.47
Ⅱ类,27.4,6.85,6.09,211.0,142.1,1.98,0.145,0.055,2.14
Ⅳ类,28.4,7.06,4.38,199.8,45.1,3.15,0.075,0.148,1.85
Ⅳ类,29.4,6.69,3.62,157.7,27.0,3.8,0.129,0.16,2.0
Ⅲ类,29.9,7.44,6.79,121.8,12.9,4.03,0.026,0.027,0.97
Ⅳ类,31.6,6.68,3.5,147.7,13.8,3.63,0.04,0.09,1.62
Ⅲ类,30.2,8.49,9.9,128.1,29.8,4.29,0.004,0.025,0.89
Ⅳ类,30.3,7.12,5.54,164.4,17.0,6.55,0.042,0.195,2.38
Ⅳ类,32.2,6.67,3.77,191.4,20.8,5.66,0.582,0.069,3.23
Ⅲ类,30.3,6.99,5.49,180.2,15.5,5.51,0.026,0.137,2.42
Ⅳ类,30.7,6.57,4.52,128.6,32.2,3.87,0.048,0.159,2.24
Ⅲ类,30.2,6.94,6.77,121.1,18.4,3.35,0.083,0.179,2.63
Ⅳ类,30.4,6.21,4.4,229.1,68.6,5.39,0.364,0.262,2.51
Ⅲ类,29.0,6.76,6.09,109.5,58.3,3.64,0.148,0.174,2.32
Ⅲ类,27.7,7.16,6.84,93.6,200.4,3.41,0.295,0.184,2.32
Ⅱ类,28.0,7.23,6.37,115.6,59.7,2.82,0.04,0.09,2.1
Ⅱ类,27.7,7.47,6.9,250.4,131.8,3.26,0.01,0.08,4.65
Ⅲ类,27.8,7.15,5.75,204.8,147.1,3.28,0.004,0.03,4.09
Ⅴ类,28.6,6.85,2.1,284.1,23.2,2.46,0.403,0.098,3.94
Ⅱ类,28.2,7.07,6.98,98.7,34.1,1.53,0.059,0.059,2.05
Ⅳ类,28.5,6.86,4.11,123.8,21.3,2.24,0.132,0.101,2.26
Ⅲ类,28.6,6.79,5.66,109.0,16.9,1.92,0.011,0.075,1.83
Ⅳ类,28.4,6.84,3.08,203.5,37.1,2.63,0.281,0.1,2.32
Ⅳ类,27.9,6.66,4.7,71.1,26.3,3.26,0.104,0.108,1.89
Ⅴ类,29.3,7.21,3.61,665.6,11.4,5.16,1.8,0.269,6.63
Ⅴ类,28.5,7.18,6.44,159.2,155.3,5.98,0.167,0.312,1.9
Ⅱ类,30.0,7.94,7.92,286.7,6.2,1.63,0.029,0.049,1.64
Ⅲ类,30.7,7.08,5.25,146.6,18.1,1.79,0.032,0.055,1.83
Ⅳ类,30.6,6.86,4.7,136.4,13.0,2.45,0.279,0.062,1.99
Ⅲ类,30.1,6.83,5.11,93.0,97.6,2.63,0.101,0.106,3.18
Ⅳ类,29.0,7.12,4.77,119.1,17.0,1.73,0.126,0.051,1.77
Ⅲ类,29.8,6.55,5.68,66.2,29.6,3.91,0.139,0.083,0.92
Ⅱ类,28.6,6.61,6.63,49.5,43.8,2.16,0.064,0.058,1.73
Ⅳ类,30.4,6.54,4.36,163.5,48.0,6.58,0.207,0.138,1.67
Ⅱ类,30.2,6.94,6.34,165.0,12.3,2.13,0.057,0.04,1.45
Ⅳ类,29.5,6.66,4.99,96.7,24.0,2.25,0.042,0.054,1.42
Ⅲ类,29.3,6.96,6.64,105.1,36.4,2.22,0.115,0.106,1.23
Ⅲ类,29.4,6.57,5.2,98.4,33.6,3.46,0.165,0.177,2.24
Ⅲ类,29.1,6.78,5.98,132.7,41.1,2.81,0.107,0.113,1.71
Ⅳ类,30.6,6.73,3.2,330.1,20.8,4.18,0.355,0.174,2.25
Ⅲ类,29.1,7.31,5.14,171.6,7.9,1.28,0.002,0.04,1.28
Ⅱ类,28.3,7.61,7.63,172.9,38.9,1.36,0.0002,0.048,1.77
Ⅱ类,27.1,7.92,7.73,205.3,20.0,0.73,0.001,0.052,1.42
Ⅴ类,30.1,7.01,3.3,363.9,5.2,3.44,1.502,0.182,4.69
Ⅴ类,29.6,6.5,2.09,248.9,47.5,3.65,0.293,0.104,3.0
Ⅳ类,29.0,7.19,3.96,366.7,77.4,2.85,1.029,0.198,5.17
Ⅳ类,29.7,6.76,3.56,145.6,19.3,1.94,0.145,0.082,1.8
Ⅱ类,28.4,7.55,6.07,233.9,48.3,2.49,0.299,0.097,2.82
Ⅲ类,28.9,7.06,6.42,116.9,68.4,3.86,0.202,0.159,2.3
Ⅳ类,30.7,7.05,3.27,237.6,29.3,3.72,0.095,0.093,2.82
Ⅳ类,29.2,6.77,3.26,134.6,53.4,2.9,0.664,0.138,2.9
Ⅱ类,27.8,7.7,6.93,237.0,85.0,2.28,0.073,0.06,2.96
Ⅱ类,27.6,7.48,6.65,225.5,80.8,2.54,0.004,0.074,3.58
Ⅱ类,28.5,7.83,7.28,292.6,15.0,1.01,0.002,0.036,2.52
Ⅱ类,29.1,7.66,6.92,314.3,33.1,1.58,0.026,0.093,4.5
Ⅲ类,27.9,7.9,5.7,310.4,22.7,1.38,0.063,0.031,2.21
Ⅱ类,29.3,7.78,8.02,341.3,19.8,1.77,0.034,0.037,3.3
Ⅱ类,27.3,7.68,6.36,299.4,31.3,1.88,0.002,0.038,2.15
Ⅱ类,26.4,7.72,8.76,188.1,76.7,2.01,0.075,0.044,2.12
Ⅳ类,25.9,7.42,8.83,172.6,279.8,8.92,0.006,0.102,6.08
Ⅱ类,26.9,7.45,8.4,83.5,83.8,2.01,0.061,0.025,1.78
Ⅱ类,24.7,7.55,6.88,204.2,51.3,2.38,0.002,0.086,1.67
Ⅱ类,23.5,7.18,9.01,43.7,51.1,0.79,0.01,0.023,1.02
Ⅱ类,27.4,7.52,8.84,201.5,73.3,1.74,0.057,0.074,1.87
劣Ⅵ类,26.2,6.7,7.93,57.4,563.1,7.5,0.214,0.532,1.16
Ⅲ类,28.6,7.05,6.54,150.0,51.1,4.46,0.075,0.152,3.23
Ⅴ类,28.0,6.66,4.54,233.5,71.0,13.09,0.378,0.256,3.08
劣Ⅵ类,26.4,6.58,5.84,105.3,256.1,7.31,0.243,0.447,2.6
Ⅱ类,26.6,6.49,7.97,45.3,47.6,2.11,0.12,0.079,1.34
Ⅱ类,27.8,6.48,7.86,52.1,51.8,2.49,0.169,0.089,1.93
Ⅲ类,27.8,6.26,6.98,60.0,250.4,4.5,0.193,0.182,2.54
劣Ⅵ类,27.3,5.94,7.12,61.0,84.2,2.48,0.06,0.083,1.34
Ⅲ类,29.2,7.4,6.69,179.1,262.7,4.04,0.246,0.082,1.33
Ⅴ类,29.3,6.64,4.53,474.6,53.8,6.79,1.345,0.313,3.46
Ⅱ类,27.2,7.33,7.44,262.3,110.0,3.02,0.079,0.066,4.31
Ⅱ类,28.2,7.01,6.43,118.7,27.5,1.9,0.046,0.083,2.04
Ⅳ类,27.7,7.09,6.89,175.1,57.9,3.64,0.01,0.224,3.42
Ⅱ类,25.4,8.29,9.16,363.5,15.1,0.83,0.014,0.039,1.96
Ⅱ类,26.3,7.83,6.76,270.1,20.3,1.47,0.091,0.045,1.64
Ⅱ类,25.2,7.2,9.03,151.7,85.7,3.08,0.085,0.085,2.29
Ⅲ类,26.3,7.93,7.3,170.2,105.5,2.3,0.172,0.128,1.61
Ⅱ类,26.5,7.78,8.31,298.8,27.1,2.06,0.033,0.03,2.51
Ⅱ类,23.9,7.96,6.68,334.9,3.7,0.43,0.028,0.004,2.18
Ⅰ类,24.1,7.78,8.44,341.5,21.3,0.91,0.008,0.017,1.77
Ⅱ类,27.0,7.64,7.74,190.5,149.2,2.64,0.001,0.082,2.38
Ⅱ类,26.8,7.78,6.92,256.9,128.5,1.75,0.004,0.038,4.1
Ⅱ类,32.4,7.3,6.43,116.0,6.0,3.73,0.011,0.092,1.19
Ⅱ类,33.4,7.4,10.01,94.9,12.4,2.84,0.002,0.068,0.95
Ⅱ类,32.4,7.07,8.66,142.4,28.9,1.86,0.04,0.029,2.86
Ⅱ类,32.1,6.89,7.98,107.0,38.5,2.11,0.006,0.03,2.1
Ⅳ类,32.8,7.18,4.74,301.7,31.2,4.35,0.003,0.075,1.26
Ⅱ类,32.4,6.77,6.9,75.0,13.5,2.06,0.006,0.052,0.7
Ⅱ类,30.7,6.98,7.33,65.5,23.3,2.29,0.008,0.046,0.7
Ⅳ类,33.7,7.14,6.97,209.8,25.6,7.14,0.103,0.099,1.58
Ⅱ类,30.7,7.05,7.5,73.5,7.6,1.34,0.004,0.022,1.22
Ⅱ类,33.0,7.0,9.5,138.2,15.3,2.7,0.141,0.057,1.08
Ⅲ类,33.2,8.22,23.76,93.0,27.1,4.73,0.004,0.039,0.53
Ⅲ类,34.0,6.85,5.23,160.8,22.7,4.87,0.425,0.177,2.58
劣Ⅵ类,31.7,9.16,22.44,22892.2,14.8,8.5,0.051,0.268,1.06
Ⅱ类,33.5,7.61,8.46,108.3,17.5,2.88,0.004,0.023,0.49
Ⅲ类,32.1,7.37,5.77,171.6,8.1,3.79,0.103,0.114,1.92
Ⅱ类,30.7,7.28,7.28,102.3,24.4,2.16,0.001,0.038,1.04
Ⅳ类,32.3,7.78,7.78,254.6,4.3,2.63,0.018,0.214,2.71
Ⅱ类,30.9,7.72,8.88,98.3,20.5,1.55,0.005,0.026,0.63
Ⅱ类,33.0,7.86,12.16,212.0,17.2,3.25,0.017,0.071,0.87
Ⅲ类,27.6,8.05,7.53,184.2,34.5,4.01,0.062,0.052,1.15
Ⅲ类,37.2,8.44,17.21,384.1,18.5,4.61,0.006,0.055,0.91
Ⅱ类,31.0,7.69,6.32,796.2,3.3,1.78,0.024,0.021,1.44
Ⅱ类,32.2,8.24,9.99,918.2,12.3,2.42,0.026,0.039,2.2
Ⅲ类,30.8,7.7,7.05,379.5,13.8,4.6,0.034,0.012,0.95
Ⅲ类,32.4,8.28,10.55,264.9,6.4,4.8,0.009,0.044,1.36
Ⅲ类,27.0,7.61,5.77,378.7,9.9,4.96,0.033,0.106,2.35
Ⅱ类,29.3,8.13,7.74,559.7,16.9,0.76,0.01,0.022,1.8
Ⅱ类,35.0,7.76,8.34,437.5,20.4,2.89,0.004,0.076,1.52
Ⅱ类,34.4,8.5,27.63,602.4,2.8,2.1,0.005,0.029,0.37
Ⅲ类,26.3,7.94,6.91,397.2,120.2,2.62,0.077,0.187,2.27
Ⅰ类,22.4,8.58,9.79,223.9,15.5,1.0,0.023,0.01,0.86
Ⅲ类,31.7,7.44,15.97,504.4,15.5,5.29,0.061,0.047,1.24
Ⅱ类,29.0,7.91,9.38,418.0,13.7,1.66,0.005,0.045,1.27
Ⅱ类,23.5,7.82,8.5,358.9,22.3,1.19,0.007,0.04,2.84
Ⅰ类,24.9,8.56,8.94,407.1,4.4,0.26,0.02,0.008,0.98
Ⅲ类,26.6,7.49,6.98,209.1,59.1,4.4,0.057,0.162,2.13
Ⅲ类,31.1,7.99,8.19,295.9,56.9,5.97,0.01,0.109,2.12
劣Ⅵ类,28.2,9.19,19.86,181.9,3.6,1.68,0.013,0.025,0.84
Ⅱ类,27.1,7.9,6.27,385.8,29.7,1.84,0.019,0.058,1.81
Ⅱ类,27.2,7.52,11.73,285.4,11.3,1.43,0.035,0.037,0.99
Ⅱ类,26.8,7.97,7.64,401.3,18.4,0.92,0.139,0.041,1.6
Ⅰ类,31.1,8.25,9.83,428.2,9.7,0.6,0.007,0.015,1.32
Ⅱ类,23.2,7.81,7.8,98.4,28.9,2.54,0.029,0.074,1.59
Ⅱ类,26.1,7.7,6.59,383.9,12.1,0.86,0.014,0.038,2.96
Ⅱ类,24.2,8.19,8.24,276.3,15.1,0.93,0.002,0.046,1.75
Ⅱ类,25.3,7.84,8.03,270.3,21.0,0.58,0.003,0.029,1.26
Ⅱ类,25.7,7.83,7.97,355.8,92.0,2.2,0.112,0.083,1.48
Ⅲ类,27.3,7.97,6.83,376.0,22.6,2.31,0.069,0.147,2.21
Ⅲ类,30.9,7.64,7.08,325.7,27.3,2.0,0.025,0.124,1.48
Ⅲ类,33.4,7.67,6.35,1165.6,14.3,4.78,0.033,0.118,1.03
Ⅲ类,31.0,7.66,6.9,397.2,26.7,2.11,0.034,0.124,2.81
Ⅱ类,21.8,8.24,7.32,760.1,26.7,2.38,0.01,0.018,1.33
Ⅱ类,19.7,7.6,7.43,260.8,27.1,1.26,0.019,0.018,0.6
Ⅰ类,20.0,7.94,8.04,195.2,14.2,0.59,0.002,0.011,0.64
Ⅳ类,32.4,7.27,4.13,316.2,22.6,5.64,0.024,0.073,0.73
Ⅲ类,33.3,7.87,6.5,450.8,15.4,2.06,0.001,0.127,1.64
Ⅱ类,28.5,8.37,8.64,415.8,1.7,1.16,0.015,0.025,3.94
Ⅲ类,33.5,7.64,8.13,458.9,13.1,4.79,0.12,0.099,1.93
Ⅲ类,33.1,7.47,6.58,460.5,13.3,2.24,0.023,0.117,2.27
Ⅱ类,31.3,7.85,7.02,387.7,7.7,1.28,0.02,0.035,2.52
Ⅰ类,30.7,8.7,8.31,146.3,45.3,1.3,0.007,0.014,1.05
Ⅱ类,31.6,8.06,7.81,451.2,19.4,1.42,0.041,0.1,2.18
Ⅲ类,32.2,7.76,8.17,472.8,6.3,4.59,0.016,0.15,0.52
Ⅰ类,24.8,7.8,7.97,271.3,60.1,0.99,0.003,0.014,1.21
Ⅱ类,29.5,8.73,8.0,248.1,3.7,1.66,0.007,0.013,0.23
Ⅰ类,20.5,8.45,8.78,275.1,52.6,0.8,0.006,0.017,1.39
Ⅰ类,29.2,7.93,8.12,352.1,10.3,1.43,0.006,0.012,0.87
Ⅰ类,23.5,8.2,7.72,348.2,53.1,1.98,0.018,0.004,1.86
Ⅰ类,24.5,8.1,8.08,347.1,14.3,1.11,0.004,0.017,1.15
Ⅱ类,30.9,8.12,7.05,375.7,8.3,1.38,0.003,0.015,1.03
Ⅲ类,25.1,8.15,8.17,380.6,16.7,4.02,0.004,0.029,0.6
Ⅱ类,31.8,8.36,10.12,335.8,7.2,2.2,0.002,0.013,0.58
Ⅱ类,25.5,7.71,7.49,280.4,130.5,2.51,0.261,0.096,1.96
Ⅱ类,34.9,7.87,6.07,430.7,8.3,3.01,0.212,0.072,0.51
Ⅲ类,32.6,7.68,5.32,567.5,10.3,4.6,0.095,0.135,2.06
Ⅱ类,23.4,8.05,8.11,227.2,186.8,2.64,0.007,0.068,3.82
Ⅱ类,24.6,7.66,7.83,218.6,85.5,2.37,0.01,0.086,3.44
Ⅲ类,26.5,7.5,6.86,292.7,34.0,3.46,0.054,0.104,4.23
Ⅰ类,31.0,8.33,10.87,412.3,9.1,1.58,0.02,0.014,1.15
Ⅱ类,25.7,7.93,6.71,347.2,31.2,1.91,0.005,0.076,2.57
Ⅱ类,21.4,7.98,8.43,214.9,81.2,1.14,0.006,0.064,1.54
Ⅲ类,33.9,7.88,5.02,603.4,6.9,4.04,0.062,0.097,0.88
Ⅱ类,22.6,7.41,7.98,242.6,159.8,2.83,0.231,0.076,2.59
Ⅲ类,23.6,7.89,7.64,238.2,174.8,3.29,0.017,0.108,2.09
Ⅱ类,23.7,8.28,7.23,397.2,59.7,1.66,0.007,0.048,2.54
Ⅱ类,32.1,7.73,7.25,582.4,26.3,2.13,0.002,0.069,2.17
Ⅰ类,23.7,8.11,7.87,488.4,8.0,0.79,0.012,0.012,0.79
Ⅱ类,24.5,8.22,7.97,320.2,20.4,1.3,0.046,0.087,2.91
Ⅱ类,30.8,7.72,6.94,496.7,2.2,3.4,0.022,0.058,0.46
Ⅲ类,35.8,8.9,17.57,416.9,15.0,4.53,0.012,0.148,0.67
Ⅱ类,32.1,8.03,8.24,373.7,4.4,1.71,0.01,0.026,1.18
Ⅱ类,32.0,7.94,6.63,372.5,13.8,1.2,0.017,0.026,1.24
Ⅱ类,32.6,8.02,6.99,261.7,6.6,2.42,0.01,0.038,0.96
Ⅱ类,30.6,8.31,13.9,387.7,4.7,3.16,0.046,0.052,1.2
Ⅱ类,16.8,8.17,8.39,196.1,73.2,1.63,0.008,0.03,2.97
Ⅲ类,28.8,7.65,7.4,310.7,56.3,2.74,0.106,0.126,3.0
Ⅲ类,28.6,7.75,7.4,312.4,58.8,2.16,0.016,0.115,2.29
Ⅳ类,31.8,7.65,4.21,536.3,69.6,4.93,0.12,0.174,0.66
Ⅲ类,33.3,8.04,9.55,407.8,144.2,5.2,0.008,0.093,0.29
