水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L)
Ⅱ类,31.1,7.29,6.43,127.5,7.1,2.81,0.07,0.051,1.64
Ⅱ类,30.2,6.89,7.29,98.2,21.6,1.41,0.021,0.055,1.94
Ⅰ类,30.6,8.86,9.34,54.6,3.8,1.65,0.016,0.011,0.64
Ⅱ类,30.6,7.09,6.8,107.0,16.0,1.57,0.058,0.061,1.81
Ⅱ类,26.8,7.06,7.93,38.6,18.3,1.6,0.038,0.047,0.62
Ⅱ类,31.4,7.83,8.43,145.7,4.5,1.66,0.023,0.043,2.01
Ⅱ类,26.1,8.08,8.9,31.0,7.3,1.54,0.181,0.014,0.32
Ⅲ类,30.2,8.22,8.33,374.2,36.1,5.23,0.18,0.093,0.99
Ⅳ类,29.7,7.01,3.5,305.4,43.9,7.57,0.153,0.041,2.61
Ⅴ类,29.7,7.34,2.74,461.7,39.2,6.02,0.227,0.128,2.66
Ⅴ类,28.5,7.24,2.73,373.7,21.1,3.49,0.617,0.162,4.93
Ⅴ类,28.1,6.74,2.5,219.7,58.8,6.25,1.162,0.166,4.12
劣Ⅵ类,29.1,6.89,1.62,312.0,56.4,6.81,0.89,0.133,2.76
劣Ⅵ类,29.0,6.57,1.68,323.5,40.5,5.57,1.554,0.166,3.75
Ⅳ类,29.7,7.06,4.11,530.5,38.3,5.67,0.717,0.171,4.93
Ⅴ类,27.0,6.76,5.52,238.4,37.2,5.26,0.888,0.109,2.66
Ⅳ类,29.0,8.45,7.98,341.8,40.8,4.8,0.019,0.061,0.42
Ⅲ类,30.3,7.62,5.54,446.8,18.3,4.05,0.104,0.068,1.67
Ⅴ类,29.7,7.15,2.51,407.0,20.8,6.9,0.576,0.165,3.23
Ⅲ类,29.6,7.77,5.56,242.8,38.7,1.74,0.086,0.079,1.58
Ⅱ类,27.6,7.08,6.15,101.7,29.3,2.23,0.045,0.038,1.36
Ⅳ类,29.6,7.38,4.14,370.9,44.9,5.12,0.207,0.083,1.44
Ⅱ类,28.9,7.55,6.15,348.8,10.8,2.57,0.064,0.067,1.64
Ⅲ类,28.3,7.12,5.04,139.8,19.2,3.15,0.097,0.047,1.56
劣Ⅵ类,29.8,6.96,1.69,314.4,45.0,5.75,0.393,0.087,1.74
Ⅳ类,28.6,7.4,4.45,430.0,58.5,4.31,0.119,0.148,1.48
Ⅳ类,29.1,7.82,3.62,850.5,14.1,5.38,0.209,0.118,2.14
Ⅴ类,29.1,7.29,2.0,390.0,24.4,3.71,0.088,0.134,1.34
Ⅴ类,29.5,8.02,2.63,1699.6,30.7,5.14,0.104,0.102,0.52
Ⅳ类,30.5,7.19,3.09,425.2,24.3,3.82,0.058,0.082,1.85
Ⅱ类,30.9,7.65,7.34,280.4,26.7,3.41,0.052,0.077,1.46
Ⅳ类,31.1,8.65,11.56,860.4,13.1,7.44,0.292,0.05,1.64
Ⅴ类,30.7,7.27,2.3,380.2,30.0,3.82,0.006,0.12,2.44
Ⅲ类,30.0,8.67,8.98,607.8,19.9,5.4,0.011,0.039,0.88
Ⅱ类,30.1,6.8,7.37,149.6,32.1,2.43,0.023,0.051,1.5
Ⅴ类,31.4,7.03,2.89,305.7,40.7,5.89,0.053,0.122,4.03
Ⅲ类,29.5,7.61,5.52,294.7,39.8,3.01,0.054,0.059,2.29
Ⅲ类,27.9,7.65,5.93,327.6,36.7,2.27,0.061,0.064,1.17
Ⅲ类,31.0,8.11,9.82,1480.5,8.7,5.62,0.053,0.089,1.27
Ⅳ类,31.4,9.0,12.21,1482.4,559.2,7.93,0.036,0.125,1.24
Ⅳ类,29.4,8.41,3.05,1403.5,8.9,6.52,0.052,0.057,0.65
Ⅱ类,27.0,7.18,7.07,444.7,21.2,3.21,0.015,0.044,1.33
Ⅲ类,29.6,7.65,5.74,250.4,29.2,1.81,0.046,0.057,1.68
Ⅲ类,30.7,7.86,6.62,197.2,9.1,3.71,0.002,0.028,0.54
Ⅲ类,29.7,7.39,5.37,248.0,25.2,1.95,0.05,0.052,2.04
Ⅱ类,29.2,8.84,7.77,84.1,3.1,2.14,0.01,0.02,0.6
Ⅲ类,29.2,7.68,5.17,340.7,50.1,5.34,0.072,0.091,0.84
Ⅱ类,27.1,6.99,9.82,53.9,32.8,1.55,0.051,0.03,1.1
Ⅱ类,27.5,7.96,7.98,173.5,12.6,1.18,0.005,0.053,1.38
Ⅱ类,27.5,8.66,10.64,205.1,4.5,1.97,0.005,0.041,1.63
劣Ⅵ类,28.3,6.86,1.02,504.8,83.0,5.78,0.4,0.134,2.9
Ⅳ类,30.1,7.01,4.05,365.9,66.4,7.65,0.28,0.168,2.44
Ⅳ类,29.3,6.92,4.4,340.5,46.9,3.23,0.01,0.118,1.84
Ⅴ类,29.4,7.28,5.14,429.4,73.0,7.59,0.142,0.359,2.96
Ⅱ类,31.5,7.75,6.21,885.3,14.1,3.01,0.039,0.095,3.1
Ⅲ类,31.1,7.92,7.12,832.0,17.1,3.38,0.036,0.156,1.68
Ⅳ类,33.6,8.61,11.16,1085.2,25.5,6.43,0.143,0.079,1.58
Ⅲ类,31.7,8.05,6.51,242.2,30.1,4.16,0.118,0.094,1.9
Ⅳ类,32.9,7.53,4.97,756.0,16.6,2.56,0.485,0.14,2.23
Ⅳ类,31.0,7.65,6.89,700.1,2.6,6.67,0.01,0.155,0.73
Ⅳ类,28.4,7.62,4.66,832.1,25.3,2.37,0.016,0.095,2.82
Ⅴ类,30.0,7.38,6.27,862.4,23.0,7.64,1.474,0.308,5.49
Ⅲ类,31.5,8.42,9.14,1968.4,23.7,6.0,0.08,0.099,1.23
Ⅲ类,30.6,8.21,10.29,951.7,0.01,5.78,0.008,0.157,1.84
Ⅲ类,30.8,8.56,13.32,1187.1,11.5,5.5,0.042,0.087,2.03
劣Ⅵ类,32.2,9.5,18.28,332.6,11.5,5.17,0.015,0.061,0.7
Ⅱ类,25.3,7.49,8.23,82.8,23.5,2.44,0.057,0.041,2.11
劣Ⅵ类,30.6,9.28,9.61,264.7,13.3,4.7,0.016,0.038,0.72
Ⅱ类,26.8,8.02,8.66,113.4,27.0,2.69,0.035,0.04,1.23
Ⅰ类,16.0,7.23,9.57,83.2,3.0,1.8,0.005,0.005,0.87
Ⅱ类,30.5,8.26,8.03,100.7,3.9,1.64,0.008,0.043,0.26
劣Ⅵ类,29.5,9.36,10.5,150.5,5.2,2.29,0.005,0.03,0.79
Ⅴ类,29.0,7.98,2.9,1478.1,52.8,5.0,0.043,0.103,1.26
Ⅳ类,31.3,8.06,3.49,1462.7,15.2,5.35,0.044,0.113,1.14
Ⅲ类,32.0,8.87,12.33,718.0,7.7,5.62,0.049,0.059,0.81
Ⅲ类,29.3,7.71,5.41,237.2,34.4,1.78,0.036,0.046,1.85
Ⅱ类,25.2,7.41,6.8,179.2,12.2,1.97,0.005,0.031,1.37
Ⅳ类,28.7,7.37,3.98,213.9,9.2,3.48,0.048,0.062,1.72
Ⅱ类,27.4,7.56,6.44,204.2,16.3,1.92,0.082,0.035,1.05
Ⅳ类,31.1,7.32,5.28,262.2,16.7,7.21,0.032,0.099,2.29
Ⅱ类,26.0,7.49,6.54,181.0,28.3,1.65,0.097,0.09,1.89
Ⅲ类,29.3,7.21,6.7,258.7,41.1,4.3,0.289,0.128,2.91
Ⅲ类,28.9,7.62,5.44,448.6,7.9,4.16,0.654,0.106,2.91
Ⅳ类,28.6,7.31,4.82,193.1,25.4,3.35,0.001,0.038,1.4
Ⅲ类,30.9,7.24,5.79,3197.1,219.6,4.36,0.294,0.156,2.63
Ⅱ类,31.2,7.52,7.69,81.0,43.2,2.16,0.032,0.067,1.01
劣Ⅵ类,30.2,9.1,9.68,42.1,11.6,2.14,0.028,0.027,0.45
Ⅱ类,31.8,8.79,8.83,113.3,2.2,2.39,0.021,0.031,0.96
Ⅲ类,29.9,7.23,7.96,123.3,26.6,3.79,0.068,0.113,1.64
Ⅱ类,32.2,6.64,8.28,177.6,2.4,1.93,0.032,0.062,0.37
Ⅲ类,29.9,7.07,6.12,118.7,21.3,1.89,0.205,0.184,3.14
Ⅲ类,31.6,7.8,7.67,102.4,17.7,2.32,0.04,0.113,1.16
Ⅲ类,28.3,6.97,5.66,60.7,1.0,1.84,0.028,0.022,0.85
Ⅲ类,29.5,7.0,6.9,109.9,14.6,3.39,0.26,0.122,2.6
Ⅲ类,26.8,6.75,5.98,83.0,3.7,1.56,0.024,0.033,1.05
Ⅱ类,31.1,7.5,7.4,168.1,3.5,2.5,0.014,0.066,1.45
Ⅱ类,30.4,7.06,6.83,73.3,3.0,2.31,0.033,0.088,2.0
Ⅱ类,30.2,7.01,16.28,121.2,7.6,2.74,0.047,0.041,0.82
Ⅲ类,30.8,7.03,6.19,127.6,45.2,3.88,0.62,0.123,2.22
Ⅲ类,29.5,7.28,7.54,134.8,5.9,1.96,0.087,0.102,2.21
Ⅱ类,30.2,7.1,6.06,132.5,6.5,0.8,0.252,0.062,2.2
Ⅳ类,31.4,7.12,4.76,150.5,11.4,1.57,0.238,0.089,2.53
Ⅲ类,28.8,7.02,5.14,209.2,22.2,1.63,0.108,0.088,1.63
Ⅲ类,30.2,6.55,6.19,162.2,18.2,2.43,0.191,0.112,5.53
Ⅱ类,29.5,6.61,6.55,204.3,29.0,2.0,0.081,0.097,11.94
Ⅱ类,29.0,7.15,6.8,204.3,36.0,1.51,0.188,0.089,1.58
Ⅳ类,31.2,7.1,3.66,8082.3,25.0,3.08,0.25,0.145,3.33
Ⅳ类,31.3,6.33,4.49,173.6,20.3,2.57,0.365,0.192,4.11
Ⅲ类,29.6,6.77,5.3,155.6,8.4,1.9,0.165,0.185,5.48
Ⅱ类,32.1,7.33,6.52,229.8,8.6,2.21,0.066,0.059,1.66
Ⅲ类,29.8,6.81,5.62,113.4,17.6,1.79,0.103,0.065,1.46
Ⅱ类,28.4,6.97,7.64,62.8,20.1,2.0,0.046,0.051,1.2
Ⅲ类,30.1,6.73,5.64,63.5,14.8,1.91,0.223,0.049,1.4
Ⅱ类,29.8,6.82,6.5,98.7,9.8,2.29,0.134,0.093,1.45
Ⅱ类,31.5,7.0,7.61,87.5,1157.7,2.25,0.021,0.032,1.08
Ⅱ类,30.9,7.14,8.09,84.2,7.5,2.2,0.014,0.054,1.09
Ⅲ类,28.7,7.17,6.21,71.9,31.1,3.12,0.121,0.138,1.99
Ⅱ类,29.1,7.47,7.43,263.3,19.9,1.4,0.035,0.072,2.03
Ⅳ类,30.3,6.87,4.09,208.3,40.6,1.51,0.112,0.099,1.74
Ⅳ类,31.0,6.99,4.22,752.3,108.1,3.45,0.07,0.088,1.99
Ⅲ类,28.5,7.24,6.92,57.8,7.9,2.86,0.047,0.104,1.63
Ⅲ类,30.2,7.34,6.73,54.7,13.3,2.1,0.033,0.11,1.9
Ⅱ类,30.1,6.83,6.33,65.1,19.4,1.74,0.036,0.093,1.6
Ⅳ类,29.6,6.43,4.88,190.9,28.2,4.11,0.097,0.082,2.31
Ⅳ类,31.6,7.08,4.93,141.0,14.7,1.73,0.071,0.069,1.38
Ⅳ类,30.1,6.32,3.21,190.0,15.5,2.1,0.113,0.119,2.01
Ⅱ类,31.3,7.41,7.73,89.8,23.4,2.78,0.051,0.052,1.48
Ⅱ类,29.5,8.04,6.12,177.3,21.7,2.02,0.054,0.073,1.77
Ⅱ类,31.6,7.49,6.17,155.0,26.2,2.39,0.247,0.076,1.33
Ⅲ类,28.0,7.05,5.82,105.0,22.5,3.39,0.112,0.067,1.72
Ⅱ类,28.7,7.25,7.67,158.7,16.5,2.11,0.087,0.05,1.18
Ⅱ类,26.6,6.84,6.88,132.1,34.8,1.66,0.211,0.09,1.52
Ⅱ类,26.6,7.81,6.99,235.3,17.3,2.86,0.1,0.073,1.2
Ⅲ类,28.8,7.95,5.69,339.0,39.6,2.53,0.038,0.122,2.29
Ⅲ类,29.4,7.67,6.27,346.0,5.4,2.51,0.177,0.133,2.51
Ⅲ类,27.6,7.56,5.04,410.2,11.3,2.49,0.136,0.101,1.82
Ⅱ类,27.3,6.64,6.55,83.6,53.9,3.17,0.243,0.07,1.4
Ⅱ类,29.4,7.6,6.48,310.0,20.5,2.2,0.062,0.067,1.16
Ⅱ类,28.8,7.73,6.36,304.8,37.3,2.05,0.01,0.065,1.95
Ⅲ类,29.8,6.75,6.13,125.5,10.2,2.68,0.052,0.031,1.18
Ⅲ类,26.7,6.56,6.51,66.8,110.2,3.46,0.413,0.106,1.53
Ⅲ类,28.3,6.68,5.25,115.8,5.8,1.34,0.02,0.03,0.85
Ⅳ类,27.3,7.19,4.35,217.3,49.1,4.09,0.664,0.137,2.43
Ⅲ类,31.4,7.53,7.1,330.0,17.7,4.17,0.31,0.093,2.06
Ⅱ类,31.0,7.99,7.29,380.6,11.8,2.34,0.042,0.063,1.04
Ⅲ类,31.2,7.14,5.3,367.1,8.8,3.02,0.311,0.054,2.45
Ⅲ类,31.2,8.93,6.84,200.9,7.0,4.78,0.092,0.045,1.21
Ⅱ类,28.9,6.75,7.1,81.0,12.1,2.82,0.222,0.077,1.26
Ⅱ类,29.3,7.16,6.26,124.2,11.2,2.63,0.104,0.077,1.31
Ⅲ类,29.7,6.9,5.76,134.1,13.2,1.84,0.045,0.082,1.65
Ⅱ类,29.8,7.27,7.53,112.2,6.2,1.51,0.064,0.03,0.95
Ⅱ类,30.7,7.52,7.73,146.0,27.3,1.69,0.048,0.039,1.49
Ⅱ类,30.9,7.8,7.71,141.0,8.0,2.32,0.106,0.099,1.6
Ⅳ类,29.7,7.22,4.67,123.9,9.9,4.02,0.115,0.107,1.8
Ⅲ类,31.0,7.22,5.45,129.0,6.3,2.43,0.137,0.096,1.63
Ⅲ类,30.4,7.17,5.31,104.8,23.9,3.05,0.138,0.104,1.35
Ⅱ类,30.6,8.51,9.19,132.6,36.1,2.77,0.272,0.067,0.91
Ⅰ类,28.6,7.18,8.06,117.6,8.7,1.77,0.074,0.019,0.74
Ⅱ类,30.2,8.27,9.15,212.9,27.8,1.58,0.03,0.032,0.83
Ⅱ类,31.9,7.89,7.22,238.9,7.9,0.76,0.012,0.041,1.67
Ⅱ类,25.6,7.34,7.85,85.5,6.3,1.19,0.022,0.025,0.8
Ⅱ类,31.2,8.63,14.88,108.1,2.8,2.19,0.007,0.021,2.64
Ⅲ类,32.1,7.31,5.7,159.1,12.5,1.52,0.089,0.048,1.25
Ⅱ类,32.0,7.38,7.02,124.2,6.5,3.65,0.004,0.049,1.0
Ⅳ类,29.3,7.26,4.63,155.1,16.1,2.98,0.079,0.042,1.0
Ⅱ类,31.5,6.97,7.25,85.8,18.1,2.51,0.154,0.067,1.1
Ⅱ类,30.9,7.26,6.02,113.2,21.2,2.28,0.182,0.082,1.5
Ⅲ类,31.3,7.3,5.03,203.0,12.6,2.46,0.172,0.044,1.23
Ⅱ类,30.8,7.47,6.91,141.5,10.3,1.84,0.053,0.05,1.19
Ⅳ类,28.4,7.14,4.68,183.7,19.0,3.8,0.223,0.149,1.72
Ⅱ类,30.5,7.21,7.8,133.8,23.4,1.58,0.019,0.047,1.23
Ⅲ类,28.2,7.18,5.22,148.4,29.0,2.96,0.315,0.103,1.83
Ⅲ类,29.0,7.11,6.02,135.2,61.2,3.67,0.187,0.139,2.03
Ⅳ类,26.3,6.63,8.07,39.3,142.5,5.81,0.187,0.272,2.1
Ⅱ类,24.8,7.0,8.07,37.5,16.4,1.05,0.002,0.021,0.86
Ⅲ类,30.5,7.83,7.93,101.9,35.4,3.67,0.102,0.114,1.93
Ⅲ类,28.8,6.89,6.48,77.8,40.4,3.9,0.25,0.112,1.81
Ⅱ类,27.0,6.48,6.97,95.3,17.8,3.23,0.202,0.077,1.74
Ⅲ类,28.1,6.45,5.72,97.4,18.3,1.44,0.188,0.042,1.25
Ⅲ类,29.3,6.97,5.68,260.8,19.8,1.9,0.302,0.055,1.2
Ⅳ类,31.8,6.64,3.07,100.6,17.8,2.16,0.002,0.058,1.08
Ⅱ类,29.6,7.42,7.04,138.6,14.2,2.42,0.024,0.097,1.37
Ⅱ类,26.8,6.64,6.59,85.4,23.4,2.17,0.196,0.041,1.53
Ⅱ类,29.4,7.04,8.76,285.2,8.4,1.6,0.041,0.027,0.94
Ⅲ类,30.1,7.19,5.89,139.0,14.5,2.02,0.072,0.087,1.28
Ⅱ类,32.3,7.04,6.67,138.2,9.4,1.98,0.001,0.089,1.61
Ⅱ类,30.6,7.68,7.91,520.3,7.4,3.14,0.023,0.011,2.0
Ⅰ类,28.6,8.21,10.14,514.0,8.8,0.99,0.019,0.006,5.1
Ⅳ类,26.5,8.08,7.7,857.9,7.1,8.21,0.126,0.039,1.91
Ⅱ类,30.1,8.0,9.48,884.1,4.8,2.89,0.004,0.024,5.4
劣Ⅵ类,27.2,9.1,12.37,366.7,6.0,7.23,0.01,0.058,1.2
Ⅳ类,31.0,8.69,28.79,1214.4,9.5,5.92,0.03,0.297,4.15
Ⅰ类,29.8,8.22,11.08,636.6,7.5,1.32,0.011,0.015,17.56
Ⅲ类,29.2,7.81,5.62,1210.3,14.4,4.04,0.118,0.053,1.24
Ⅲ类,31.9,8.4,11.6,1333.2,5.3,4.95,0.012,0.065,2.72
Ⅳ类,32.5,7.95,12.14,4857.8,86.2,6.82,0.062,0.071,3.52
劣Ⅵ类,31.8,9.73,14.24,605.1,38.5,10.17,0.032,0.099,1.68
Ⅲ类,26.1,8.81,9.11,1149.6,34.3,5.7,0.087,0.11,3.62
劣Ⅵ类,28.8,7.6,0.12,3913.3,50.5,4.56,0.399,0.211,4.18
Ⅲ类,31.1,7.71,7.78,1550.9,19.7,4.27,0.062,0.043,11.72
Ⅲ类,31.4,8.35,9.31,647.7,16.0,5.23,0.022,0.069,1.32
Ⅳ类,31.3,7.8,5.47,2175.6,59.0,6.66,0.24,0.243,3.75
Ⅳ类,30.6,8.11,7.73,1523.2,33.0,8.1,0.294,0.193,3.89
Ⅲ类,31.3,7.99,9.0,1485.0,14.8,4.8,0.196,0.125,1.54
Ⅲ类,30.3,8.47,15.11,1325.4,11.9,5.62,0.003,0.075,2.18
Ⅴ类,27.7,7.75,2.83,953.8,20.8,4.44,0.2,0.142,2.57
Ⅲ类,31.3,8.07,8.12,591.9,27.6,5.0,0.219,0.073,1.54
劣Ⅵ类,32.8,9.05,18.63,1466.8,44.8,9.31,0.018,0.142,1.5
Ⅲ类,30.7,7.78,13.09,1084.8,39.9,4.69,0.375,0.09,2.93
Ⅲ类,31.6,8.87,9.64,842.8,19.4,5.27,0.12,0.196,4.53
Ⅳ类,30.5,7.9,8.19,1583.4,33.6,6.16,0.245,0.166,3.49
Ⅱ类,31.0,8.18,9.95,957.8,21.3,3.77,0.027,0.009,3.56
劣Ⅵ类,30.9,8.11,6.4,1073.4,40.0,5.68,2.082,0.323,4.77
Ⅱ类,32.1,8.19,10.66,714.7,5.8,3.61,0.058,0.028,2.31
Ⅱ类,28.1,8.12,8.62,959.1,62.5,2.14,0.0003,0.098,26.06
Ⅳ类,28.9,8.88,11.68,1047.8,22.9,7.52,0.144,0.13,2.41
劣Ⅵ类,26.4,7.48,2.56,652.1,12.7,4.8,2.09,0.394,5.74
劣Ⅵ类,28.6,8.03,7.98,567.5,2.7,6.5,0.124,0.412,5.52
Ⅳ类,28.2,7.68,6.55,611.5,14.5,6.66,0.793,0.295,5.51
Ⅳ类,26.4,7.5,4.39,741.2,47.4,6.45,0.217,0.288,5.18
Ⅱ类,32.5,7.98,10.43,1409.5,93.8,2.86,0.028,0.06,3.01
Ⅲ类,25.7,8.68,9.17,1554.0,29.2,5.69,0.016,0.054,1.06
Ⅲ类,30.2,7.94,6.8,1205.8,65.6,2.72,0.047,0.125,4.33
Ⅳ类,30.0,7.99,12.39,2877.8,63.0,7.77,0.102,0.116,4.28
Ⅲ类,27.5,7.96,7.59,1910.5,170.8,4.13,0.036,0.09,1.9
Ⅱ类,24.7,8.17,9.08,1107.6,3.7,1.24,0.046,0.033,1.26
Ⅳ类,31.5,8.19,8.28,1771.7,80.5,4.05,0.397,0.244,5.54
Ⅳ类,30.1,7.95,12.07,2677.3,53.3,6.18,0.1,0.065,2.15
Ⅴ类,32.7,7.56,18.17,8654.6,250.4,11.2,0.076,0.124,2.22
Ⅳ类,30.9,8.16,7.82,1427.7,95.6,7.5,0.606,0.264,4.57
Ⅳ类,30.5,8.99,15.21,1052.5,46.3,7.26,0.485,0.259,3.99
Ⅲ类,32.0,8.21,8.74,612.3,19.8,2.74,0.049,0.13,2.84
Ⅱ类,30.7,8.82,9.11,268.2,1.6,2.08,0.006,0.008,0.32
Ⅳ类,27.8,7.85,5.91,908.4,62.0,2.67,0.064,0.215,2.72
Ⅱ类,30.2,8.39,11.49,478.0,3.2,1.9,0.012,0.034,1.72
Ⅱ类,25.3,8.3,8.84,303.0,13.0,3.12,0.027,0.027,2.46
Ⅲ类,31.8,7.74,8.01,735.1,15.4,2.24,0.036,0.186,2.91
Ⅱ类,29.9,8.57,8.28,508.8,67.1,2.89,0.053,0.062,2.49
Ⅱ类,33.5,8.02,9.72,585.5,6.9,2.56,0.004,0.023,2.68
Ⅱ类,31.6,8.29,8.94,502.8,2.8,2.72,0.003,0.012,0.59
Ⅱ类,31.3,8.51,11.24,435.8,10.5,3.13,0.006,0.053,2.83
Ⅳ类,30.9,7.57,5.16,527.4,7.1,4.78,0.47,0.211,5.18
Ⅰ类,31.8,8.11,9.0,532.6,5.8,0.63,0.003,0.014,3.45
Ⅲ类,31.1,8.17,8.26,895.2,40.7,2.03,0.322,0.137,7.42
Ⅳ类,31.8,7.57,3.29,1430.4,119.8,4.16,0.099,0.242,7.43
Ⅲ类,31.4,7.94,7.5,1493.6,103.5,3.92,0.334,0.158,6.57
Ⅳ类,31.5,7.88,5.62,1996.2,45.2,4.4,0.578,0.238,8.1
Ⅳ类,33.3,8.03,6.55,981.5,66.9,5.16,0.04,0.276,3.91
Ⅲ类,28.3,7.97,7.86,748.3,165.4,2.32,0.081,0.192,4.53
Ⅳ类,31.8,8.07,11.12,1347.7,38.0,2.83,0.086,0.232,10.21
Ⅴ类,24.3,7.62,6.7,1400.7,187.9,3.98,0.103,0.301,7.35
Ⅳ类,31.3,7.78,3.35,1192.5,18.5,3.93,0.41,0.094,0.75
Ⅱ类,31.0,8.61,11.9,969.3,9.2,2.46,0.154,0.015,1.2
Ⅳ类,28.8,7.55,4.29,719.8,63.4,7.61,0.35,0.293,2.09
Ⅱ类,30.9,8.49,10.0,865.1,5.2,2.6,0.018,0.02,4.41
Ⅱ类,32.8,8.1,7.6,882.4,23.9,3.25,0.014,0.046,2.11
Ⅲ类,31.1,7.75,5.0,1623.4,13.2,3.41,0.022,0.134,2.6
Ⅱ类,31.0,7.65,7.27,344.6,9.0,2.55,0.008,0.035,0.79
Ⅲ类,34.3,7.55,5.94,772.2,28.8,4.56,0.48,0.155,4.08
Ⅱ类,33.3,8.68,13.06,563.9,14.1,3.79,0.019,0.044,1.76
Ⅰ类,32.7,8.47,7.59,266.6,3.1,1.55,0.003,0.009,0.74
Ⅱ类,31.0,8.49,6.96,264.6,5.3,1.06,0.005,0.009,0.74
Ⅱ类,31.0,8.65,9.6,203.1,7.4,3.06,0.001,0.013,0.44
Ⅳ类,32.1,8.21,23.14,533.1,19.6,9.76,0.08,0.26,2.08
Ⅱ类,33.0,8.51,14.78,418.6,17.0,3.35,0.001,0.024,1.55
Ⅲ类,34.2,7.95,6.72,371.5,38.2,4.21,0.004,0.061,0.94
Ⅲ类,35.3,8.03,16.43,1306.2,40.3,4.33,0.058,0.091,0.63
Ⅲ类,29.3,8.27,16.82,1214.7,20.3,5.15,0.035,0.061,1.32
Ⅴ类,33.8,7.96,7.0,1001.1,262.2,6.33,0.679,0.329,9.92
Ⅴ类,28.9,8.02,10.97,1090.2,14.8,11.04,0.012,0.166,1.84
Ⅱ类,33.6,8.39,8.59,364.5,6.1,3.7,0.009,0.041,0.51
Ⅲ类,30.3,8.76,8.06,293.6,15.1,5.99,0.024,0.073,1.11
Ⅲ类,30.3,7.13,6.84,177.9,26.1,3.45,0.051,0.155,1.49
Ⅲ类,31.8,7.45,6.12,207.8,56.5,3.37,0.001,0.105,1.62
Ⅲ类,28.6,7.8,7.86,151.5,33.0,3.02,0.049,0.149,1.32
Ⅱ类,28.5,7.93,9.78,118.1,21.5,2.48,0.025,0.068,0.86
Ⅱ类,32.5,8.29,9.08,704.4,15.6,3.63,0.017,0.083,0.44
Ⅳ类,31.9,7.96,8.26,1279.0,23.6,6.14,0.119,0.103,3.56
Ⅲ类,32.4,8.52,9.33,610.1,59.3,3.76,0.327,0.166,2.22
Ⅲ类,32.9,7.48,5.5,643.4,38.9,2.94,0.267,0.099,2.01
Ⅱ类,33.2,8.38,11.36,607.7,10.3,3.25,0.03,0.036,1.1
Ⅴ类,32.3,7.61,2.96,816.8,22.0,3.24,0.358,0.137,4.1
Ⅲ类,32.3,8.64,17.81,1002.6,20.3,5.31,0.034,0.046,0.95
Ⅳ类,33.0,8.07,9.02,987.7,134.4,6.49,0.034,0.127,2.35
Ⅳ类,31.9,7.44,4.6,658.8,15.6,3.62,0.105,0.141,1.98
Ⅲ类,33.1,7.54,6.02,970.0,11.9,3.69,0.428,0.182,4.72
Ⅲ类,31.1,7.38,7.18,564.5,11.6,3.26,0.018,0.124,2.92
Ⅲ类,33.5,8.25,8.49,695.8,27.6,2.88,0.062,0.172,1.16
Ⅳ类,30.0,7.74,3.48,1078.4,30.7,2.54,0.001,0.053,2.84
劣Ⅵ类,32.2,7.1,1.24,381.6,53.5,4.47,0.181,0.117,2.64
Ⅳ类,31.0,6.79,3.28,149.2,247.2,5.11,0.034,0.157,2.35
Ⅲ类,32.1,7.78,5.84,364.0,24.3,2.23,0.006,0.058,0.88
劣Ⅵ类,33.6,9.79,17.51,165.1,18.4,5.08,0.005,0.105,0.79
劣Ⅵ类,33.1,9.26,10.81,144.5,11.6,6.66,0.009,0.071,1.35
Ⅳ类,30.4,7.28,3.13,241.4,52.9,4.35,0.088,0.061,1.03
Ⅳ类,32.4,7.93,8.66,459.8,13.6,6.51,0.02,0.093,0.73
Ⅲ类,31.6,7.66,8.02,375.7,33.2,5.32,0.015,0.07,0.71
劣Ⅵ类,33.1,7.08,0.32,366.9,56.4,5.63,0.12,0.132,1.81
Ⅱ类,29.2,7.77,6.71,298.4,38.1,1.68,0.039,0.075,1.52
Ⅳ类,28.5,7.79,4.21,203.0,18.9,2.03,0.144,0.063,1.61
Ⅱ类,32.2,8.08,8.58,329.2,22.9,3.8,0.122,0.077,0.77
Ⅱ类,32.3,8.09,6.79,385.0,4.4,2.23,0.051,0.038,0.87
Ⅱ类,24.5,7.82,8.94,253.3,9.8,2.62,0.075,0.077,1.02
Ⅱ类,35.2,8.71,17.15,374.8,32.2,2.66,0.05,0.098,1.98
Ⅱ类,33.5,8.82,12.81,184.1,4.3,2.24,0.019,0.019,1.08
Ⅰ类,32.2,8.5,10.09,249.0,1.2,1.27,0.05,0.004,0.95
Ⅰ类,32.4,8.76,10.6,235.4,5.0,1.29,0.038,0.012,0.87
Ⅰ类,32.8,8.82,10.93,179.4,5.8,1.49,0.007,0.006,0.18
Ⅰ类,33.3,8.5,10.75,218.9,2.9,1.95,0.004,0.017,0.7
Ⅱ类,37.4,8.79,11.8,462.0,5.2,3.86,0.018,0.078,2.51
Ⅰ类,32.4,8.24,9.0,357.9,7.7,1.31,0.014,0.014,1.22
Ⅱ类,30.8,8.08,6.43,401.9,5.0,1.09,0.033,0.018,0.87
Ⅱ类,25.3,7.84,6.7,456.9,13.7,2.04,0.019,0.045,1.81
Ⅰ类,28.9,8.27,17.68,328.1,41.6,1.79,0.006,0.014,2.04
