省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L)
河北省,海河流域,四埝村桥,07-22 09:00,Ⅳ类,29.2,8.62,5.14,4128.5,26.2,6.73,0.015,0.221,1.30,--,--
河北省,海河流域,大王务,07-22 09:00,劣Ⅵ类,28.0,7.51,1.51,831.7,10.9,7.19,0.061,0.061,0.82,--,--
河北省,海河流域,吴村,07-22 03:00,Ⅲ类,27.2,7.67,5.96,511.7,15.4,3.60,0.090,0.069,4.47,--,--
河北省,海河流域,台头,07-22 09:00,Ⅲ类,29.7,7.75,5.45,757.9,19.1,3.50,0.035,0.038,0.33,--,--
河北省,海河流域,三小营,07-22 09:00,Ⅴ类,28.8,7.28,2.29,780.2,13.7,4.15,0.338,0.135,3.62,--,--
河北省,海河流域,小范桥,07-22 09:00,Ⅲ类,30.8,8.25,5.90,836.4,1.7,4.52,0.011,0.064,0.52,--,--
河北省,海河流域,衡水湖大湖心,07-22 09:00,Ⅲ类,30.4,8.38,7.20,1590.6,35.3,5.07,0.042,0.026,0.68,0.023,16153810
河北省,海河流域,南张村,07-22 09:00,Ⅲ类,31.2,7.89,5.75,332.2,3.6,2.18,0.079,0.011,0.79,--,--
河北省,海河流域,安州,07-22 09:00,劣Ⅵ类,29.6,7.21,0.32,930.9,23.2,3.64,--,0.096,4.35,--,--
河北省,海河流域,南刘庄,07-22 02:00,Ⅲ类,30.2,7.56,5.13,675.5,5.7,4.62,0.014,0.030,0.70,0.012,1536827
河北省,海河流域,烧车淀,07-22 09:00,Ⅰ类,29.2,7.76,8.15,531.0,3.8,1.82,--,--,2.74,0.002,2687592
河北省,海河流域,圈头,07-22 09:00,Ⅱ类,29.7,7.87,6.70,660.9,0.9,--,--,--,0.95,0.003,4611573
河北省,海河流域,采蒲台,07-22 09:00,Ⅱ类,29.3,7.66,6.88,696.8,0.4,--,--,--,--,0.002,449174
河北省,海河流域,光淀张庄,07-22 09:00,Ⅳ类,29.6,7.51,3.52,568.4,6.7,--,--,0.021,--,0.002,3311082
山西省,黄河流域,韩武村,07-22 09:00,Ⅴ类,26.7,7.89,6.81,1128.8,15.5,--,1.535,0.216,8.36,--,--
山西省,黄河流域,上兰,07-22 09:00,Ⅰ类,20.6,8.30,8.26,607.7,3.4,1.36,0.134,--,2.08,--,--
山西省,黄河流域,汾河水库出口,07-22 09:00,Ⅰ类,25.4,8.33,8.94,733.8,4.5,1.86,0.009,0.003,1.51,0.011,300724
山西省,海河流域,堡子湾,07-22 09:00,Ⅲ类,18.9,8.25,7.92,788.9,--,5.21,0.012,0.096,6.22,--,--
山西省,海河流域,册田水库出口,07-22 09:00,Ⅲ类,24.0,8.31,7.32,1155.7,10.3,4.07,0.281,0.089,0.94,--,--
山西省,海河流域,古家坡,07-22 09:00,Ⅲ类,24.4,8.43,7.24,766.0,89.2,5.90,0.015,0.131,1.63,--,--
山西省,海河流域,闫家庄大桥,07-22 09:00,Ⅱ类,24.6,8.52,7.87,559.8,133.8,3.16,--,0.082,3.13,--,--
山西省,海河流域,白羊墅,07-22 09:00,Ⅴ类,24.9,7.90,6.04,1782.3,33.4,5.19,1.541,0.260,8.78,--,--
山西省,海河流域,王家庄,07-22 09:00,Ⅱ类,26.6,8.27,8.50,665.8,38.6,2.44,0.010,0.042,3.54,--,--
山西省,海河流域,司徒桥,07-22 09:00,Ⅳ类,26.3,7.56,3.52,474.0,28.5,3.46,0.052,0.049,1.78,--,--
山西省,海河流域,关河水库出口,07-22 09:00,Ⅳ类,23.6,7.66,3.19,659.3,7.2,3.18,0.238,0.029,1.06,--,--
山西省,海河流域,北寨,07-22 09:00,Ⅴ类,24.3,7.46,2.81,639.1,58.8,4.83,0.220,0.108,4.09,--,--
山西省,海河流域,后湾水库出口,07-22 09:00,Ⅱ类,25.4,7.91,6.63,500.2,15.9,2.62,0.022,0.020,1.64,--,--
山西省,黄河流域,龙头,07-22 09:00,Ⅱ类,22.9,8.09,6.85,554.1,60.4,3.21,0.044,0.036,2.99,--,--
山西省,黄河流域,拴驴泉,07-22 09:00,Ⅱ类,19.3,8.29,8.66,677.4,45.4,2.36,0.031,0.033,5.01,--,--
山西省,黄河流域,张峰水库出口,07-22 09:00,Ⅰ类,25.6,8.18,8.26,535.8,16.5,1.47,0.048,0.005,3.11,--,--
山西省,海河流域,东榆林水库出口,07-22 09:00,Ⅱ类,24.7,8.41,9.72,708.7,24.4,3.69,0.103,0.094,2.34,--,--
山西省,黄河流域,杀虎口,07-22 09:00,Ⅲ类,21.8,8.34,8.49,566.6,36.3,4.78,0.010,0.055,1.43,--,--
山西省,海河流域,王寨村,07-22 09:00,Ⅱ类,26.0,8.34,8.44,546.8,45.9,0.97,--,0.027,2.31,--,--
山西省,黄河流域,安固桥,07-22 09:00,劣Ⅵ类,24.8,7.61,2.63,969.7,106.2,5.39,2.635,0.316,9.73,--,--
山西省,黄河流域,王庄桥南,07-22 09:00,劣Ⅵ类,25.6,7.89,6.45,1131.8,1400.7,20.32,0.060,0.097,6.12,--,--
山西省,黄河流域,郝村,07-22 09:00,Ⅲ类,23.5,7.39,6.09,1429.7,22.6,3.93,0.076,0.189,6.94,--,--
山西省,黄河流域,张留庄,07-22 09:00,Ⅴ类,29.2,8.67,5.56,6560.2,190.3,9.72,0.067,0.308,7.41,--,--
山西省,黄河流域,上亳城,07-22 09:00,Ⅱ类,24.5,8.58,8.86,839.3,7.7,1.43,--,0.035,3.94,--,--
山西省,黄河流域,小韩村,07-22 09:00,劣Ⅵ类,24.4,7.46,0.97,570.6,132.5,7.73,3.146,0.350,5.58,--,--
山西省,海河流域,梵王寺,07-22 09:00,Ⅲ类,18.4,7.95,7.15,1115.0,39.5,4.06,--,0.056,5.27,--,--
山西省,海河流域,代县桥,07-22 09:00,Ⅲ类,20.5,8.40,8.09,743.2,325.5,3.32,0.014,0.111,4.43,--,--
山西省,海河流域,定襄桥,07-22 09:00,Ⅴ类,24.4,8.38,5.93,755.2,2110.7,8.32,0.005,0.352,4.85,--,--
山西省,海河流域,南庄,07-22 09:00,Ⅱ类,22.9,8.32,7.94,596.2,148.3,2.63,--,0.088,5.84,--,--
山西省,海河流域,坪上桥,07-22 09:00,Ⅲ类,18.1,8.21,8.72,449.6,119.8,4.10,0.016,0.068,5.39,--,--
山西省,黄河流域,河西村,07-22 09:00,Ⅳ类,19.5,8.28,7.59,578.1,558.5,4.58,0.079,0.208,5.83,--,--
山西省,黄河流域,上平望,07-22 09:00,Ⅳ类,27.4,7.78,3.54,973.9,3201.1,4.39,0.135,0.059,6.30,--,--
山西省,黄河流域,黑城村,07-22 09:00,Ⅲ类,24.0,8.37,7.81,757.2,559.7,5.31,--,0.123,4.45,--,--
山西省,黄河流域,曲立,07-22 09:00,Ⅲ类,18.6,8.06,6.69,605.8,199.3,2.66,0.019,0.127,4.87,--,--
山西省,黄河流域,裴家川口,07-22 09:00,Ⅲ类,20.2,8.38,9.89,489.9,503.2,2.98,0.007,0.129,3.66,--,--
山西省,黄河流域,碛口,07-22 09:00,Ⅳ类,24.4,8.09,5.91,600.8,85.5,7.20,0.022,0.297,12.09,--,--
山西省,黄河流域,裴沟,07-22 09:00,Ⅳ类,23.3,8.20,5.17,719.4,875.0,4.18,0.002,0.257,3.84,--,--
山西省,黄河流域,三川河两河口桥,07-22 09:00,Ⅲ类,25.1,8.35,7.81,679.8,64.0,3.13,0.028,0.159,5.38,--,--
山西省,黄河流域,碧村,07-22 09:00,劣Ⅵ类,21.2,8.21,7.94,561.9,3437.6,9.32,0.448,0.471,7.36,--,--
山西省,黄河流域,北峪口,07-22 09:00,Ⅱ类,19.8,7.96,7.96,492.2,27.0,2.29,0.104,--,2.77,--,--
山西省,黄河流域,南姚,07-22 09:00,Ⅳ类,25.8,7.21,3.09,732.2,59.8,9.05,1.488,0.139,6.39,--,--
内蒙古自治区,黄河流域,大黑河入黄口,07-22 08:00,Ⅱ类,37.2,7.52,6.49,--,3.4,--,--,--,--,--,--
内蒙古自治区,黄河流域,磴口,07-22 08:00,Ⅱ类,23.0,8.20,7.14,906.6,102.5,1.38,0.051,0.025,1.61,--,--
内蒙古自治区,松花江流域,根河口内,07-22 09:00,Ⅴ类,19.3,6.54,6.27,72.1,42.4,12.19,0.006,0.065,0.44,--,--
内蒙古自治区,松花江流域,陶海,07-22 09:00,Ⅴ类,21.3,6.93,6.28,92.3,33.3,13.14,--,0.101,0.75,--,--
内蒙古自治区,松花江流域,嵯岗,07-22 09:00,Ⅴ类,23.6,7.32,5.23,177.1,26.0,12.67,--,0.120,0.64,--,--
内蒙古自治区,松花江流域,成吉思汗,07-22 09:00,Ⅴ类,19.9,6.74,8.06,100.4,1477.0,12.12,0.154,0.241,2.57,--,--
内蒙古自治区,松花江流域,讷尔克气,07-22 08:00,Ⅳ类,16.1,6.96,8.54,64.1,16.3,6.74,--,0.027,0.30,--,--
内蒙古自治区,黄河流域,总排干入黄口,07-22 09:00,Ⅳ类,23.7,8.66,6.89,3005.4,76.9,6.51,0.132,0.066,1.17,--,--
内蒙古自治区,黄河流域,三盛公,07-22 08:00,Ⅱ类,27.5,8.28,7.89,851.8,465.5,2.62,0.116,0.071,1.27,--,--
内蒙古自治区,黄河流域,卧佛下,07-22 08:00,Ⅱ类,15.5,8.32,9.44,760.3,7.5,2.49,0.069,0.008,7.45,--,--
内蒙古自治区,松花江流域,斯力很,07-22 06:00,Ⅲ类,21.2,7.50,7.93,252.6,153.1,4.95,--,0.086,3.15,--,--
内蒙古自治区,松花江流域,察尔森水库西入口,07-22 09:00,Ⅲ类,24.4,8.08,7.88,166.2,58.1,4.43,--,0.048,1.69,0.012,3695690
辽宁省,辽河流域,蒲河沿,07-22 09:00,劣Ⅵ类,29.8,7.15,0.77,400.5,10.9,4.89,--,0.149,1.88,--,--
辽宁省,辽河流域,于台,07-22 09:00,Ⅳ类,23.0,7.12,4.40,861.2,8.9,--,0.882,0.119,9.44,--,--
辽宁省,辽河流域,巨流河大桥,07-22 09:00,Ⅳ类,23.5,7.62,6.09,398.3,464.5,9.05,--,0.278,5.82,--,--
辽宁省,辽河流域,城子坦,07-22 08:00,Ⅱ类,28.4,7.59,6.96,274.2,4.1,2.30,0.009,0.069,5.34,--,--
辽宁省,辽河流域,麦家,07-22 09:00,Ⅲ类,29.1,8.47,10.68,354.2,25.3,4.34,0.045,0.160,1.71,--,--
辽宁省,辽河流域,复州湾大桥,07-22 09:00,Ⅲ类,27.5,8.14,8.37,538.4,8.3,4.12,0.006,0.094,5.18,--,--
辽宁省,辽河流域,三台子,07-22 08:00,Ⅲ类,28.9,8.63,14.51,617.7,5.3,4.45,0.005,0.079,4.39,--,--
辽宁省,辽河流域,万泰,07-22 09:00,Ⅰ类,27.9,8.78,10.71,145.8,4.9,1.78,0.002,0.017,1.64,--,--
辽宁省,辽河流域,登化,07-22 09:00,Ⅳ类,28.8,8.78,21.77,529.2,20.6,8.37,0.039,0.179,4.24,--,--
辽宁省,辽河流域,口子街,07-22 09:00,Ⅱ类,24.6,8.33,8.66,286.3,7.1,1.73,0.038,0.026,4.82,--,--
辽宁省,辽河流域,关门山大桥,07-22 09:00,Ⅱ类,21.8,7.91,8.38,341.4,9.3,1.24,--,0.028,6.68,--,--
辽宁省,辽河流域,大伙房水库,07-22 09:00,Ⅳ类,22.0,7.14,8.12,204.1,64.3,4.05,0.134,0.220,3.61,0.096,--
辽宁省,辽河流域,北太子河入观音阁水库口,07-22 09:00,Ⅱ类,22.2,7.57,8.06,253.1,60.8,2.10,0.024,0.049,8.31,--,--
辽宁省,辽河流域,老官砬子,07-22 09:00,Ⅱ类,15.9,7.91,12.71,269.8,17.0,2.00,0.037,0.034,4.30,--,--
辽宁省,辽河流域,兴安,07-22 09:00,Ⅱ类,18.7,7.78,7.92,299.2,24.4,2.26,0.060,0.060,4.31,--,--
辽宁省,辽河流域,凤鸣电站,07-22 09:00,Ⅱ类,18.7,7.67,8.77,211.3,29.3,2.44,0.022,0.050,4.11,--,--
辽宁省,辽河流域,南太子河入库口,07-22 09:00,Ⅰ类,21.8,8.08,11.08,209.9,2.7,1.27,0.004,0.009,7.09,--,--
辽宁省,辽河流域,江桥,07-22 09:00,Ⅱ类,20.7,7.20,6.01,162.5,7.8,0.94,0.007,0.023,2.90,--,--
辽宁省,辽河流域,蒲石河大桥,07-22 09:00,Ⅱ类,22.2,7.57,12.00,157.6,9.8,1.06,0.062,0.037,4.28,--,--
辽宁省,辽河流域,王家沟,07-22 09:00,Ⅱ类,22.7,8.02,7.43,753.0,18.3,2.08,0.028,0.054,4.52,--,--
辽宁省,辽河流域,张家堡,07-22 09:00,Ⅲ类,25.9,8.04,6.53,696.0,50.6,2.98,0.027,0.105,4.89,--,--
辽宁省,辽河流域,女儿河入河口,07-22 09:00,Ⅱ类,27.0,8.14,11.15,778.5,18.1,2.48,--,0.060,7.57,--,--
辽宁省,辽河流域,何家信子,07-22 09:00,Ⅱ类,23.5,8.14,9.95,471.9,8.0,3.00,0.061,0.060,1.97,--,--
辽宁省,辽河流域,西树林,07-22 09:00,Ⅲ类,25.4,7.97,8.18,623.4,33.4,3.16,--,0.125,4.78,--,--
辽宁省,辽河流域,高台子,07-22 09:00,劣Ⅵ类,18.5,7.59,0.69,920.7,27.7,3.94,0.045,0.092,6.02,--,--
辽宁省,辽河流域,茧场,07-22 08:00,Ⅱ类,26.3,7.73,6.97,258.5,6.9,2.18,0.025,0.019,5.64,--,--
辽宁省,辽河流域,大清河口,07-22 09:00,Ⅳ类,28.4,8.30,7.28,536.9,36.0,6.28,0.107,0.107,4.90,--,--
辽宁省,辽河流域,下口子,07-22 07:00,Ⅲ类,21.6,7.51,6.81,367.0,47.6,3.58,0.069,0.103,5.00,--,--
辽宁省,辽河流域,下王家,07-22 09:00,Ⅱ类,20.9,7.59,8.50,347.5,40.7,3.37,0.052,0.064,5.16,--,--
辽宁省,辽河流域,汤河桥,07-22 09:00,Ⅱ类,21.1,7.91,8.90,405.5,8.2,1.63,0.044,0.027,2.84,--,--
辽宁省,辽河流域,下达河入汤河水库口,07-22 09:00,Ⅱ类,22.9,8.27,9.87,431.9,6.7,2.25,0.011,0.037,7.75,--,--
辽宁省,辽河流域,胜利塘,07-22 09:00,劣Ⅵ类,27.1,7.48,1.99,571.5,57.5,6.45,--,0.101,1.41,--,--
辽宁省,辽河流域,鲜峰桥,07-22 09:00,Ⅳ类,27.6,8.24,9.99,560.4,35.4,9.27,--,0.138,9.50,--,--
辽宁省,辽河流域,清辽,07-22 09:00,Ⅴ类,20.6,7.52,8.10,236.9,261.4,11.00,--,0.336,7.44,--,--
辽宁省,辽河流域,亮子河入河口,07-22 09:00,Ⅳ类,24.9,7.55,5.03,533.9,53.3,4.62,0.138,0.216,5.06,--,--
辽宁省,辽河流域,凌鸿大桥,07-22 09:00,Ⅱ类,25.2,8.21,8.45,751.3,16.6,2.56,--,0.046,9.97,--,--
辽宁省,辽河流域,章吉营,07-22 09:00,Ⅱ类,25.7,8.26,7.91,748.8,22.4,--,0.025,0.062,9.14,--,--
辽宁省,辽河流域,大凌河西支入河口,07-22 09:00,Ⅲ类,20.2,8.10,8.19,845.8,96.8,3.60,0.037,0.110,14.25,--,--
辽宁省,辽河流域,李家湾大桥,07-22 09:00,Ⅱ类,19.7,8.03,8.12,559.7,275.6,1.36,0.003,0.051,4.76,--,--
辽宁省,辽河流域,王家窝棚,07-22 09:00,Ⅲ类,21.6,7.39,5.13,592.3,4.0,2.15,0.036,0.100,7.47,--,--
辽宁省,辽河流域,红石碑入海前,07-22 09:00,Ⅲ类,26.8,7.82,7.54,924.4,23.9,3.65,0.040,0.164,8.15,--,--
辽宁省,辽河流域,小渔场,07-22 09:00,Ⅱ类,25.8,8.59,9.33,563.7,11.3,3.32,--,0.038,4.55,--,--
吉林省,松花江流域,新立城大坝,07-22 09:00,Ⅱ类,23.9,8.74,8.69,279.3,51.5,3.57,0.046,0.044,1.46,--,--
吉林省,松花江流域,松花江村,07-22 09:00,Ⅲ类,20.5,6.96,8.12,164.6,175.3,5.77,0.289,0.174,4.97,--,--
吉林省,松花江流域,砖瓦窑桥,07-22 09:00,Ⅳ类,20.2,7.47,4.31,374.7,111.7,6.77,0.021,0.223,4.18,--,--
吉林省,松花江流域,镇江口,07-22 09:00,Ⅲ类,23.6,7.00,6.45,232.5,123.9,5.00,--,0.147,4.15,--,--
吉林省,松花江流域,靠山大桥,07-22 09:00,Ⅳ类,27.6,7.70,4.14,556.8,231.5,7.50,--,0.297,3.52,--,--
吉林省,松花江流域,饮马河大桥,07-22 09:00,Ⅲ类,21.5,7.12,7.94,204.3,146.5,5.09,--,0.141,4.99,--,--
吉林省,松花江流域,白旗,07-22 09:00,Ⅳ类,19.4,7.16,9.43,162.0,262.4,5.42,0.132,0.213,8.98,--,--
吉林省,松花江流域,白山大桥,07-22 09:00,Ⅲ类,12.1,7.05,8.04,109.0,32.7,5.64,--,0.038,1.72,--,--
吉林省,松花江流域,官厅桥,07-22 09:00,Ⅲ类,24.1,6.98,5.32,186.5,149.3,5.96,0.125,0.195,5.22,--,--
吉林省,松花江流域,哨口,07-22 08:00,Ⅳ类,19.1,7.09,9.19,160.3,292.7,5.03,0.122,0.208,7.45,--,--
吉林省,松花江流域,肖家船口,07-22 09:00,Ⅲ类,22.2,6.75,8.33,144.7,35.6,4.70,0.058,0.116,3.57,--,--
吉林省,辽河流域,城子上,07-22 09:00,Ⅲ类,24.7,7.79,7.07,423.4,83.8,4.35,0.021,0.124,1.81,--,--
吉林省,辽河流域,六家子,07-22 09:00,Ⅳ类,22.4,7.64,6.91,677.7,182.9,5.23,--,0.297,11.34,--,--
吉林省,辽河流域,林家,07-22 09:00,Ⅳ类,23.8,7.74,7.55,853.8,94.3,6.40,--,0.222,7.89,--,--
吉林省,辽河流域,河清,07-22 09:00,Ⅲ类,20.4,7.38,7.13,510.2,161.6,4.59,--,0.138,6.72,--,--
吉林省,辽河流域,云峰,07-22 09:00,Ⅱ类,18.4,7.59,9.75,133.8,32.7,2.01,0.002,0.020,2.33,--,--
吉林省,辽河流域,老虎哨,07-22 09:00,Ⅱ类,20.4,7.58,9.66,105.7,31.7,3.11,0.013,0.029,2.45,--,--
吉林省,辽河流域,鸠谷,07-22 09:00,Ⅱ类,15.4,7.57,10.21,99.3,29.0,3.55,0.060,0.068,1.52,--,--
吉林省,辽河流域,大阳岔,07-22 09:00,Ⅱ类,10.1,7.89,7.59,290.6,19.5,0.90,0.006,0.027,1.71,--,--
吉林省,松花江流域,松林,07-22 09:00,Ⅲ类,23.9,6.65,7.29,204.1,37.7,4.28,0.107,0.095,3.67,--,--
吉林省,松花江流域,白沙滩,07-22 09:00,Ⅳ类,25.5,7.25,6.75,123.7,43.2,9.17,0.191,0.115,1.82,--,--
吉林省,松花江流域,月亮湖下,07-22 09:00,Ⅳ类,27.0,7.13,3.37,150.0,224.1,8.31,--,0.248,2.91,--,--
吉林省,松花江流域,崇善,07-22 09:00,Ⅱ类,15.8,7.61,10.65,81.6,38.0,--,0.024,0.066,1.26,--,--
